"year","n_sims","median","mean","sd","q05","q25","q75","q95","median_density","mean_density","median_tonnes","mean_tonnes"
1895,2111,11207500342.1977,988169935328.766,4209171087913.61,1332903908.70214,4971556972.69576,48821516437.8301,5245396031549.16,0.00760170160240928,0.670245170777158,11207.5003421977,988169.935328766
1896,2111,11081318281.6216,982843056432.714,4205983334428.36,1310637517.70285,4903873042.58564,48085349470.7757,5222151579217.45,0.00751611620488177,0.666632113217169,11081.3182816216,982843.056432713
1897,2111,11296179729.9203,999015447271.221,4286761799219.91,1310481558.82397,4948122457.89758,48555380486.7308,5282289069925.3,0.00766185009432709,0.677601346819508,11296.1797299203,999015.447271221
1898,2111,11613956403.235,1020993672811.07,4376410078679.16,1328260991.34499,5062765752.18565,49450932478.6666,5414331453191.85,0.00787738820478777,0.692508498923295,11613.956403235,1020993.67281107
1899,2111,11484443651.928,999152410095.439,4305133236181.04,1271888640.27684,4960586068.76014,48086550313.4071,5273158733151.75,0.00778954370252743,0.677694244476304,11484.443651928,999152.410095439
1900,2111,11137478102.1055,979067746315.717,4254130494246,1240858107.55386,4877383162.98611,46646030979.5475,5157568364425.97,0.00755420767794255,0.664071436876352,11137.4781021055,979067.746315717
1901,2111,11552219806.5761,1021116919311.73,4442558370756.67,1285360030.99121,5033704006.26086,48488611447.4633,5448230810347.2,0.00783551417655488,0.692592093221127,11552.2198065761,1021116.91931173
1902,2111,11342674319.4762,1002513606420.34,4366392865270.82,1286961843.36131,4991189532.43139,47315366422.873,5428558978679.46,0.00769338593953244,0.679974040212095,11342.6743194762,1002513.60642034
1903,2111,11444970293.5706,1022938533670.21,4473168718966.07,1332380184.34199,5088793855.26507,47995259675.9905,5554229394867.58,0.00776277014175866,0.693827638022825,11444.9702935706,1022938.53367021
1904,2111,11393965995.5101,1024682339637.42,4508349220146.19,1340248500.0324,5105272018.37394,47529395947.0523,5551005003105.01,0.00772817550045078,0.695010407794004,11393.9659955101,1024682.33963742
1905,2111,11626211964.2973,1042643433085.72,4608616554070.75,1376409076.04536,5167781924.73782,47980108790.9525,5642059067582.18,0.00788570077363195,0.707192863174612,11626.2119642974,1042643.43308572
1906,2111,11043632418.9022,992240988780.582,4458337736526.96,1291564606.49639,4907355554.33748,45854355843.6705,5286974113129.87,0.00749055504723955,0.673006440694915,11043.6324189022,992240.988780582
1907,2111,11078679546.4336,1002993768392.38,4572427381412,1255445335.92164,4909284998.05577,44849877016.9146,5263864836626.27,0.00751432643223895,0.680299719259235,11078.6795464336,1002993.76839238
1908,2111,11033049681.0012,1006444322162.66,4659034905693.87,1242409374.3623,4880994820.38396,44478958932.5841,5242258590156.01,0.00748337710271993,0.682640123392526,11033.0496810012,1006444.32216266
1909,2111,11078025832.6929,1011063908299.32,4758364118832.56,1232834512.44993,4852064413.18993,44167577154.0226,5218662414423.28,0.00751388303838318,0.685773446101899,11078.0258326929,1011063.90829932
