"year","n_sims","median","mean","sd","q05","q25","q75","q95","median_density","mean_density","median_tonnes","mean_tonnes"
1954,2111,21443828289.3406,29388181853.7882,27490372802.3491,2252135524.66181,10634698848.1003,40909403396.3204,76205423450.2928,0.00109968350201747,0.00150708624891222,21443.8282893406,29388.1818537882
1955,2111,21192834124.3389,29220414110.0941,27482124642.5646,2224072875.24985,10487850924.4929,40684283680.1111,75945198975.2846,0.00108681200637635,0.00149848277487662,21192.8341243389,29220.4141100941
1956,2111,20934299571.4141,29061921782.5333,27395656337.8961,2185706461.60751,10372194485.2994,40501103303.9401,75778023385.999,0.00107355382417508,0.00149035496320684,20934.2995714141,29061.9217825333
1957,2111,20880768801.1208,29196735401.2063,27598709347.1653,2142573951.31924,10219901871.7022,40752580556.0653,76639193536.8667,0.00107080865646773,0.00149726848211314,20880.7688011208,29196.7354012063
1958,2111,21061507881.5484,29547834036.313,27971872889.3984,2109833009.14053,10146110460.9917,41238798963.2805,78410647523.784,0.00108007732725889,0.00151527354032374,21061.5078815484,29547.834036313
1959,2111,20745355100.2484,29266989732.8312,27826996789.2442,2046828293.47981,9994039716.25309,40806931350.1202,78139631348.6163,0.0010638643641153,0.00150087126835032,20745.3551002484,29266.9897328312
1960,2111,20656761614.731,29013686810.0953,27502382960.4334,2047240109.93977,10032153128.8766,40696887252.6223,77072506927.3824,0.00105932110844775,0.00148788137487668,20656.761614731,29013.6868100953
1961,2111,21116127541.7119,29664606114.4981,28037780996.5183,2061395237.49051,10240546420.0478,41489728308.7747,78817553709.7173,0.0010828783354724,0.00152126185202554,21116.1275417119,29664.6061144981
1962,2111,21248028248.3097,29563222314.6557,27842737064.994,2093638702.27363,10427118273.8011,41490315351.3939,77723583621.1883,0.00108964247427229,0.00151606268280285,21248.0282483097,29563.2223146557
1963,2111,21665351485.5762,29885582930.3204,28020936454.1811,2154463761.08224,10676871322.3872,41729486936.6414,77862438940.7429,0.00111104366592698,0.00153259399642669,21665.3514855762,29885.5829303204
1964,2111,21765902205.1773,29840606107.738,28007432148.7505,2174165722.44028,10712005872.8376,41638262957.6949,77207759214.5316,0.00111620011308602,0.00153028749270451,21765.9022051773,29840.606107738
1965,2111,21789856507.059,29972674136.052,28302104464.4298,2189460309.30226,10591993657.6682,41761313590.9958,77874349188.8514,0.00111742853882354,0.00153706021210523,21789.856507059,29972.674136052
1966,2111,20921739304.4347,29098879486.199,27664984356.0633,2109765734.49252,10284012801.8475,40694815329.9662,75789857972.687,0.00107290970791973,0.00149225023006149,20921.7393044347,29098.879486199
1967,2111,20608836118.5479,28978170376.7564,27643115819.6313,2041448524.71744,10004277064.6752,40603671760.0063,76302345588.5097,0.00105686339069476,0.00148606001932084,20608.8361185479,28978.1703767564
1968,2111,20605555361.5649,28965285347.4445,27509770355.7299,2023403730.60226,9998880208.62398,40602762102.0045,76624991312.8816,0.00105669514674692,0.00148539924858689,20605.5553615649,28965.2853474444
1969,2111,20682247009.3527,29003723392.57,27376646950.5994,2013702381.54191,10059215942.566,40678014796.7382,76704251589.9783,0.00106062805176168,0.00148737043038821,20682.2470093527,29003.72339257
1970,2111,21099464540.8379,29400058459.7059,27631665243.8248,2035621536.1694,10248886176.7596,41081702301.2392,77439987145.481,0.00108202382260707,0.00150769530562594,21099.4645408379,29400.0584597059
