"year","n_sims","median","mean","sd","q05","q25","q75","q95","median_density","mean_density","median_tonnes","mean_tonnes"
1886,2111,540846271914.329,1667596957237.76,4216707530666.77,28329877809.4102,240827159115.382,1333694850279.22,5914557319967.17,0.0277357062520169,0.0855177926788595,540846.271914329,1667596.95723776
1887,2111,540927447964.105,1671462372025.43,4295408393826.83,27831344529.3808,237107754283.466,1313033656796.15,5923411713662.4,0.0277398691263644,0.0857160190782272,540927.447964105,1671462.37202543
1888,2111,541001818550.208,1675255451321.88,4295344850691.51,27777609833.6813,236584043691.581,1333218555994.32,5956555809244.35,0.0277436830025748,0.0859105359652245,541001.818550208,1675255.45132188
1889,2111,537368527274.305,1673408595521.04,4301086479740.65,27695210844.0007,234983267388.019,1331466971387.79,5978184842170.56,0.0275573603730413,0.0858158254113354,537368.527274305,1673408.59552104
1890,2111,550147877526.803,1709909981500.72,4362031955932.64,28304917839.8187,242641935134.076,1365091577041.91,6206231089805.88,0.0282127116680412,0.0876876913590113,550147.877526803,1709909.98150072
1891,2111,542626350620.151,1687132771805.98,4289944481685.29,28323845621.4123,241123844209.773,1356930908785.7,6116409202188.13,0.0278269923394949,0.0865196293233833,542626.350620151,1687132.77180598
1892,2111,543711341963.381,1703424143199.33,4336040872860.81,28780089000.5199,244228833572.583,1366883169934.61,6152912761494.54,0.027882632921199,0.0873550842666321,543711.341963381,1703424.14319933
1893,2111,549394272384.527,1721312793164.18,4378871621968.97,29261188235.8364,247943536705.426,1373893051216.25,6320462958989.74,0.0281740652504886,0.0882724509314965,549394.272384527,1721312.79316418
1894,2111,543695852210.349,1697400352191.77,4321019073101.51,29071418653.3096,244101298495.05,1346634926038.84,6325627308959.08,0.0278818385748897,0.0870461719072701,543695.852210349,1697400.35219177
1895,2111,541763269969.741,1690865492016.55,4325364862997.94,28928687034.6338,242344517641.449,1338280942903.68,6313072835327.6,0.02778273179332,0.0867110508726434,541763.269969741,1690865.49201655
1896,2111,535317594589.334,1678213866053.48,4321317900944.45,28651058562.0381,239083582769.411,1324274435198.17,6243450348122.45,0.0274521843379146,0.0860622495412039,535317.594589334,1678213.86605348
1897,2111,543422988075.583,1701049733064.74,4402017380118.25,28590751876.9728,240865355380.124,1334288497253.3,6336773224806.28,0.0278678455423376,0.0872333196443459,543422.988075583,1701049.73306474
1898,2111,559106111799.786,1734386428278.11,4492051132959.33,28811214329.7049,246145955808.096,1345365306679.81,6506743708168.16,0.0286721082974249,0.0889428937578516,559106.111799786,1734386.42827811
1899,2111,545423023726.586,1696203077384.09,4416106424932.18,28004378596.6655,238179711521.563,1310864609523.97,6329387615745.92,0.0279704114731583,0.0869847731991839,545423.023726586,1696203.07738409
1900,2111,529029840382.047,1666334169490.96,4365691536113.01,27495307820.6391,229925012830.791,1308732015651.29,6250172121857.79,0.0271297354042076,0.0854530343328699,529029.840382047,1666334.16949096
1901,2111,544228874997.406,1723250362727.35,4555990126620.3,27842008160.7197,236472309518.144,1333206547931.18,6629494441622.75,0.0279091730767901,0.0883718134731977,544228.874997406,1723250.36272735
1902,2111,536326294340.267,1703892096920.9,4481190802916.18,28021935556.0863,235251961901.652,1345654069342.48,6647486985636.18,0.0275039125302701,0.0873790818933796,536326.294340267,1703892.0969209
1903,2111,541372047087.641,1734523801997.52,4590506279462.73,28745757080.9789,241567641381.841,1372476159633.37,6710046395095.21,0.0277626690814175,0.0889499385639752,541372.047087641,1734523.80199752
1904,2111,539199696056.792,1732566635089.34,4623336516202.77,28933472774.84,241747358482.908,1358403283556.25,6686782780311.45,0.0276512664644509,0.0888495710302223,539199.696056792,1732566.63508934
1905,2111,553820669926.944,1757700152199.94,4721501312291.24,29101720745.3214,246856782236.685,1361996148188.2,6786049948253.4,0.0284010599962535,0.0901384693435866,553820.669926944,1757700.15219994
1906,2111,530021565878.518,1680508377100.39,4566343038377.92,28432088330.3463,235991719715.79,1312574012412.75,6437237483779.92,0.0271805931219753,0.0861799167743788,530021.565878518,1680508.37710039
1907,2111,529225749404.307,1686627681025.96,4678527820629.46,27997643328.8155,232456829022.017,1289085793975.28,6459856016545.76,0.0271397820207337,0.0864937272321005,529225.749404307,1686627.68102596
1908,2111,529059917837.422,1694922475870.39,4766448077137.26,27943481702.8236,231919711781.226,1307678152094.76,6465018472723.77,0.0271312778378165,0.0869191013266867,529059.917837422,1694922.47587039
1909,2111,524958924121.643,1697576307378.18,4865352701953.27,27860768420.58,230197692178.211,1302556843484.75,6446678606330.75,0.0269209704677766,0.0870551952501629,524958.924121643,1697576.30737818
1910,2111,538635412089.262,1740937142436.71,5063082695648.82,28473682770.0257,237193960440.97,1338809173762.75,6576571588622.47,0.0276223288250903,0.0892788278172674,538635.412089262,1740937.14243671
1911,2111,532127022805.002,1724034401857.72,5119263913837.79,28457752048.7326,235296605092.737,1335972473089.53,6456154395193.23,0.0272885652720514,0.0884120206080882,532127.022805002,1724034.40185772
1912,2111,533260887824.236,1746542002681.7,5304313484120.59,28714985515.9805,238149327878.757,1343730531120.12,6478880443833.88,0.0273467121961147,0.0895662565477795,533260.887824236,1746542.0026817
1913,2111,536925764815.706,1771592733590.21,5501729131392.13,28971389259.1348,241981529333.749,1350315939640.2,6523678862877.35,0.0275346546059336,0.0908509094148823,536925.764815706,1771592.73359021
1914,2111,530442007280.81,1753952120503.56,5581530546648.53,28714736921.5998,239271442850.484,1327085226050.21,6433160223825.1,0.0272021542195287,0.0899462625899263,530442.00728081,1753952.12050356
1915,2111,527687751164.254,1752015477482.6,5679210020319.52,28547391518.7567,237332525585.148,1317489363274.22,6385296191897.84,0.0270609103161156,0.0898469475632105,527687.751164254,1752015.4774826
1916,2111,523490429796.528,1742482657648.27,5731318261518.86,28350130182.9721,233896489007.202,1298110386889.31,6392380233544.94,0.0268456630664886,0.0893580850076036,523490.429796528,1742482.65764827
