"year","prey","n_sims","median","mean","sd","q05","q25","q75","q95"
1946,"mesozooplankton",2111,2.02303300785581e-16,2.57608310394563e-16,2.23524033678775e-16,2.57630513968123e-17,7.75622718331564e-17,3.70291452177076e-16,7.19638995669705e-16
1946,"minke whales",2111,0,0,0,0,0,0,0
1946,"orca",2111,1.56870856460513e-19,2.16802196124712e-19,3.42711215086915e-19,5.20521958200762e-21,5.95244906581269e-20,2.94080742674462e-19,5.61679030222682e-19
1946,"other krill",2111,0.000667152959076437,0.00261422762644971,0.00499295784430199,4.77873714354477e-06,0.000122060915861025,0.0027164835341223,0.0120878260597814
1946,"other macrozooplankton",2111,0.00141976829008816,0.00240062954658935,0.00324468101902654,1.07089593737224e-05,0.000285082635140044,0.00310863606844371,0.00885693173304861
1946,"salps",2111,0.0475629844589546,0.059139976517398,0.0429796382433691,0.00859148082452881,0.0242602000801483,0.0854573688329698,0.144151010867825
1946,"shelf and coastal fishes",2111,0.0100282166215097,0.00957827260814895,0.00680697594222152,0.000104102439271242,0.00291729620376173,0.0148947615447915,0.0201458646231113
1946,"small divers",2111,0,0,0,0,0,0,0
1946,"sperm whales",2111,0,0,0,0,0,0,0
1946,"squids",2111,6.41538074628685e-06,5.90040574918089e-06,4.07474185820676e-06,4.50861966178784e-08,1.83439865760328e-06,9.08865571436645e-06,1.19306065640008e-05
1946,"toothfishes",2111,3.62853283465792e-05,3.19519607344143e-05,2.14156323336058e-05,5.12974566140865e-07,1.04432460057754e-05,5.03174878198217e-05,6.13375713596287e-05
1951,"External",2111,0,0,0,0,0,0,0
1951,"Resource",2111,0.722454867091698,0.729181579850793,0.0997532693686366,0.591676082635435,0.660728891871503,0.790594247615334,0.89931194814263
1951,"antarctic krill",2111,0.0602686583041212,0.096255654934911,0.105899180427855,0.00194832928371251,0.0188998871264722,0.137153502809813,0.299669026242318
1951,"baleen whales",2111,0,0,0,0,0,0,0
1951,"bathypelagic fishes",2111,0.0545872905758155,0.056664116114567,0.0437341661560508,0.00133181459878759,0.0124167416037182,0.087422186128104,0.132991804955301
1951,"flying birds",2111,0,0,0,0,0,0,0
1951,"large divers",2111,0,0,0,0,0,0,0
1951,"leopard seals",2111,4.0542907566616e-20,5.49221063275909e-20,5.62202154193209e-20,4.15874400601654e-22,1.17841723728319e-20,8.1499512697968e-20,1.55151971520375e-19
1951,"medium divers",2111,0,0,0,0,0,0,0
1951,"mesopelagic fishes",2111,0.0401552833116547,0.0444363029586182,0.0369681866036562,0.00181475543669182,0.00681942563008685,0.0693329269287601,0.110418742641269
1951,"mesozooplankton",2111,2.02919103710329e-16,2.61347489220265e-16,2.29293308983234e-16,2.52887656569856e-17,7.42528546757e-17,3.78848593069514e-16,7.25383296124786e-16
1951,"minke whales",2111,0,0,0,0,0,0,0
1951,"orca",2111,1.72408910713923e-19,2.21115105285421e-19,2.73901268330854e-19,4.8419690865413e-21,6.17554699072785e-20,3.00428882450957e-19,5.79004966642901e-19
1951,"other krill",2111,0.000750816384837936,0.00279090254729532,0.00524560860970737,5.01236619737043e-06,0.000126256739810366,0.00293355285283814,0.0128151420329848
1951,"other macrozooplankton",2111,0.00153392720562486,0.00263984862051597,0.00353502640631482,1.11477726288459e-05,0.000316106145373566,0.00340771349575483,0.00992059721741708
1951,"salps",2111,0.0471498749079231,0.058813854262609,0.0430284336414148,0.00855366975516154,0.0240514714363226,0.0856436999961653,0.144399918075791
1951,"shelf and coastal fishes",2111,0.00961374856356921,0.00918068436878347,0.00670478060304562,0.000104033909789945,0.00207875285635547,0.0145234439914837,0.0197180641676416
1951,"small divers",2111,0,0,0,0,0,0,0
1951,"sperm whales",2111,0,0,0,0,0,0,0
1951,"squids",2111,6.15294908788596e-06,5.78642923971311e-06,4.14666892683334e-06,4.45686200094172e-08,1.33287597018356e-06,9.04767696551211e-06,1.20207762531246e-05
1951,"toothfishes",2111,3.47051225274619e-05,3.12699126666585e-05,2.17680593443765e-05,4.96325184818083e-07,7.51571758412679e-06,5.00556809227094e-05,6.13044255904853e-05
1956,"External",2111,0,0,0,0,0,0,0
1956,"Resource",2111,0.723489318194068,0.730743103462453,0.100405354734397,0.594449425789795,0.662850562010845,0.792122390606678,0.902328089722326
1956,"antarctic krill",2111,0.0622169159012339,0.0985373379099051,0.107238437451199,0.00200954899566163,0.0199141365946554,0.141291080335739,0.300498624654135
1956,"baleen whales",2111,0,0,0,0,0,0,0
1956,"bathypelagic fishes",2111,0.0529741908299305,0.0552935990920414,0.0439794709329051,0.00126935085920873,0.0100749417769805,0.086906624327077,0.132080602896333
1956,"flying birds",2111,0,0,0,0,0,0,0
1956,"large divers",2111,0,0,0,0,0,0,0
1956,"leopard seals",2111,4.27281670624543e-20,5.62497144593268e-20,5.39457557877266e-20,3.5571763662515e-22,1.43933621643135e-20,8.46281204572506e-20,1.55927206434853e-19
1956,"medium divers",2111,0,0,0,0,0,0,0
1956,"mesopelagic fishes",2111,0.038917767445623,0.0433613160147069,0.0372043767378798,0.00173957443357085,0.00575462251601656,0.0680813731244765,0.109800756025206
1956,"mesozooplankton",2111,1.80365374962878e-16,2.42571648382159e-16,2.2049375321055e-16,2.28133389472548e-17,6.40380440712349e-17,3.51867023561653e-16,6.66952553382329e-16
1956,"minke whales",2111,0,0,0,0,0,0,0
1956,"orca",2111,1.70774069017337e-19,2.26253812892117e-19,2.70339977741363e-19,6.75415135464836e-21,7.31010331579578e-20,3.0583534300502e-19,6.0443729089601e-19
1956,"other krill",2111,0.000790980385260071,0.00290164824727386,0.00542015870714269,5.10602904490822e-06,0.000132993337495177,0.00308514657305776,0.0131570133505111
1956,"other macrozooplankton",2111,0.001614700589296,0.00279419038652388,0.00369620370597583,1.13543954530545e-05,0.000331250528817928,0.00362031020896459,0.0103014000987764
1956,"salps",2111,0.0457500503056088,0.0574163114100315,0.0422429132804224,0.00846636877339834,0.023086981880778,0.083251285516978,0.142656522253434
1956,"shelf and coastal fishes",2111,0.00906675824716757,0.00891698531632,0.00676497259608838,9.97409480468242e-05,0.00161893188540995,0.0143084607766765,0.019658774509764
1956,"small divers",2111,0,0,0,0,0,0,0
1956,"sperm whales",2111,0,0,0,0,0,0,0
1956,"squids",2111,5.75051009621261e-06,5.48896635928954e-06,4.07834239213069e-06,4.10422314450743e-08,9.78254875064627e-07,8.74977874815567e-06,1.17622988401382e-05
1956,"toothfishes",2111,3.28747592779773e-05,3.00191943846761e-05,2.17245211321901e-05,4.72848529517118e-07,6.10943966347952e-06,4.90483015192513e-05,6.079702794841e-05
1961,"External",2111,0,0,0,0,0,0,0
1961,"Resource",2111,0.716130414801758,0.723372622847155,0.104636580782005,0.577365744817761,0.650913291841367,0.78864470893634,0.902596323491333
1961,"antarctic krill",2111,0.0661527561075034,0.104921604966149,0.112439674101556,0.00201769654254551,0.0209947477794508,0.153616822757027,0.319192059923147
1961,"baleen whales",2111,0,0,0,0,0,0,0
1961,"bathypelagic fishes",2111,0.0512087355830279,0.0551017793086618,0.0450656351617542,0.00132023234138954,0.0090486979429027,0.0866830031353444,0.134233724727391
1961,"flying birds",2111,0,0,0,0,0,0,0
1961,"large divers",2111,0,0,0,0,0,0,0
1961,"leopard seals",2111,4.12489461659822e-20,5.52813034899368e-20,5.86207236029071e-20,3.93724007119715e-22,1.23023369679121e-20,8.0670804046827e-20,1.5894851934692e-19
1961,"medium divers",2111,0,0,0,0,0,0,0
1961,"mesopelagic fishes",2111,0.0369655431561841,0.0430303725808257,0.0379595024794172,0.00175518072748588,0.00546620734684896,0.0681796927176964,0.112658054981117
1961,"mesozooplankton",2111,1.71426299238574e-16,2.3974102101889e-16,2.28577298122558e-16,2.12637313852715e-17,5.83327909475005e-17,3.51772082911317e-16,6.90798661624478e-16
1961,"minke whales",2111,0,0,0,0,0,0,0
1961,"orca",2111,1.87083174641894e-19,2.41761972206289e-19,3.17555578319934e-19,5.99230215863399e-21,8.11743894672455e-20,3.14678753412432e-19,6.61155721226064e-19
1961,"other krill",2111,0.000910162934071896,0.00323631864513236,0.00595342820095209,5.43904854218345e-06,0.000147481626492926,0.00360487843189769,0.0144170238730129
1961,"other macrozooplankton",2111,0.00171074131967967,0.00305499917728146,0.0040509790590012,1.17353600881798e-05,0.000365623140168742,0.00399758578913881,0.0111992755979351
1961,"salps",2111,0.0456078081176308,0.0583958368353634,0.0437469963101938,0.00851734643056851,0.0232590313874447,0.0845878746645227,0.148998313995541
1961,"shelf and coastal fishes",2111,0.00885291408366723,0.0088501383649835,0.00687137464849868,0.00010086394890315,0.00136651499302505,0.0142800664850748,0.0200067551529645
1961,"small divers",2111,0,0,0,0,0,0,0
1961,"sperm whales",2111,0,0,0,0,0,0,0
1961,"squids",2111,5.85039258377327e-06,5.6936134359262e-06,4.34734055284217e-06,4.3078303400025e-08,8.73372396852636e-07,9.21826192553431e-06,1.25080030682075e-05
1961,"toothfishes",2111,3.29934869749208e-05,3.0633661012201e-05,2.27277013968992e-05,4.96659487986143e-07,5.18053260560012e-06,5.05566922870525e-05,6.36035467831337e-05
1966,"External",2111,0,0,0,0,0,0,0
1966,"Resource",2111,0.723658891345672,0.730639598959123,0.101751038655587,0.59214874904504,0.662289953067128,0.793220258263775,0.904502574896503
1966,"antarctic krill",2111,0.0641415047658818,0.100903658340943,0.109099594128778,0.00189165012236713,0.0203269140064963,0.149328506257919,0.30396255340148
1966,"baleen whales",2111,0,0,0,0,0,0,0
1966,"bathypelagic fishes",2111,0.0505721562175521,0.0543080274293823,0.0442619390054641,0.00125337162828216,0.00880524611988095,0.0860743431727698,0.131157927233964
1966,"flying birds",2111,0,0,0,0,0,0,0
1966,"large divers",2111,0,0,0,0,0,0,0
1966,"leopard seals",2111,3.97622572165883e-20,5.48432866807684e-20,5.64044820431107e-20,4.16816504683909e-22,1.35277314162577e-20,7.71658969764706e-20,1.64837610810148e-19
1966,"medium divers",2111,0,0,0,0,0,0,0
1966,"mesopelagic fishes",2111,0.0366827626472822,0.0423469982582147,0.0372827668125142,0.00167381526849733,0.0054203769557098,0.0672805627158336,0.109814516449562
1966,"mesozooplankton",2111,1.86358216208266e-16,2.42933731460946e-16,2.27614879601489e-16,2.24342755911587e-17,6.23947885679352e-17,3.43035167510659e-16,6.76111672590691e-16
1966,"minke whales",2111,0,0,0,0,0,0,0
1966,"orca",2111,1.73355085092081e-19,2.28189546650096e-19,3.74186434236565e-19,6.45382538472757e-21,7.49424791257666e-20,2.98710938666637e-19,5.82836342818159e-19
1966,"other krill",2111,0.000842487761639005,0.0030437677226364,0.00561452937564133,5.24041258633686e-06,0.000141024751510064,0.00337654006005709,0.013536581228405
1966,"other macrozooplankton",2111,0.00162474009826967,0.00285727158604204,0.00373128105880693,1.1629256140247e-05,0.000343070447765143,0.00369236647711546,0.0104970643315892
1966,"salps",2111,0.0457391895361435,0.0571661197241059,0.042323675047511,0.00844073254333592,0.0227264781368862,0.0825193901830454,0.144360012091824
1966,"shelf and coastal fishes",2111,0.00870545923053603,0.00869985845114112,0.00673654909002741,9.97321524571929e-05,0.00132498334968364,0.0140434055656257,0.0195328879171422
1966,"small divers",2111,0,0,0,0,0,0,0
1966,"sperm whales",2111,0,0,0,0,0,0,0
1966,"squids",2111,5.5450646790038e-06,5.38693179953758e-06,4.09711443524554e-06,4.12213114916058e-08,8.39247340599256e-07,8.68382603949021e-06,1.18432240841308e-05
1966,"toothfishes",2111,3.13415220961482e-05,2.93125966116915e-05,2.17512295979836e-05,4.70136668631938e-07,5.02058817110759e-06,4.8303436490722e-05,6.06994785035982e-05
1971,"External",2111,0,0,0,0,0,0,0
1971,"Resource",2111,0.721100787881758,0.728137229978673,0.102099309409675,0.588708704377486,0.659542925013881,0.789016715859175,0.904155963241902
1971,"antarctic krill",2111,0.0644934330300101,0.102050381827734,0.110237929956157,0.00179922104843787,0.0202467016718031,0.151303737896697,0.308020187405158
1971,"baleen whales",2111,0,0,0,0,0,0,0
1971,"bathypelagic fishes",2111,0.0502971433439955,0.0543712358374419,0.0442416374177033,0.00129562348146758,0.00896406226981516,0.0861106500270533,0.130748932243972
1971,"flying birds",2111,0,0,0,0,0,0,0
1971,"large divers",2111,0,0,0,0,0,0,0
1971,"leopard seals",2111,3.96000965960797e-20,5.49437825890578e-20,6.02909413176799e-20,3.71233965274075e-22,1.2305292665698e-20,7.7896004990464e-20,1.64847019071438e-19
1971,"medium divers",2111,0,0,0,0,0,0,0
1971,"mesopelagic fishes",2111,0.0370031516477043,0.0427050989932251,0.037521181250573,0.00173636707597873,0.00558548340722355,0.0679841994052045,0.11020077672652
1971,"mesozooplankton",2111,1.82214839323866e-16,2.45126275510832e-16,2.2545534900375e-16,2.25739861152793e-17,6.47379606558832e-17,3.62173998633191e-16,6.74470958740833e-16
1971,"minke whales",2111,0,0,0,0,0,0,0
1971,"orca",2111,1.79147636131401e-19,2.31517337849697e-19,2.95473427242526e-19,6.57318343175353e-21,7.8037444615752e-20,3.04123809493299e-19,6.15580907151044e-19
1971,"other krill",2111,0.000881917280028738,0.00312708268337728,0.00568856968151567,5.51239662136002e-06,0.000147245629832416,0.00354642183434849,0.0139605460263844
1971,"other macrozooplankton",2111,0.00171998065279456,0.00300011008217504,0.00389446367012427,1.19013468699897e-05,0.000369182129885637,0.00389186553696655,0.0111120578861258
1971,"salps",2111,0.0462032698846846,0.0578905209210299,0.0427187484456049,0.00863535692209653,0.0232210347918725,0.0838130857912486,0.146079538522006
1971,"shelf and coastal fishes",2111,0.0087120340807446,0.00868330972302218,0.00668730171010327,0.000101262360902338,0.00130476885053979,0.0139600634104409,0.0194092590716852
1971,"small divers",2111,0,0,0,0,0,0,0
1971,"sperm whales",2111,0,0,0,0,0,0,0
1971,"squids",2111,5.60309440596724e-06,5.4477254988413e-06,4.13445825710256e-06,4.15441641473877e-08,8.38612120168473e-07,8.79030600160328e-06,1.19529833635629e-05
1971,"toothfishes",2111,3.1689182162474e-05,2.95822278223795e-05,2.19978653979218e-05,4.80206099581023e-07,4.99295832246505e-06,4.86444983418173e-05,6.10261039257863e-05
1976,"External",2111,0,0,0,0,0,0,0
1976,"Resource",2111,0.705369736693736,0.714666815964618,0.0995683020141299,0.585776901302416,0.650197363672146,0.771830904624551,0.886641355928041
1976,"antarctic krill",2111,0.0480155854324743,0.087485975368846,0.109456744562871,0.00120305825906641,0.0130292242373602,0.120668453780324,0.296274608039912
1976,"baleen whales",2111,0,0,0,0,0,0,0
1976,"bathypelagic fishes",2111,0.0645697197307768,0.0641642250169392,0.0472287253530733,0.00147613949447041,0.0178400986061725,0.0980764027077241,0.142440243137057
1976,"flying birds",2111,0,0,0,0,0,0,0
1976,"large divers",2111,0,0,0,0,0,0,0
1976,"leopard seals",2111,4.78032749626276e-20,6.17850643121448e-20,6.27661949468579e-20,9.01149640274719e-22,1.80300163861807e-20,8.857806848281e-20,1.65596997037309e-19
1976,"medium divers",2111,0,0,0,0,0,0,0
1976,"mesopelagic fishes",2111,0.0478041875061976,0.0500181611077706,0.0401365769402851,0.00195497259281563,0.00964986243159472,0.0778766301853691,0.117351139145906
1976,"mesozooplankton",2111,2.14667500780483e-16,2.68405912315606e-16,2.29464759290151e-16,2.34694347307742e-17,8.11944485146478e-17,3.84289910088971e-16,7.25339880112773e-16
1976,"minke whales",2111,0,0,0,0,0,0,0
1976,"orca",2111,1.4673532756002e-19,2.04980542370216e-19,3.26718162905215e-19,4.30154392194716e-21,5.41991474705385e-20,2.80778366096542e-19,5.67664920876719e-19
1976,"other krill",2111,0.00111276784833779,0.00407327991765549,0.00729239124933514,1.10152693188169e-05,0.00019463332533294,0.00430622188455193,0.0196654177610597
1976,"other macrozooplankton",2111,0.00214146981829654,0.00411417163526596,0.00583654179683667,3.7898161273813e-05,0.000492783097802961,0.00483524723747096,0.0173613828693392
1976,"salps",2111,0.0517082222131347,0.0652849248778299,0.048290101632727,0.0105123478235532,0.0260159354282579,0.093537912339691,0.160158617960086
1976,"shelf and coastal fishes",2111,0.0115750789355779,0.0101516738964949,0.00683636548266834,0.000137371609039149,0.00297078573860745,0.0156478107351684,0.0198697732842355
1976,"small divers",2111,0,0,0,0,0,0,0
1976,"sperm whales",2111,0,0,0,0,0,0,0
1976,"squids",2111,7.20348700045625e-06,6.25899738097104e-06,4.14996844575655e-06,6.24953200680028e-08,1.7928412619272e-06,9.58955537786684e-06,1.19443096848406e-05
1976,"toothfishes",2111,4.07067553866844e-05,3.45132171985234e-05,2.2775936887172e-05,6.0151467805325e-07,1.05100112705221e-05,5.30302812369564e-05,6.39153886670158e-05
1981,"External",2111,0,0,0,0,0,0,0
1981,"Resource",2111,0.69397222994868,0.703821391278061,0.0999464008303938,0.570603622594319,0.640970695876672,0.761295065610364,0.881566744096825
1981,"antarctic krill",2111,0.0329205320161859,0.0743535502824532,0.104986790135086,0.000771969523495428,0.00841841966311908,0.0942925302931802,0.293627670636586
1981,"baleen whales",2111,0,0,0,0,0,0,0
1981,"bathypelagic fishes",2111,0.0730345176762819,0.0722434560553272,0.0488735586177111,0.00188457652642137,0.0307449314202587,0.108981624187908,0.153774326730497
1981,"flying birds",2111,0,0,0,0,0,0,0
1981,"large divers",2111,0,0,0,0,0,0,0
1981,"leopard seals",2111,5.81490800181447e-20,7.40169219989652e-20,6.90066744076719e-20,1.34688716715153e-21,1.73329050441234e-20,1.09987736460851e-19,2.05797801913616e-19
1981,"medium divers",2111,0,0,0,0,0,0,0
1981,"mesopelagic fishes",2111,0.0541775632219759,0.0557772825728693,0.0413700080433607,0.00231188927595924,0.016517234855949,0.0838471517802698,0.125039361236974
1981,"mesozooplankton",2111,2.4662425671405e-16,3.02893506273456e-16,2.45205269260731e-16,2.68054836953392e-17,1.03169845878558e-16,4.33640190078994e-16,7.93400739179957e-16
1981,"minke whales",2111,0,0,0,0,0,0,0
1981,"orca",2111,9.87109291541721e-20,1.58581065966531e-19,2.08062710666934e-19,2.09860039666254e-21,2.93903373345401e-20,2.21069964056109e-19,4.8295307727254e-19
1981,"other krill",2111,0.00136114640858411,0.00491312738281294,0.00904389602592519,1.81954584938864e-05,0.000279497365848706,0.00529147858000559,0.022186624530843
1981,"other macrozooplankton",2111,0.00247035793504704,0.00494490467255149,0.00733418995974044,7.77969578883729e-05,0.000732733237473643,0.00549363228451469,0.0201363171024043
1981,"salps",2111,0.0579705128520164,0.0726682450844313,0.0525887492990715,0.0114944767218102,0.0308996851802073,0.107979593093812,0.175601538731574
1981,"shelf and coastal fishes",2111,0.0128914082248531,0.0112308125073117,0.00669690074170863,0.000200402231690879,0.00555034183451734,0.0163835985447797,0.0203575454947386
1981,"small divers",2111,0,0,0,0,0,0,0
1981,"sperm whales",2111,0,0,0,0,0,0,0
1981,"squids",2111,8.49096800859777e-06,7.35334366801985e-06,4.33516062268311e-06,1.01793019709525e-07,3.55660662630448e-06,1.06940586481948e-05,1.29255921392189e-05
1981,"toothfishes",2111,4.70580796266902e-05,3.98768205134954e-05,2.34563959890144e-05,7.91811977316358e-07,1.92241993938761e-05,5.78598687565339e-05,6.93031966490863e-05
1986,"External",2111,0,0,0,0,0,0,0
1986,"Resource",2111,0.684794261078293,0.694192279019805,0.100769631040311,0.565424081341023,0.632781853312073,0.749875439747775,0.872358737853349
1986,"antarctic krill",2111,0.0342117816020746,0.0775634995812965,0.109144052365334,0.000747824697532687,0.00876102004588863,0.100475402959194,0.304643380479619
1986,"baleen whales",2111,0,0,0,0,0,0,0
1986,"bathypelagic fishes",2111,0.0763678882024859,0.0751113527502207,0.0493162212246977,0.00210013678899619,0.0340716619425265,0.112288199733731,0.156657523434833
1986,"flying birds",2111,0,0,0,0,0,0,0
1986,"large divers",2111,0,0,0,0,0,0,0
1986,"leopard seals",2111,5.69162698665067e-20,7.35868439334656e-20,7.54992334306124e-20,1.48863977330304e-21,1.98943613898985e-20,1.0676891520274e-19,1.95839418742719e-19
1986,"medium divers",2111,0,0,0,0,0,0,0
1986,"mesopelagic fishes",2111,0.0569939584261265,0.0575637658592836,0.0416568288604443,0.00235703552793149,0.0188506635211928,0.0864060959896742,0.127902831006068
1986,"mesozooplankton",2111,2.78446611200301e-16,3.26739175808665e-16,2.59829028877251e-16,2.94765359141497e-17,1.21543023392123e-16,4.55059332413513e-16,8.297463510416e-16
1986,"minke whales",2111,0,0,0,0,0,0,0
1986,"orca",2111,1.02664908615978e-19,1.6139995601212e-19,1.82155870169078e-19,2.4646716433309e-21,3.3644669479811e-20,2.30818495992706e-19,5.05295729861539e-19
1986,"other krill",2111,0.00134682061751663,0.00465448445446431,0.00845086151658097,1.88613397864606e-05,0.000293308796224033,0.00502121041742982,0.0210099496894485
1986,"other macrozooplankton",2111,0.00238986815781678,0.00449501961391376,0.00621875649070635,8.17422595266453e-05,0.000759698181083905,0.00521955242392337,0.0180272568973995
1986,"salps",2111,0.0604554641122078,0.0747094096167833,0.0529538987695562,0.0118067410082001,0.0325519264961036,0.111723725969477,0.176946539911409
1986,"shelf and coastal fishes",2111,0.0132708022913872,0.0116618499240933,0.00674396763860884,0.000252466122790531,0.00662980412106768,0.0167611327244227,0.0208801210121046
1986,"small divers",2111,0,0,0,0,0,0,0
1986,"sperm whales",2111,0,0,0,0,0,0,0
1986,"squids",2111,8.46918164741779e-06,7.41847034386342e-06,4.2268372451856e-06,1.28264887168098e-07,4.10114344183866e-06,1.06179103500306e-05,1.28771502540669e-05
1986,"toothfishes",2111,4.78606476329265e-05,4.09207097955423e-05,2.33022943969363e-05,1.03372269067012e-06,2.24519418105168e-05,5.81311029244472e-05,6.99901234169414e-05
1991,"External",2111,0,0,0,0,0,0,0
1991,"Resource",2111,0.685098057639907,0.69458668302303,0.100847568028248,0.569443688824197,0.632958834495287,0.750502284462629,0.870390301925235
1991,"antarctic krill",2111,0.0388612971224802,0.0814643176341555,0.111328047599784,0.000812984099647562,0.0102203608092505,0.105123599556864,0.310982406173032
1991,"baleen whales",2111,0,0,0,0,0,0,0
1991,"bathypelagic fishes",2111,0.0749355653694685,0.0729817381148987,0.0477044035739705,0.0022561762876534,0.033188435837665,0.108391238181873,0.152184331706766
1991,"flying birds",2111,0,0,0,0,0,0,0
1991,"large divers",2111,0,0,0,0,0,0,0
1991,"leopard seals",2111,5.43163977589828e-20,7.03762148636081e-20,7.29943704331918e-20,1.48549963157034e-21,1.79633339978081e-20,1.01044175600859e-19,1.91635126024636e-19
1991,"medium divers",2111,0,0,0,0,0,0,0
1991,"mesopelagic fishes",2111,0.0553643156418897,0.0562264572204361,0.040492528910525,0.00242021314735855,0.0184456278578609,0.0844036814556563,0.123774128545828
1991,"mesozooplankton",2111,2.49826062418124e-16,2.95926934492671e-16,2.40193418986297e-16,2.45763581440823e-17,1.05634922022773e-16,4.17782634708792e-16,7.73515721391454e-16
1991,"minke whales",2111,0,0,0,0,0,0,0
1991,"orca",2111,1.09315497821764e-19,1.60930850967168e-19,1.85076565611151e-19,2.93233221062906e-21,3.43468838343383e-20,2.24722237294407e-19,4.86812383147808e-19
1991,"other krill",2111,0.00148159320922122,0.00465954523205069,0.00806010194312578,2.19954088035314e-05,0.000318774238943596,0.00520272683773572,0.020685666920912
1991,"other macrozooplankton",2111,0.0025826712949027,0.00456436471878139,0.00599803451054347,8.92597210306872e-05,0.000841429217445314,0.00546524662746517,0.0172395449053418
1991,"salps",2111,0.0606138141940069,0.0740688174814849,0.0514930357249818,0.0119847725928539,0.0333049630895017,0.111184313715677,0.171356122963268
1991,"shelf and coastal fishes",2111,0.0129265239862596,0.0114007107284502,0.00657477711669592,0.000283568398032531,0.00643326840043072,0.0162883044743959,0.0204704123327984
1991,"small divers",2111,0,0,0,0,0,0,0
1991,"sperm whales",2111,0,0,0,0,0,0,0
1991,"squids",2111,8.14600865854593e-06,7.20002484372452e-06,4.09686361270188e-06,1.41609290764352e-07,4.05457520382188e-06,1.02929065964122e-05,1.25937403190159e-05
1991,"toothfishes",2111,4.67872349445967e-05,4.01658218683834e-05,2.29491544600429e-05,1.10908396111165e-06,2.27078958606002e-05,5.71699024461811e-05,6.82869130050276e-05
1996,"External",2111,0,0,0,0,0,0,0
1996,"Resource",2111,0.68758423063359,0.697366574739559,0.0983325039404599,0.57941816919277,0.640119922931057,0.749807313797606,0.868986047751433
1996,"antarctic krill",2111,0.0406825065465985,0.0800359162077814,0.108653478807304,0.00088294060704805,0.0110029592980101,0.102377192874153,0.298377550701402
1996,"baleen whales",2111,0,0,0,0,0,0,0
1996,"bathypelagic fishes",2111,0.074841734375599,0.0725834703309361,0.0464946350248204,0.00253196566300601,0.0348898215747568,0.106630227479981,0.148565977303443
1996,"flying birds",2111,0,0,0,0,0,0,0
1996,"large divers",2111,0,0,0,0,0,0,0
1996,"leopard seals",2111,5.35479268132899e-20,6.91881862692892e-20,6.59339248928574e-20,1.59979122248093e-21,1.98277362264279e-20,1.02496150532678e-19,1.88284897039189e-19
1996,"medium divers",2111,0,0,0,0,0,0,0
1996,"mesopelagic fishes",2111,0.0563964572771413,0.0563593330924622,0.0397771354808033,0.00245335607030171,0.0195344145871596,0.08399429964203,0.12095577049435
1996,"mesozooplankton",2111,2.57875269415752e-16,3.03467207548585e-16,2.36619590211807e-16,2.98667424165851e-17,1.18455419941932e-16,4.28608823372089e-16,7.57597595364081e-16
1996,"minke whales",2111,0,0,0,0,0,0,0
1996,"orca",2111,9.67070470540684e-20,1.52072554955911e-19,1.72759590319158e-19,3.11667394022419e-21,3.14793281133797e-20,2.16808901165859e-19,4.66747279544128e-19
1996,"other krill",2111,0.0014433922997752,0.00444078262567279,0.00757915626859508,2.44269145227853e-05,0.000329583077871991,0.00494400495068757,0.0195383581835737
1996,"other macrozooplankton",2111,0.00264878909661487,0.00444730099125122,0.0056256895021153,9.58013880945673e-05,0.000879125703376752,0.00541101457657498,0.0168106976742411
1996,"salps",2111,0.0612699978909774,0.0732825048092341,0.0494220279122921,0.0127000075657472,0.0340064830731723,0.109337053975773,0.165698048854035
1996,"shelf and coastal fishes",2111,0.0128268360865786,0.0114384609150021,0.00651743774780107,0.000314443998779479,0.00687110410853778,0.0162932027220566,0.0202598476647439
1996,"small divers",2111,0,0,0,0,0,0,0
1996,"sperm whales",2111,0,0,0,0,0,0,0
1996,"squids",2111,7.77222652726377e-06,6.85964690708486e-06,3.84740578533187e-06,1.58734694644964e-07,4.00944507660355e-06,9.74368760316085e-06,1.19207928368259e-05
1996,"toothfishes",2111,4.51387168242771e-05,3.87966411933398e-05,2.20512613995809e-05,1.17918438922563e-06,2.27526482771834e-05,5.50194982613953e-05,6.54962763809253e-05
2001,"External",2111,0,0,0,0,0,0,0
2001,"Resource",2111,0.683148346917641,0.692215871467526,0.0999086129990778,0.570523525575933,0.632387485129787,0.747923447574998,0.863871362804358
2001,"antarctic krill",2111,0.0416553023689525,0.0805087236937125,0.108740499524778,0.000895096818742063,0.0113365283344218,0.102825826334598,0.298774826562641
2001,"baleen whales",2111,0,0,0,0,0,0,0
2001,"bathypelagic fishes",2111,0.0761493924489644,0.0749494176642412,0.0476781818626618,0.00297857046473524,0.0367563884963628,0.109958836958112,0.153590921104507
2001,"flying birds",2111,0,0,0,0,0,0,0
2001,"large divers",2111,0,0,0,0,0,0,0
2001,"leopard seals",2111,5.74896129832483e-20,7.40342024078343e-20,7.38844481777463e-20,1.74598365222521e-21,2.07414752331567e-20,1.07751334281613e-19,1.96955172954816e-19
2001,"medium divers",2111,0,0,0,0,0,0,0
2001,"mesopelagic fishes",2111,0.0571610855111349,0.0575826992474829,0.0404431359452782,0.00260544453778839,0.0202601756028982,0.0855274225164447,0.1241586671246
2001,"mesozooplankton",2111,2.3262818527807e-16,2.93702350900556e-16,2.39740813512494e-16,2.71383119237589e-17,1.08067766275286e-16,4.157139285917e-16,7.92373958585788e-16
2001,"minke whales",2111,0,0,0,0,0,0,0
