"year","n_sims","median","mean","sd","q05","q25","q75","q95","median_density","mean_density","median_tonnes","mean_tonnes"
1903,2111,41131386173.4779,48241776362.608,30498380818.9122,10327716631.0952,26723935362.1218,64581510849.21,102756110054.527,0.0278981498672817,0.0327209080956224,41131.3861734779,48241.776362608
1904,2111,41084074635.6962,47953318343.4053,30190050925.929,10229800963.3323,26686343430.113,64079300562.0557,102541490204.137,0.0278660599113069,0.0325252559234297,41084.0746356962,47953.3183434053
1905,2111,40694126146.032,47877219741.4307,30491337666.8507,10094358135.6752,26268536838.142,63994385878.1464,102745339100.377,0.0276015698851433,0.0324736405902235,40694.126146032,47877.2197414307
1906,2111,39502786676.0656,46467392638.3652,29581195638.6586,9993754074.46087,25598507137.6837,62144334005.3767,100060585874.204,0.0267935210891277,0.0315173983755218,39502.7866760656,46467.3926383652
1907,2111,39237722408.7997,46410497227.5564,29813742077.2354,9770356099.32228,25287852499.3594,62271790227.3686,100907089810.414,0.0266137361769087,0.031478807974245,39237.7224087997,46410.4972275564
1908,2111,39252043703.4233,46526415364.8448,29837455366.035,9763163060.47786,25399431191.8396,62395332888.5026,101053735921.868,0.0266234498690759,0.031557431669366,39252.0437034233,46526.4153648448
1909,2111,39439194433.0332,46728597725.0236,29798875108.3944,9916273152.67385,25724325456.8398,62825524978.6265,101021327776.22,0.0267503884332276,0.0316945657246347,39439.1944330332,46728.5977250236
1910,2111,40047616202.9736,47269275275.3556,30130585718.9617,10145669887.903,25923381042.1315,63427552157.3336,102013893428.245,0.0271630621430006,0.0320612906209321,40047.6162029736,47269.2752753556
1911,2111,39812635838.1589,46918360692.4584,29795652583.6675,10134600821.6489,25809556153.2564,63151682873.0069,100928602616.852,0.0270036822133814,0.0318232760890855,39812.6358381589,46918.3606924584
1912,2111,40266275591.3705,47245015092.0915,29807939672.9591,10197976505.8899,26094331194.6973,63737366821.0076,101593400671.975,0.0273113720580046,0.0320448356873284,40266.2755913705,47245.0150920915
1913,2111,40684222392.233,47575847189.8497,29894693480.2975,10191864194.1707,26433375705.3382,63996566504.0017,101935782195.331,0.0275948524745856,0.0322692288892798,40684.222392233,47575.8471898497
1914,2111,40262730730.0394,47010432046.437,29596447282.5184,10081266335.2895,26097821170.0228,63358788461.5493,100863128049.028,0.0273089676879632,0.0318857252470338,40262.7307300394,47010.432046437
1915,2111,39807995482.3396,46696498143.7564,29525667231.0451,10060861093.8118,25825179097.2603,62861011402.2994,100607609498.116,0.0270005348032372,0.0316727935693007,39807.9954823396,46696.4981437564
1916,2111,39664828290.7468,46484775208.9672,29435713391.9999,10034713512.8172,25709475666.9415,62600284303.8194,100214570843.24,0.0269034289155269,0.0315291884367098,39664.8282907468,46484.7752089672
1917,2111,39637885075.9897,46677667234.6163,29830139918.3368,9993869694.8185,25549680600.1638,62829314987.9608,101239628492.935,0.0268851541644638,0.0316600211447801,39637.8850759897,46677.6672346163
1918,2111,39713879624.8684,47273392845.1845,30498149424.4305,9969510182.13141,25632847629.9358,63784668085.2487,103197558763.927,0.0269366989216663,0.0320640834414728,39713.8796248684,47273.3928451845
1919,2111,39298891905.846,46849922649.9652,30387290595.7102,9709236793.50674,25258566532.9669,63311957990.2995,102723133512.896,0.0266552255589758,0.0317768566769595,39298.891905846,46849.9226499652
1920,2111,39216338950.6315,46631755577.0276,29933198984.9476,9771776221.08474,25502430814.119,62949252237.495,101697409970.396,0.0265992324371577,0.031628880684338,39216.3389506315,46631.7555770276
1921,2111,40273454294.6459,47714468052.1566,30626967221.898,10097969758.727,26006426295.6068,64502215474.8019,104085296876.898,0.0273162411508911,0.0323632511421419,40273.4542946459,47714.4680521566
1922,2111,40448165969.5556,47413595294.958,30104495475.7933,10232328143.0981,26172498170.6278,63730224208.2373,102856419136.981,0.0274347426881268,0.0321591784363034,40448.1659695556,47413.595294958
1923,2111,41078622078.3356,47949401001.0194,30149940614.0975,10258445934.9367,26618341391.2604,64502275356.0574,103546183502.179,0.0278623616099231,0.0325225989109842,41078.6220783356,47949.4010010194
1924,2111,40979824482.6076,47681897244.9274,29911623442.9544,10235971191.699,26567347025.154,64120311109.7144,103155708977.653,0.0277953502497778,0.0323411593687806,40979.8244826076,47681.8972449274
1925,2111,40636037473.9121,47622507260.2765,30263615122.5429,10088855977.5099,26171897089.7537,63968062413.8657,103031689185.588,0.0275621701315449,0.0323008769750529,40636.0374739121,47622.5072602765
1926,2111,39468141730.6406,46236229887.8517,29417442400.7644,9973801567.27955,25450759996.507,61941306608.8302,100267216946.25,0.0267700224918391,0.031360607815866,39468.1417306406,46236.2298878517
1927,2111,39212550728.1929,46190104894.2057,29673264369.3246,9764628673.51283,25269361981.8369,62130247848.9699,101116109604.722,0.0265966630027876,0.0313293226561601,39212.5507281929,46190.1048942057
1928,2111,39299368264.349,46316519532.3966,29738030709.1998,9819981078.4648,25347280865.2973,62311031732.7989,101561689404.36,0.0266555486582473,0.031415065803906,39299.368264349,46316.5195323966
1929,2111,39417169778.172,46532230897.7933,29758450842.3934,9938692381.42401,25641456163.8796,62739809848.5399,102277818242.338,0.026735449789548,0.0315613761658892,39417.169778172,46532.2308977933
1930,2111,39973854709.245,47087063849.9309,30162768999.9915,10112119982.4958,25847465566.8693,63275604042.239,103680143052.139,0.0271130319981911,0.0319377022343752,39973.854709245,47087.0638499309
1931,2111,39776202208.914,46758345604.4028,29925304945.2048,10092707417.7141,25754654867.1672,62901656980.2921,102533555866.759,0.0269789704070592,0.0317147427931549,39776.202208914,46758.3456044028
1932,2111,40185474489.122,47104797765.8352,30036596688.7827,10140621656.8492,26093860353.7975,63185147564.5656,102781317609.976,0.0272565671639885,0.0319497306022387,40185.474489122,47104.7977658352
1933,2111,40664835297.4629,47455397825.749,30215976586.1918,10167710914.397,26348481016.1113,63458292304.4794,103229771223.656,0.0275817028065169,0.0321875318028523,40664.8352974629,47455.397825749
1934,2111,40184462066.7424,46912711527.0023,29995911370.1681,10075189438.817,26004585068.9676,62763957945.4959,102039092975.662,0.0272558804691333,0.0318194444344981,40184.4620667424,46912.7115270023
1935,2111,39807597252.8085,46616820005.0945,29972766516.3987,10036024247.707,25728989846.8273,62425400386.4311,101712685540.557,0.0270002646964362,0.0316187503468292,39807.5972528085,46616.8200050945
1936,2111,39564039003.9771,46421567636.0466,29926176311.0835,9966917357.61831,25588020123.832,62127061667.2122,101116335947.751,0.0268350666528144,0.0314863166906751,39564.0390039771,46421.5676360466
1937,2111,39624071591.4229,46626102486.4557,30339121337.598,9943568295.00366,25447605067.9663,62294494662.3081,102531467818.397,0.0268757849041863,0.0316250463674657,39624.0715914229,46626.1024864557
1938,2111,39777288958.7558,47230685732.8279,31026015532.3071,9904183903.91685,25537914704.6644,63403295207.0772,105493785925.48,0.0269797075159382,0.0320351165251647,39777.2889587558,47230.6857328279
1939,2111,39265486934.1822,46823410765.1064,30967980926.4249,9695878568.15955,25194569117.1375,62770320934.0441,104753957045.121,0.0266325679976221,0.031758874483655,39265.4869341822,46823.4107651064
1940,2111,39295919671.3939,46628292624.1448,30641841877.3527,9818347645.90207,25389526676.359,62239248189.4635,103113985441.647,0.0266532095840744,0.0316265318702694,39295.9196713939,46628.2926241448
1941,2111,40225706899.532,47725649747.6893,31425620092.242,10058535664.7241,25909940206.225,63911867814.9382,105664960617.337,0.0272838555663391,0.0323708353411384,40225.706899532,47725.6497476893
