"year","predator","prey","median_g_yr","q25_g_yr","q75_g_yr","q05_g_yr","q95_g_yr","scenario"
1901,"bathypelagic fishes","antarctic krill",902159396902.237,451013613257.205,1649818958144.65,138719935900.791,3359594984660.11,"climate_only"
1901,"bathypelagic fishes","salps",27569053600.9318,14717002248.6014,48617201962.8924,9364924485.82465,88503885964.3263,"climate_only"
1901,"bathypelagic fishes","mesopelagic fishes",56178746672.3043,35545522582.1229,85125634254.3322,19949448667.2056,146904397491.416,"climate_only"
1901,"bathypelagic fishes","bathypelagic fishes",50273462872.0401,23328871519.3393,82890105008.5452,15613737220.0925,164861822364.571,"climate_only"
1901,"bathypelagic fishes","shelf and coastal fishes",379759803.244814,247808499.253662,643743278.811242,139793182.087278,1095561089.7401,"climate_only"
1901,"bathypelagic fishes","flying birds",769.925017512544,447.034642414697,1631.49750309102,146.479862692662,3197.07057147871,"climate_only"
1901,"bathypelagic fishes","small divers",27705.5271350017,14444.6615887614,59297.060945736,5665.40290562211,153391.964609541,"climate_only"
1901,"bathypelagic fishes","squids",570483.422479917,314911.543901464,966204.741504669,135605.623856623,1835957.02747436,"climate_only"
1901,"bathypelagic fishes","toothfishes",7556159.25454777,4172162.15271744,13076535.9780457,1920345.68239766,22672705.8182698,"climate_only"
1901,"bathypelagic fishes","leopard seals",7.35379663560134e-09,5.13397937863566e-09,9.93850581948874e-09,2.90931337555938e-09,1.81789837459695e-08,"climate_only"
1901,"bathypelagic fishes","medium divers",1.17096286443575e-05,6.39595117389627e-06,2.3112298258273e-05,2.74212245808456e-06,4.35999279000383e-05,"climate_only"
1901,"bathypelagic fishes","large divers",4.85997203390895e-07,2.39070639912397e-07,1.01256249167135e-06,8.0693617127407e-08,7.84857634420772e-06,"climate_only"
1901,"bathypelagic fishes","minke whales",1.71924809930382e-08,8.32801317162995e-09,3.52182792364639e-08,3.321056923285e-09,9.94386384623921e-07,"climate_only"
1901,"bathypelagic fishes","orca",1.47329275446496e-08,6.33105863900019e-09,2.85783979908807e-08,1.66935647000682e-09,5.62001800049593e-08,"climate_only"
1901,"bathypelagic fishes","sperm whales",8.83411972400215e-07,1.2980844240803e-07,6.32282801046149e-06,1.47388378471005e-08,5.15781152751768e-05,"climate_only"
1901,"bathypelagic fishes","baleen whales",6.94857311546589e-07,3.58294891257687e-07,2.0183459208609e-06,4.99260782612649e-08,1.67349116625704e-05,"climate_only"
1901,"bathypelagic fishes","Resource",3234706411304.72,2312133628949.82,5061323772375.56,1767986824310.68,6962808881426.05,"climate_only"
1901,"bathypelagic fishes","External",0,0,0,0,0,"climate_only"
1901,"shelf and coastal fishes","mesozooplankton",7866435641.29403,4736483174.72458,13491165156.7542,2662495957.37138,25969133064.588,"climate_only"
1901,"shelf and coastal fishes","other krill",848343531187.517,340525140098.983,2524574887319.84,90998277557.1096,6226751632873.41,"climate_only"
1901,"shelf and coastal fishes","other macrozooplankton",2457112640644.14,1898774428510.73,3401401684539.9,875894858168.369,4327353024030.84,"climate_only"
1901,"shelf and coastal fishes","antarctic krill",2747190709706.77,1582004322741.32,4948127304902.02,366007072805.53,7471885815382.93,"climate_only"
1901,"shelf and coastal fishes","salps",226456630377.392,149107674915.586,325474711426.997,91434079035.3129,456602795040.629,"climate_only"
1901,"shelf and coastal fishes","mesopelagic fishes",79629176896.4856,44026439472.6874,102565903169.154,19051431721.7028,139290189070.611,"climate_only"
1901,"shelf and coastal fishes","bathypelagic fishes",68474795781.4369,47269395211.8244,89125950574.85,25756628879.7549,121171195409.2,"climate_only"
1901,"shelf and coastal fishes","shelf and coastal fishes",217618860513.585,173896909379.91,245849069206.719,90429918440.9649,275652309146.519,"climate_only"
1901,"shelf and coastal fishes","flying birds",36348.8382395458,27890.2715824931,45323.5969964012,16256.0450408281,62065.8365337746,"climate_only"
1901,"shelf and coastal fishes","small divers",763192.51145064,426333.328114308,994818.150041739,220955.62758935,1961061.54123383,"climate_only"
1901,"shelf and coastal fishes","squids",4746661.06299555,3661772.90552466,5413232.50899037,1678906.88721721,6324215.44357049,"climate_only"
1901,"shelf and coastal fishes","toothfishes",33002388.0568396,22589776.1372397,37328633.3009403,8405481.01457968,41816485.5467368,"climate_only"
1901,"shelf and coastal fishes","leopard seals",1.11474265016111e-08,8.19123422765623e-09,1.50072633670432e-08,4.54055656874037e-09,2.06597204615534e-08,"climate_only"
1901,"shelf and coastal fishes","medium divers",6.41228792952157e-06,3.74505791570353e-06,1.00423065006564e-05,2.01085595280183e-06,1.6201907255504e-05,"climate_only"
1901,"shelf and coastal fishes","large divers",2.21608752862241e-07,1.20596092717005e-07,4.21246213742636e-07,6.33233708868697e-08,4.21125218779257e-06,"climate_only"
1901,"shelf and coastal fishes","minke whales",3.00935030892318e-08,1.43967931122476e-08,4.98330184189429e-08,5.67955407015376e-09,1.90169551358352e-06,"climate_only"
1901,"shelf and coastal fishes","orca",3.74192000752635e-08,1.94642591633143e-08,4.73294083063173e-08,7.63115728983502e-09,6.96137635883821e-08,"climate_only"
1901,"shelf and coastal fishes","sperm whales",3.14365766808622e-07,6.14346759603332e-08,1.81368928431894e-06,8.63521823505428e-09,1.36918598760435e-05,"climate_only"
1901,"shelf and coastal fishes","baleen whales",8.91796260988798e-07,1.10355752183798e-07,3.58830721389937e-06,4.93060849356687e-09,1.381088625355e-05,"climate_only"
1901,"shelf and coastal fishes","Resource",5945511542061.87,5123178259078.77,6410558011807.32,3238093588747.19,7336959316898.8,"climate_only"
1901,"shelf and coastal fishes","External",0,0,0,0,0,"climate_only"
1901,"flying birds","mesozooplankton",25911.4136023595,12592.3484332779,59891.9219543836,3626.07720212839,152846.697796232,"climate_only"
1901,"flying birds","other krill",876605041.830161,275150445.281851,2687830277.49113,65460629.68077,10379973849.9267,"climate_only"
1901,"flying birds","other macrozooplankton",2485701500.67167,1720874583.78378,3514252890.89917,456401923.518942,5418197601.30707,"climate_only"
1901,"flying birds","antarctic krill",18825111286.7211,9218219976.55225,32664320097.6009,1991118139.28561,49780435646.8713,"climate_only"
1901,"flying birds","salps",4473125056.59802,3238578641.39706,5774827450.33434,939297002.602703,9427031337.28778,"climate_only"
1901,"flying birds","mesopelagic fishes",1926577884.26038,1438733829.19083,2929625115.10085,172849928.225692,4306768969.75215,"climate_only"
1901,"flying birds","bathypelagic fishes",2139724301.41188,1558539025.80329,2949920570.89951,959534201.052868,4523388119.78787,"climate_only"
1901,"flying birds","shelf and coastal fishes",918707717.170504,707899979.73007,1173340001.3497,350157808.301049,1367433963.69728,"climate_only"
1901,"flying birds","flying birds",0,0,0,0,0,"climate_only"
1901,"flying birds","small divers",0,0,0,0,0,"climate_only"
1901,"flying birds","squids",506769.058979196,436583.943078041,588224.805214627,230862.177982666,684098.340085917,"climate_only"
1901,"flying birds","toothfishes",1859278.49029405,1406488.7134478,2302346.48776273,673741.519101872,2723019.83206689,"climate_only"
1901,"flying birds","leopard seals",0,0,0,0,0,"climate_only"
1901,"flying birds","medium divers",0,0,0,0,0,"climate_only"
1901,"flying birds","large divers",0,0,0,0,0,"climate_only"
1901,"flying birds","minke whales",0,0,0,0,0,"climate_only"
1901,"flying birds","orca",0,0,0,0,0,"climate_only"
1901,"flying birds","sperm whales",0,0,0,0,0,"climate_only"
1901,"flying birds","baleen whales",0,0,0,0,0,"climate_only"
1901,"flying birds","Resource",175095399209.415,154047949209.298,201489120715.81,74502458655.9674,234041766304.446,"climate_only"
1901,"flying birds","External",0,0,0,0,0,"climate_only"
1901,"small divers","mesozooplankton",1027408.803245,543947.0563071,2078104.89872257,289119.740948229,3540393.63643482,"climate_only"
1901,"small divers","other krill",1174005628.46594,339538864.001387,5290232186.11294,77191432.8339825,22193509334.035,"climate_only"
1901,"small divers","other macrozooplankton",2770161763.89486,1831758107.25577,4319595895.35315,292142403.909057,10821736653.6159,"climate_only"
1901,"small divers","antarctic krill",12476280894.771,4831763866.58685,24930737836.3083,1026755272.08641,50131290587.2615,"climate_only"
1901,"small divers","salps",1647189165.91023,956736547.765818,2897356068.73265,296487144.293614,6433293123.31875,"climate_only"
1901,"small divers","mesopelagic fishes",422728247.704952,250858939.203081,761114169.628934,24076355.426242,1583946764.73929,"climate_only"
1901,"small divers","bathypelagic fishes",393198154.229746,260498706.003962,799609841.981426,69488093.1309607,1433029981.04547,"climate_only"
1901,"small divers","shelf and coastal fishes",91935366.2366029,75120964.9782587,178208493.195495,14833050.9104323,317776453.192913,"climate_only"
1901,"small divers","flying birds",0,0,0,0,0,"climate_only"
1901,"small divers","small divers",0,0,0,0,0,"climate_only"
1901,"small divers","squids",55622.6712263537,48460.7373462507,117259.991526412,9883.07955196702,190903.305786553,"climate_only"
1901,"small divers","toothfishes",238798.73032082,184469.344887851,418521.030507238,37711.7480802577,819391.528581007,"climate_only"
1901,"small divers","leopard seals",8.7203686653858e-09,5.98264820785057e-09,1.8324764041388e-08,1.06872744657176e-09,3.12786661897889e-08,"climate_only"
1901,"small divers","medium divers",0,0,0,0,0,"climate_only"
1901,"small divers","large divers",0,0,0,0,0,"climate_only"
1901,"small divers","minke whales",0,0,0,0,0,"climate_only"
1901,"small divers","orca",4.39979361717704e-09,7.34554351290005e-10,1.03053791636041e-08,1.99906000012788e-11,2.58147595969508e-08,"climate_only"
1901,"small divers","sperm whales",0,0,0,0,0,"climate_only"
1901,"small divers","baleen whales",0,0,0,0,0,"climate_only"
1901,"small divers","Resource",32612700474.8892,28885737272.2018,72272574750.5951,5532265780.52747,105505085660.934,"climate_only"
1901,"small divers","External",0,0,0,0,0,"climate_only"
1901,"squids","mesozooplankton",1631343.83647798,881271.966640201,2688256.87804525,500173.19484429,4906879.68350144,"climate_only"
1901,"squids","other krill",1478262026.90732,668369385.38377,5270702929.61362,148629136.577765,16995559193.8088,"climate_only"
1901,"squids","other macrozooplankton",21120734210.612,15574073211.0557,27371217282.8639,9285366240.45776,42635843008.538,"climate_only"
1901,"squids","antarctic krill",57094346456.4908,32635203507.4521,105310215024.203,11967750886.6049,224212634029.17,"climate_only"
1901,"squids","salps",31134343706.2656,21593955391.1298,41543599717.5104,15266465620.6959,62078782262.8241,"climate_only"
1901,"squids","mesopelagic fishes",244066427224.156,179941508344.057,333927029829.068,46857040744.9503,522824644280.4,"climate_only"
1901,"squids","bathypelagic fishes",343530965356.234,233532324009.001,554240245340.496,145555616314.276,1028645490095.62,"climate_only"
1901,"squids","shelf and coastal fishes",99250016975.605,75258001775.2508,117582955092.48,45864859229.4513,193249657901.422,"climate_only"
1901,"squids","flying birds",17320301.6108937,12984882.1921181,22593382.5451778,6537738.70850618,31880806.1463706,"climate_only"
1901,"squids","small divers",173681795.435498,133259249.956685,214056433.357568,53073991.943231,299409570.860789,"climate_only"
1901,"squids","squids",3349112836.53152,2646678313.73767,4350509387.4801,1370011741.26394,8391438842.65168,"climate_only"
1901,"squids","toothfishes",2298429020.97878,1661134738.23394,2899225993.33943,996243316.79634,3723923392.90223,"climate_only"
1901,"squids","leopard seals",1.56582384219586e-08,1.23361432904068e-08,1.8351279075501e-08,4.65375446513648e-09,2.86026315043214e-08,"climate_only"
1901,"squids","medium divers",926242.082403334,701281.830820246,1288841.54523082,399895.873920419,2114202.98609919,"climate_only"
1901,"squids","large divers",1.0436058992727e-06,5.80796266405952e-07,1.75483864583808e-06,1.84732304007607e-07,1.94496590162573e-05,"climate_only"
1901,"squids","minke whales",4.06679974130471e-08,2.35429674556908e-08,9.0221567343102e-08,8.18055790957422e-09,2.6670667164351e-06,"climate_only"
1901,"squids","orca",4.4059615056131e-08,3.09396855689632e-08,5.64373733803139e-08,2.11906429176254e-08,1.02699201116933e-07,"climate_only"
1901,"squids","sperm whales",2.3062889964268e-06,4.67356880927706e-07,9.56930826180236e-06,1.26986568440152e-07,4.68340827669611e-05,"climate_only"
1901,"squids","baleen whales",6.88073791932162e-07,3.74538776298208e-08,2.9807691770115e-06,4.69342958581849e-10,2.46989285463869e-05,"climate_only"
1901,"squids","Resource",260036376277.076,205813525293.56,332507589561.644,130047649199.118,454960388928.307,"climate_only"
1901,"squids","External",0,0,0,0,0,"climate_only"
1901,"toothfishes","mesozooplankton",22245586.3518492,12484086.1760554,36840382.7791267,6943059.5562171,67333009.8537763,"climate_only"
1901,"toothfishes","other krill",2583377591.59296,835575267.379351,5763771189.93286,239753026.429382,20594042918.3758,"climate_only"
1901,"toothfishes","other macrozooplankton",19201124393.9443,13331251614.2384,25640190920.7887,4305085019.874,35203159199.5235,"climate_only"
1901,"toothfishes","antarctic krill",37558414295.4684,16614986302.1652,68858624926.5626,1993322474.40517,131031616413.726,"climate_only"
1901,"toothfishes","salps",18522670654.9221,9794489317.07441,30896410184.7585,2366552051.48278,62643141207.7031,"climate_only"
1901,"toothfishes","mesopelagic fishes",291414052523.781,85754020234.5068,531842887159.952,4432528241.59932,951147500147.6,"climate_only"
1901,"toothfishes","bathypelagic fishes",430340978523.348,212179793005.759,845244848609.36,29849119010.0791,1383633225500.82,"climate_only"
1901,"toothfishes","shelf and coastal fishes",232917157645.857,108195146964.128,365067891033.602,14072269885.8757,500637993211.497,"climate_only"
1901,"toothfishes","flying birds",51730951.3227489,26434539.1034503,73897549.3758886,4301231.33063092,90143964.3548342,"climate_only"
1901,"toothfishes","small divers",607825546.660709,293134919.797829,851081056.563517,31460231.2527133,1001569536.49331,"climate_only"
1901,"toothfishes","squids",48406201617.6492,19087802743.992,64690630481.8284,4085505456.61303,82844061706.8673,"climate_only"
1901,"toothfishes","toothfishes",30686484296.8538,10594430135.1306,59772847065.6247,671044091.757948,93671571173.6115,"climate_only"
1901,"toothfishes","leopard seals",31075.0520584724,12032.3634921515,49817.5587945076,1092.98285715604,85513.6481842745,"climate_only"
1901,"toothfishes","medium divers",26201111.1654696,12914838.991021,36930148.378494,2028168.09269032,49303439.1884084,"climate_only"
1901,"toothfishes","large divers",243306.162279697,112360.900410958,333727.188174444,12740.9589935309,710495.546502406,"climate_only"
1901,"toothfishes","minke whales",5.44881246939085e-08,2.55423716589405e-08,1.20140352297403e-07,4.08314717207371e-09,5.20247862100288e-06,"climate_only"
1901,"toothfishes","orca",6.10242464326815e-08,2.68702859176797e-08,9.13914908268238e-08,4.47788113256484e-09,1.39475328070757e-07,"climate_only"
1901,"toothfishes","sperm whales",2.73952339736712e-06,3.39322172031828e-07,1.42986862394867e-05,2.20784097759094e-08,9.10923836159593e-05,"climate_only"
1901,"toothfishes","baleen whales",5.06558028988972e-06,1.28966989384342e-06,1.36428034538402e-05,1.19232419966456e-08,5.13776518681506e-05,"climate_only"
1901,"toothfishes","Resource",206580241905.549,126153957821.715,270239374516.435,27599559623.8104,312776812194.359,"climate_only"
1901,"toothfishes","External",0,0,0,0,0,"climate_only"
1901,"leopard seals","mesozooplankton",1585.21854407996,745.720808381025,3519.55936390395,206.761290900781,8043.12694618207,"climate_only"
1901,"leopard seals","other krill",4487733.3353813,1737951.83809761,14186496.5635524,373625.971161467,56424927.7647343,"climate_only"
1901,"leopard seals","other macrozooplankton",10587774.7833739,8329207.36442694,14155352.6125586,3843834.86235914,22048142.8669276,"climate_only"
1901,"leopard seals","antarctic krill",72984721.4972793,39548596.9438074,109823802.861347,10865746.6430809,223035110.133933,"climate_only"
1901,"leopard seals","salps",20792519.6395186,16349064.3419419,28643750.8702097,7176760.10539532,54538620.5098124,"climate_only"
1901,"leopard seals","mesopelagic fishes",22005333.7236192,13215041.242697,33203273.0074777,3696509.19652695,58756794.1332375,"climate_only"
1901,"leopard seals","bathypelagic fishes",34675990.1886792,21780554.0234394,50708215.6015822,11789604.6653223,84526656.1218567,"climate_only"
1901,"leopard seals","shelf and coastal fishes",66317266.6075183,45501276.9710924,83175171.3093421,24684168.0985774,103296614.267074,"climate_only"
1901,"leopard seals","flying birds",0,0,0,0,0,"climate_only"
1901,"leopard seals","small divers",44618271.5946268,33816683.6686467,52744780.4216655,17955162.7950002,64161009.0903323,"climate_only"
1901,"leopard seals","squids",3381062.56492385,2483065.82360407,4244135.28471211,1330953.4099451,7157366.72743473,"climate_only"
1901,"leopard seals","toothfishes",10563735.4990405,4664202.19356948,15423423.4029498,1323505.59358718,23143002.4007446,"climate_only"
1901,"leopard seals","leopard seals",150626.543913431,121035.5498906,174900.700841063,71874.695456688,213853.695812526,"climate_only"
1901,"leopard seals","medium divers",260272.245221901,212582.170585948,315217.142556062,131749.4522459,399904.864115418,"climate_only"
1901,"leopard seals","large divers",6416.69838024755,5201.69228822351,7608.8454932257,3179.97918527156,11506.91288789,"climate_only"
1901,"leopard seals","minke whales",2.757063277042e-09,1.00207873950866e-09,7.15536055954972e-09,1.88419735972069e-10,1.68772900769583e-07,"climate_only"
1901,"leopard seals","orca",7.26669261484203e-10,2.19661057206765e-10,1.42318500725539e-09,3.3861110961558e-11,2.75034603167705e-09,"climate_only"
1901,"leopard seals","sperm whales",1.03128330507434e-09,1.48167953322029e-10,5.40580958444048e-09,5.17408834033039e-12,5.61335795552206e-08,"climate_only"
1901,"leopard seals","baleen whales",5.8055450343173e-08,1.05035023701866e-08,4.31119373854746e-07,0,2.05031195993821e-06,"climate_only"
1901,"leopard seals","Resource",498152045.748999,407612085.353387,568167059.398419,272704256.959572,666083060.902355,"climate_only"
1901,"leopard seals","External",0,0,0,0,0,"climate_only"
1901,"medium divers","mesozooplankton",230.102280379259,95.8028584798882,576.546675742922,29.4746205590864,1573.86383757566,"climate_only"
1901,"medium divers","other krill",36693272.3962993,12225232.4184609,116917056.991921,3510957.37354603,521921638.642334,"climate_only"
1901,"medium divers","other macrozooplankton",810295911.222813,481871167.903527,1331353960.13237,195516328.413389,2412865774.04288,"climate_only"
1901,"medium divers","antarctic krill",4424312119.90796,2341184138.32904,7995940405.35352,564528601.695527,20278859361.8627,"climate_only"
1901,"medium divers","salps",4369968051.86914,2655050215.05855,7367986546.61034,1242570365.44691,13843387890.7279,"climate_only"
1901,"medium divers","mesopelagic fishes",84977467019.9061,46290536344.9899,166470569435.849,6375141526.86925,304637971115.507,"climate_only"
1901,"medium divers","bathypelagic fishes",143110420649.376,89618066183.9663,256252817608.097,44676050735.5576,388423013467.187,"climate_only"
1901,"medium divers","shelf and coastal fishes",74566159434.7117,51674650158.2639,116888994438.154,25959284163.9744,185388888388.523,"climate_only"
1901,"medium divers","flying birds",0,0,0,0,0,"climate_only"
1901,"medium divers","small divers",0,0,0,0,0,"climate_only"
1901,"medium divers","squids",10117439523.2815,7291244570.17932,14462745282.0537,2712348039.22059,20221600606.5523,"climate_only"
1901,"medium divers","toothfishes",11463373730.8167,5623057001.23259,16572059553.7696,2699414566.0914,25958100226.9087,"climate_only"
1901,"medium divers","leopard seals",9169438.90049094,5307011.38360203,15683648.2833394,2228242.46843347,25820753.7825445,"climate_only"
1901,"medium divers","medium divers",0,0,0,0,0,"climate_only"
1901,"medium divers","large divers",0,0,0,0,0,"climate_only"
1901,"medium divers","minke whales",0,0,0,0,0,"climate_only"
1901,"medium divers","orca",23310.4107590091,10514.253031481,45619.7234175962,3794.53493994171,103711.957157661,"climate_only"
1901,"medium divers","sperm whales",0,0,0,0,0,"climate_only"
1901,"medium divers","baleen whales",0,0,0,0,0,"climate_only"
1901,"medium divers","Resource",68912274920.24,46649044642.68,105867897380.049,22212254368.4978,170823806563.003,"climate_only"
1901,"medium divers","External",0,0,0,0,0,"climate_only"
1901,"large divers","mesozooplankton",13.4346993298415,5.75801725875706,38.6845093311647,1.66647297637999,143.070303465597,"climate_only"
1901,"large divers","other krill",4602067.72649468,1392193.94773992,19271897.7306658,371603.916314364,96624018.7932177,"climate_only"
1901,"large divers","other macrozooplankton",76929211.7109698,41607741.3127384,144096042.715247,18170364.5356702,1121283777.74479,"climate_only"
1901,"large divers","antarctic krill",296372216.422144,120015494.232416,722286896.469934,37675922.7929137,6533893960.39371,"climate_only"
1901,"large divers","salps",205362252.924715,105740921.044878,453454654.262479,37310769.2107492,4824624001.45431,"climate_only"
1901,"large divers","mesopelagic fishes",2441598156.19459,864568385.254939,6699499680.32542,153579111.327636,73347644852.9588,"climate_only"
1901,"large divers","bathypelagic fishes",4032436218.81472,2040862578.67285,9227531561.70476,782688553.405582,78704811109.3527,"climate_only"
1901,"large divers","shelf and coastal fishes",1158573700.9044,638286571.058208,2579233546.51615,215111038.220927,27321244195.6782,"climate_only"
1901,"large divers","flying birds",0,0,0,0,0,"climate_only"
1901,"large divers","small divers",0,0,0,0,0,"climate_only"
1901,"large divers","squids",102037412.513299,53109919.3680287,165463538.937415,10789856.5089375,2215129833.91039,"climate_only"
1901,"large divers","toothfishes",72030810.2972855,28967956.7055265,153981001.768209,9181557.37802944,1345236255.92307,"climate_only"
1901,"large divers","leopard seals",43791.4151293589,20076.2666529567,91239.2043352862,4660.88308231143,1146259.60353949,"climate_only"
1901,"large divers","medium divers",0,0,0,0,0,"climate_only"
1901,"large divers","large divers",0,0,0,0,0,"climate_only"
1901,"large divers","minke whales",0,0,0,0,0,"climate_only"
1901,"large divers","orca",150.438824435717,47.2141725630554,387.972319220911,17.9151910082863,2297.90908659038,"climate_only"
1901,"large divers","sperm whales",0,0,0,0,0,"climate_only"
1901,"large divers","baleen whales",0,0,0,0,0,"climate_only"
1901,"large divers","Resource",2928003921.86739,1595321372.00291,5308102075.21575,572131151.364425,67867303898.9228,"climate_only"
1901,"large divers","External",0,0,0,0,0,"climate_only"
1901,"minke whales","mesozooplankton",1.48057355282983e-06,6.70773195642713e-07,3.38461957390181e-06,2.874869568392e-07,0.000217926963786768,"climate_only"
1901,"minke whales","other krill",46540231.0900912,14364430.3113328,128717769.860056,3476913.84761628,304276608.517006,"climate_only"
1901,"minke whales","other macrozooplankton",126869286.996949,92992077.4130681,193152659.843667,56319233.0318874,251667503.691235,"climate_only"
1901,"minke whales","antarctic krill",6830508839.20311,3247899206.23286,17598666699.7051,883944882.171798,510530730491.756,"climate_only"
1901,"minke whales","salps",758520522.206017,343012230.375767,1957784320.3096,143620115.142684,94376978269.6877,"climate_only"
1901,"minke whales","mesopelagic fishes",83106142.8133438,30734628.3240005,188742902.931103,7353633.42340981,10133329356.9383,"climate_only"
1901,"minke whales","bathypelagic fishes",59473310.5847827,29033874.2802451,143042625.93438,12630251.8286641,7213153583.74324,"climate_only"
1901,"minke whales","shelf and coastal fishes",3700219.42986033,1756197.44444537,9312829.24097298,758098.684388957,442270993.375786,"climate_only"
1901,"minke whales","flying birds",0,0,0,0,0,"climate_only"
1901,"minke whales","small divers",0,0,0,0,0,"climate_only"
1901,"minke whales","squids",1273.92767783152,672.712606283399,2653.43221545537,294.331151115691,157415.282891021,"climate_only"
1901,"minke whales","toothfishes",18280.0665067959,9245.75607459301,37154.4522911385,4016.51016272255,2341959.79536947,"climate_only"
1901,"minke whales","leopard seals",9.34020314962881e-10,6.37943386310972e-10,1.70642046449985e-09,3.80684622315199e-10,2.62480057275962e-08,"climate_only"
1901,"minke whales","medium divers",0,0,0,0,0,"climate_only"
1901,"minke whales","large divers",0,0,0,0,0,"climate_only"
1901,"minke whales","minke whales",0,0,0,0,0,"climate_only"
1901,"minke whales","orca",9.06056588757203e-09,5.12346865462738e-09,2.19741998430073e-08,1.75099644433586e-09,7.08204167873535e-07,"climate_only"
1901,"minke whales","sperm whales",0,0,0,0,0,"climate_only"
1901,"minke whales","baleen whales",0,0,0,0,0,"climate_only"
1901,"minke whales","Resource",32714046000.8132,19051531874.3766,68271369493.341,8076299748.85506,3937713527334.62,"climate_only"
1901,"minke whales","External",0,0,0,0,0,"climate_only"
1901,"orca","mesozooplankton",2.09868128480809e-05,6.46887712970331e-06,4.93576599484874e-05,9.29932162597439e-07,8.72676059780703e-05,"climate_only"
1901,"orca","other krill",9.5690500199319,2.65571598279104,30.7496531080498,0.87388467837341,97.2928787074748,"climate_only"
1901,"orca","other macrozooplankton",72.5160738267064,51.5990472742137,119.509578145814,23.3542916708209,229.184058271058,"climate_only"
1901,"orca","antarctic krill",4628.8269289712,1802.29760464531,9946.82693740339,713.522842879606,18865.6589385987,"climate_only"
1901,"orca","salps",16603.7895629954,10667.9596440527,24970.1152798556,5018.34451803225,50074.8292350855,"climate_only"
1901,"orca","mesopelagic fishes",241549.729045788,141079.198138643,544627.556722412,28978.8509043355,919008.786266981,"climate_only"
1901,"orca","bathypelagic fishes",900554.415744541,517232.946860135,1893268.31628244,225977.855416261,3449392.19961886,"climate_only"
1901,"orca","shelf and coastal fishes",22343864.3164699,13477007.1516136,35979586.7563459,6240349.65565787,78432442.1578723,"climate_only"
1901,"orca","flying birds",0,0,0,0,0,"climate_only"
1901,"orca","small divers",25471570.9248939,17782508.5406392,38611687.958854,5947868.68930192,89459388.9518148,"climate_only"
1901,"orca","squids",23726647.0614049,14939387.5085224,38341102.799126,3226301.54774154,75441876.1036428,"climate_only"
1901,"orca","toothfishes",798911527.765996,202887885.085728,1352884722.6273,36925179.5466125,3810411235.63356,"climate_only"
1901,"orca","leopard seals",129253307.57574,87826056.0994656,179649324.271718,22119145.9970631,255878974.735928,"climate_only"
1901,"orca","medium divers",15457985185.4214,12269110602.2994,19125894401.328,3160703521.38444,24109241614.4796,"climate_only"
1901,"orca","large divers",1048331623.55764,902462927.09248,1216915056.39495,361050484.378466,6421063243.77882,"climate_only"
1901,"orca","minke whales",3171580729.32365,3025782876.59328,3918050386.95133,2499692504.41777,27424659831.2774,"climate_only"
1901,"orca","orca",0,0,0,0,0,"climate_only"
1901,"orca","sperm whales",907602.539702365,550669.02779766,1533340.21348875,104466.326085943,3134013.12268196,"climate_only"
1901,"orca","baleen whales",2829026.79126136,1831540.55166371,5511259.26464487,330961.493935621,10170597.3972791,"climate_only"
1901,"orca","Resource",409962.154745257,307260.549664658,543609.295341283,220508.485595365,871329.924662323,"climate_only"
1901,"orca","External",0,0,0,0,0,"climate_only"
1901,"sperm whales","mesozooplankton",3.36576484659035,1.20683662068086,14.4260312943291,0.227018700876493,96.1708250798837,"climate_only"
1901,"sperm whales","other krill",11017566.9269261,1618753.35085736,89973166.5307867,132204.606976104,499559721.791155,"climate_only"
1901,"sperm whales","other macrozooplankton",175388576.557366,39453599.1998622,1191615653.38726,6982894.93132378,8178298173.40084,"climate_only"
1901,"sperm whales","antarctic krill",796423432.570984,142352876.628731,6830332269.68061,36111474.8271904,58215809863.4897,"climate_only"
1901,"sperm whales","salps",974208116.300818,150755207.277982,3999251081.38539,46516887.9382585,42350803522.5637,"climate_only"
1901,"sperm whales","mesopelagic fishes",30714372151.6545,4507635830.42745,102228537508.034,429007477.487768,1383438278460.69,"climate_only"
1901,"sperm whales","bathypelagic fishes",49945571892.1088,5568285157.41199,205441576236.616,2403915812.06704,1230323780578.43,"climate_only"
1901,"sperm whales","shelf and coastal fishes",9464549005.5351,1241353291.24164,47359936650.762,575717205.981768,328232905108.348,"climate_only"
1901,"sperm whales","flying birds",0,0,0,0,0,"climate_only"
1901,"sperm whales","small divers",0,0,0,0,0,"climate_only"
1901,"sperm whales","squids",1467816795.47222,268312424.953101,7456624508.70395,126506471.51474,33599723406.6065,"climate_only"
1901,"sperm whales","toothfishes",1715259866.48895,195962829.105246,7301580923.14243,43147020.3935325,31858450856.9796,"climate_only"
1901,"sperm whales","leopard seals",536352.861585344,81504.3685956817,2515834.38947729,42947.1265522364,11614601.7261161,"climate_only"
1901,"sperm whales","medium divers",0,0,0,0,0,"climate_only"
1901,"sperm whales","large divers",0,0,0,0,0,"climate_only"
1901,"sperm whales","minke whales",0,0,0,0,0,"climate_only"
1901,"sperm whales","orca",7433.21300963397,1282.15458524311,35336.9518631665,586.47983037483,323144.223168808,"climate_only"
1901,"sperm whales","sperm whales",0,0,0,0,0,"climate_only"
1901,"sperm whales","baleen whales",0,0,0,0,0,"climate_only"
1901,"sperm whales","Resource",18644695738.4958,2979272233.13631,86089633197.6934,1469541555.37527,603812266640.994,"climate_only"
