"predator","prey","median_g_yr","q25_g_yr","q75_g_yr","q05_g_yr","q95_g_yr","mean_g_yr","median_tonnes","q25_tonnes","q75_tonnes","scenario"
"small divers","shelf and coastal fishes",105425830.603967,83351251.6429694,230913937.724122,14708869.7248664,315608617.450065,148290176.54741,105.425830603967,83.3512516429694,230.913937724122,"Unexploited"
"squids","shelf and coastal fishes",110296561120.04,93814423069.7359,130375115048.499,67280158281.275,196501299974.52,117848506652.488,110296.56112004,93814.4230697359,130375.115048499,"Unexploited"
"toothfishes","shelf and coastal fishes",335674351698.518,208099094747.58,445064887325.748,35075735009.8278,613708764079.006,332211168356.596,335674.351698518,208099.09474758,445064.887325748,"Unexploited"
"leopard seals","shelf and coastal fishes",77406224.062217,57415482.699425,92652969.5064451,31757713.9965891,119762431.151999,76393617.0693773,77.406224062217,57.415482699425,92.6529695064451,"Unexploited"
"medium divers","shelf and coastal fishes",71676096914.8447,46418874527.1238,107393229070.524,27668869674.5819,170061290813.077,81976553290.4974,71676.0969148447,46418.8745271238,107393.229070524,"Unexploited"
"large divers","shelf and coastal fishes",1256159157.82049,726415849.339303,2465952109.2255,373411731.971641,9557768833.39994,3092853616.4555,1256.15915782049,726.415849339303,2465.9521092255,"Unexploited"
"minke whales","shelf and coastal fishes",3590838.18462965,1839131.65862227,8122474.22552755,874335.441861622,1656166223.59745,371836805.88127,3.59083818462965,1.83913165862227,8.12247422552755,"Unexploited"
"orca","shelf and coastal fishes",27239797.5259818,16525740.4980608,44674297.1771585,5033955.55830692,82832668.1418227,34590324.9479435,27.2397975259818,16.5257404980608,44.6742971771585,"Unexploited"
"sperm whales","shelf and coastal fishes",1398007069.71195,939231542.850151,4460438819.20833,542125013.38333,117734319948.553,18724281089.0748,1398.00706971195,939.231542850151,4460.43881920833,"Unexploited"
"baleen whales","shelf and coastal fishes",54506873640.7374,42362129264.5326,193422676780.801,6429606828.40683,1010023591346.1,210047463911.464,54506.8736407374,42362.1292645326,193422.676780801,"Unexploited"
"mesozooplankton","flying birds",1.8053110325608e-06,1.27294199632803e-06,2.53022356376241e-06,7.89337037346187e-07,3.451817191209e-06,1.93316416742088e-06,1.8053110325608e-12,1.27294199632803e-12,2.53022356376241e-12,"Unexploited"
"other krill","flying birds",0.00479511227494777,0.00422669778548185,0.00503669188360811,0.00193442638398104,0.00525066477819411,0.00440588484716069,4.79511227494777e-09,4.22669778548185e-09,5.03669188360811e-09,"Unexploited"
"other macrozooplankton","flying birds",2.00568296267694e-07,1.35125910867464e-07,2.71497162369955e-07,4.86001576036231e-08,4.16298787292729e-07,2.10825247335298e-07,2.00568296267694e-13,1.35125910867464e-13,2.71497162369955e-13,"Unexploited"
"antarctic krill","flying birds",4.57618731252084e-06,3.93400085427116e-06,4.82603509504203e-06,1.46437170671825e-06,5.23795986048964e-06,1.10032147484361e-05,4.57618731252084e-12,3.93400085427116e-12,4.82603509504203e-12,"Unexploited"
"salps","flying birds",4.33215338734602e-05,4.08297574243024e-05,4.45393510267156e-05,3.36009411584742e-05,4.65736406692157e-05,4.2376369033947e-05,4.33215338734602e-11,4.08297574243024e-11,4.45393510267156e-11,"Unexploited"
"mesopelagic fishes","flying birds",410.928013020983,256.883422018519,1052.88163140449,51.9753676604575,1637.24947537946,655.716064781913,0.000410928013020983,0.000256883422018519,0.00105288163140449,"Unexploited"
"bathypelagic fishes","flying birds",1180.62541080315,664.869052520615,2274.87974021386,269.479037621746,3472.19655116864,1555.51142416529,0.00118062541080315,0.000664869052520615,0.00227487974021386,"Unexploited"
"shelf and coastal fishes","flying birds",41367.5882602868,35916.2303889503,47711.4343852689,22322.4725564284,62131.6937587035,42493.7908692167,0.0413675882602868,0.0359162303889503,0.0477114343852689,"Unexploited"
"flying birds","flying birds",0,0,0,0,0,0,0,0,0,"Unexploited"
"small divers","flying birds",0,0,0,0,0,0,0,0,0,"Unexploited"
"squids","flying birds",16988280.5927033,14291631.9879572,20500985.2359245,10777106.0215955,31199901.5940727,18363587.030052,16.9882805927033,14.2916319879572,20.5009852359245,"Unexploited"
"toothfishes","flying birds",66262977.2054897,46931806.989106,81584402.8815317,7583027.2291189,101221662.554263,62313689.9255599,66.2629772054897,46.931806989106,81.5844028815317,"Unexploited"
"leopard seals","flying birds",0,0,0,0,0,0,0,0,0,"Unexploited"
"medium divers","flying birds",0,0,0,0,0,0,0,0,0,"Unexploited"
"large divers","flying birds",0,0,0,0,0,0,0,0,0,"Unexploited"
"minke whales","flying birds",0,0,0,0,0,0,0,0,0,"Unexploited"
"orca","flying birds",0,0,0,0,0,0,0,0,0,"Unexploited"
"sperm whales","flying birds",0,0,0,0,0,0,0,0,0,"Unexploited"
"baleen whales","flying birds",0,0,0,0,0,0,0,0,0,"Unexploited"
"mesozooplankton","small divers",0.0100397938198199,0.00339042612005885,0.0530388743991247,0.000719216725620426,0.236382769797166,0.0631122617017871,1.00397938198199e-08,3.39042612005885e-09,5.30388743991247e-08,"Unexploited"
"other krill","small divers",0.162143026375997,0.140502250527129,0.17950308247552,0.0470615682799655,0.196649951755882,0.150701853918015,1.62143026375997e-07,1.40502250527129e-07,1.7950308247552e-07,"Unexploited"
"other macrozooplankton","small divers",141.56066276953,79.6170093522101,219.011471700267,32.5888083751679,493.643645008467,193.501174539928,0.00014156066276953,7.96170093522101e-05,0.000219011471700267,"Unexploited"
"antarctic krill","small divers",0.000832928615246497,0.000371907268942455,0.00213156659255572,9.62883098518763e-05,0.0073229602400331,0.00241012235565755,8.32928615246497e-10,3.71907268942455e-10,2.13156659255572e-09,"Unexploited"
"salps","small divers",0.00147129905349338,0.00134913039456431,0.00162365749111773,0.000759532992266873,0.00175429987285902,0.00143744826881525,1.47129905349338e-09,1.34913039456431e-09,1.62365749111773e-09,"Unexploited"
"mesopelagic fishes","small divers",19961.5763522518,10288.2839378554,41208.7946698797,3781.32950178403,98986.7293109428,33464.3460156895,0.0199615763522518,0.0102882839378554,0.0412087946698797,"Unexploited"
"bathypelagic fishes","small divers",37221.1983204284,21421.0203574864,66963.3322934094,9120.20935266757,144822.793914338,55744.0307732131,0.0372211983204284,0.0214210203574864,0.0669633322934094,"Unexploited"
"shelf and coastal fishes","small divers",777812.891991649,460956.987834206,1012920.70581646,330477.702860605,1925598.95471093,851059.273495131,0.777812891991649,0.460956987834206,1.01292070581646,"Unexploited"
"flying birds","small divers",0,0,0,0,0,0,0,0,0,"Unexploited"
"small divers","small divers",0,0,0,0,0,0,0,0,0,"Unexploited"
"squids","small divers",168160901.667166,139063045.620682,201843136.94968,105916116.768477,294481679.425209,179016710.919026,168.160901667166,139.063045620682,201.84313694968,"Unexploited"
"toothfishes","small divers",734858023.874049,521023182.349463,907141157.360115,69269563.5477063,1129311120.44299,689847611.701132,734.858023874049,521.023182349462,907.141157360115,"Unexploited"
"leopard seals","small divers",44598805.0351421,32721582.9178358,54403615.9092908,14484171.2863157,69865950.8095803,43790692.115142,44.5988050351421,32.7215829178358,54.4036159092908,"Unexploited"
"medium divers","small divers",0,0,0,0,0,0,0,0,0,"Unexploited"
"large divers","small divers",0,0,0,0,0,0,0,0,0,"Unexploited"
"minke whales","small divers",0,0,0,0,0,0,0,0,0,"Unexploited"
"orca","small divers",26360703.2768084,16372797.8733803,44808923.1678835,3854841.49341558,85291445.5141737,34861877.2356327,26.3607032768084,16.3727978733803,44.8089231678835,"Unexploited"
"sperm whales","small divers",0,0,0,0,0,0,0,0,0,"Unexploited"
"baleen whales","small divers",0,0,0,0,0,0,0,0,0,"Unexploited"
"mesozooplankton","squids",0.000339442405499153,0.000226424465970488,0.000534650686016156,0.000135452915020722,0.000828086848491186,0.000403001267000071,3.39442405499153e-10,2.26424465970488e-10,5.34650686016156e-10,"Unexploited"
"other krill","squids",57.0015301449474,46.0847867405241,69.7483346977248,24.3404462192105,104.135723470142,59.7045203493282,5.70015301449474e-05,4.60847867405241e-05,6.97483346977248e-05,"Unexploited"
"other macrozooplankton","squids",1089.49882942549,765.210131853021,1843.54538974207,279.505809218563,2888.23077471952,1328.13662085066,0.00108949882942549,0.000765210131853021,0.00184354538974207,"Unexploited"
"antarctic krill","squids",0.0865316749213782,0.0692209249296852,0.106454086614276,0.0278037110029694,0.177429998965912,0.34769978356972,8.65316749213782e-08,6.92209249296852e-08,1.06454086614276e-07,"Unexploited"
"salps","squids",0.537783536684825,0.446820882112758,0.646241989210055,0.309553943299446,1.26642191120151,0.59206153535134,5.37783536684825e-07,4.46820882112758e-07,6.46241989210055e-07,"Unexploited"
"mesopelagic fishes","squids",363315.650290369,235990.862535751,888797.085219058,44400.9514301563,1308264.13687846,547471.568805671,0.363315650290369,0.235990862535751,0.888797085219058,"Unexploited"
"bathypelagic fishes","squids",794137.831199999,464173.570640583,1442393.04788135,216709.314062182,2179571.84827905,984835.921726937,0.794137831199999,0.464173570640583,1.44239304788135,"Unexploited"
"shelf and coastal fishes","squids",5306660.25739684,4759797.9812992,5752766.47342953,2662396.39379897,6574336.64621855,5132234.67743907,5.30666025739684,4.7597979812992,5.75276647342953,"Unexploited"
"flying birds","squids",520414.877443105,462104.617313916,601242.58175904,253441.172351067,692142.745076249,520014.098447928,0.520414877443105,0.462104617313916,0.60124258175904,"Unexploited"
"small divers","squids",57959.4614110495,49969.1082032157,134508.921944324,9917.40609586348,199646.116451357,90327.7578384193,0.0579594614110495,0.0499691082032157,0.134508921944324,"Unexploited"
"squids","squids",3632088610.57992,2928020804.81896,4412494267.1387,2368142423.5346,8493910510.62873,4054056732.35187,3632.08861057992,2928.02080481896,4412.4942671387,"Unexploited"
"toothfishes","squids",64521694281.7891,43816788912.905,79258666079.2985,9047169411.95422,94055021653.4314,59722807250.0583,64521.6942817891,43816.788912905,79258.6660792985,"Unexploited"
"leopard seals","squids",3772922.8051481,2976712.13173955,4606786.8995411,1886600.02599399,6769540.75828633,3972033.45091585,3.7729228051481,2.97671213173955,4.6067868995411,"Unexploited"
"medium divers","squids",8894352747.43404,6086299815.90931,13007572797.8916,3283162747.92613,19267035727.5119,9769080338.57682,8894.35274743404,6086.29981590931,13007.5727978916,"Unexploited"
"large divers","squids",89480832.1184063,54919025.3670735,169300149.832521,28038578.6592872,585385914.073379,205223997.82094,89.4808321184063,54.9190253670735,169.300149832521,"Unexploited"
"minke whales","squids",1360.08613604816,707.29348307407,2843.06737133913,363.955820780642,639579.431593779,140089.586026801,0.00136008613604816,0.00070729348307407,0.00284306737133913,"Unexploited"
"orca","squids",27550737.774532,15231213.607012,52486932.2125937,2200332.84267381,102595891.605273,41288393.145949,27.550737774532,15.231213607012,52.4869322125937,"Unexploited"
"sperm whales","squids",223392916.781819,146487308.93297,718969684.634853,104972990.063562,15834655568.391,2322237222.25251,223.392916781819,146.48730893297,718.969684634853,"Unexploited"
"baleen whales","squids",32969616.8200442,26780617.6190385,115015906.47641,4783595.00931754,683107511.112774,134823769.980691,32.9696168200442,26.7806176190385,115.01590647641,"Unexploited"
"mesozooplankton","toothfishes",0.00972363190008028,0.0061297550378129,0.0134292151325283,0.00146304405279991,0.0213332968901825,0.0101361686148093,9.72363190008028e-09,6.1297550378129e-09,1.34292151325283e-08,"Unexploited"
"other krill","toothfishes",36466.4469064699,19091.5991390828,51145.5841441719,4005.22130143084,71963.2548821798,36467.2383786759,0.0364664469064699,0.0190915991390828,0.0511455841441719,"Unexploited"
"other macrozooplankton","toothfishes",18201.8471114207,12780.9345698043,31179.0858169997,5084.16572923268,51114.7277902241,23143.4774402228,0.0182018471114207,0.0127809345698043,0.0311790858169997,"Unexploited"
"antarctic krill","toothfishes",95.2078077785351,50.223503227119,134.944749980803,6.49127330616128,192.08475423129,423.362277382269,9.5207807778535e-05,5.0223503227119e-05,0.000134944749980803,"Unexploited"
"salps","toothfishes",356.205383593279,214.167178529629,475.496982292605,49.4087137457351,653.477372850424,357.183727047266,0.000356205383593279,0.000214167178529629,0.000475496982292605,"Unexploited"
"mesopelagic fishes","toothfishes",5492511.31055531,3539107.27401084,12081086.7308,779527.161108305,17326029.5109698,7592566.34466488,5.49251131055531,3.53910727401084,12.0810867308,"Unexploited"
"bathypelagic fishes","toothfishes",10200152.801445,5991062.72393206,17098174.9533262,2928238.98581251,25980209.3285524,12048773.4531994,10.200152801445,5.99106272393206,17.0981749533262,"Unexploited"
"shelf and coastal fishes","toothfishes",36616530.3701669,31685813.0180285,39865621.0564681,14735341.9000032,43861484.4636747,34582920.3573987,36.6165303701669,31.6858130180285,39.8656210564681,"Unexploited"
"flying birds","toothfishes",2089276.51268999,1774570.54705585,2433026.08713348,884002.161594864,2866994.07474541,2030568.24269284,2.08927651268999,1.77457054705585,2.43302608713348,"Unexploited"
"small divers","toothfishes",259394.959641327,213628.248610863,560875.521548461,39270.0349290994,843494.212933166,381532.530544655,0.259394959641327,0.213628248610863,0.560875521548461,"Unexploited"
"squids","toothfishes",2805653992.61204,2411577374.504,3291643293.43443,1443835246.10929,3909587789.96056,2809342232.80571,2805.65399261203,2411.577374504,3291.64329343443,"Unexploited"
"toothfishes","toothfishes",55376702912.5523,27620327278.4497,79680347715.9044,2136359395.82909,120579919492.436,56454756474.2374,55376.7029125523,27620.3272784497,79680.3477159044,"Unexploited"
"leopard seals","toothfishes",16253852.8791747,10512805.0217824,20362750.2289965,2830036.04741186,26846631.1944754,15567646.0834076,16.2538528791747,10.5128050217824,20.3627502289965,"Unexploited"
"medium divers","toothfishes",13353918403.8291,8624426541.5281,18411012947.1551,2952262390.35053,26138048872.3951,13824075668.0198,13353.9184038291,8624.4265415281,18411.0129471551,"Unexploited"
"large divers","toothfishes",97164734.0423975,53944755.9628852,174132125.334438,20310897.0265542,665568843.711565,212517632.672008,97.1647340423975,53.9447559628852,174.132125334438,"Unexploited"
"minke whales","toothfishes",18778.7587165829,10017.505444628,40836.1299281235,4994.82093557332,8777101.6991063,1909559.3543141,0.0187787587165829,0.010017505444628,0.0408361299281235,"Unexploited"
"orca","toothfishes",1135809250.96247,374597289.679911,2155876230.56419,45696868.2369998,5301736317.68886,1635679796.28393,1135.80925096247,374.597289679911,2155.87623056419,"Unexploited"
"sperm whales","toothfishes",277920778.301869,188262944.84122,884268139.741292,74261723.8697171,18461306304.8766,2505977902.88964,277.920778301869,188.26294484122,884.268139741292,"Unexploited"
"baleen whales","toothfishes",191025302.478673,154626771.638297,632420124.714664,22975990.8139078,2634007612.19119,596884725.827163,191.025302478673,154.626771638297,632.420124714664,"Unexploited"
"mesozooplankton","leopard seals",0.000189462065554176,0.000148468443041339,0.000222505145178271,9.29268691689957e-05,0.000277468960882718,0.000186520896533181,1.89462065554176e-10,1.48468443041339e-10,2.22505145178271e-10,"Unexploited"
"other krill","leopard seals",259.698080509849,190.720441109231,322.165749063958,90.5988253362654,410.221818133735,257.436639929867,0.000259698080509849,0.000190720441109231,0.000322165749063958,"Unexploited"
"other macrozooplankton","leopard seals",5.4606521725479e-07,3.71781991857905e-07,7.71780379102746e-07,1.39372110967114e-07,1.15582651046819e-06,5.87128499737117e-07,5.4606521725479e-13,3.71781991857905e-13,7.71780379102746e-13,"Unexploited"
"antarctic krill","leopard seals",0.823155426498571,0.607656770488483,1.03361026275126,0.233723426619892,1.44355583470484,2.58628238997381,8.23155426498571e-07,6.07656770488483e-07,1.03361026275126e-06,"Unexploited"
"salps","leopard seals",2.55305276924614,2.02529604750914,3.00949728254253,1.33457237866816,3.83554407340378,2.5881701759683,2.55305276924614e-06,2.02529604750914e-06,3.00949728254253e-06,"Unexploited"
"mesopelagic fishes","leopard seals",2.59651255248833e-08,1.76899787547168e-08,4.49976106536334e-08,4.06898263358838e-09,7.2060953415387e-08,3.23316488325011e-08,2.59651255248833e-14,1.76899787547168e-14,4.49976106536334e-14,"Unexploited"
"bathypelagic fishes","leopard seals",8.25085651508816e-09,5.77982701081735e-09,1.17782360110689e-08,3.37219101842204e-09,1.78448502478577e-08,9.16370994461678e-09,8.25085651508816e-15,5.77982701081735e-15,1.17782360110689e-14,"Unexploited"
"shelf and coastal fishes","leopard seals",1.37050572941662e-08,1.06872099691278e-08,1.65984880592177e-08,6.50499539813404e-09,2.07671004354238e-08,1.37223498136101e-08,1.37050572941662e-14,1.06872099691278e-14,1.65984880592177e-14,"Unexploited"
"flying birds","leopard seals",0,0,0,0,0,0,0,0,0,"Unexploited"
"small divers","leopard seals",1.00643345439052e-08,6.86463639090339e-09,1.98518161042114e-08,1.15494369867829e-09,3.20386809223548e-08,1.35222029030234e-08,1.00643345439052e-14,6.86463639090339e-15,1.98518161042114e-14,"Unexploited"
"squids","leopard seals",1.57388673558933e-08,1.22620480308507e-08,1.87527008799521e-08,7.89171038873677e-09,2.61989486514451e-08,1.64182725062205e-08,1.57388673558933e-14,1.22620480308507e-14,1.87527008799521e-14,"Unexploited"
"toothfishes","leopard seals",43558.8369399807,25105.914196993,62235.4726207762,2386.04641063079,96216.0415837287,47248.9973335702,0.0435588369399807,0.025105914196993,0.0622354726207762,"Unexploited"
"leopard seals","leopard seals",150752.124418471,117174.86084821,181311.354073887,69356.9124091007,228716.661503743,160999.948182049,0.150752124418471,0.11717486084821,0.181311354073887,"Unexploited"
"medium divers","leopard seals",7630535.20399341,4344065.52315279,13193142.0416513,1992952.82043311,23746342.5428147,9629581.32489296,7.63053520399341,4.34406552315279,13.1931420416513,"Unexploited"
"large divers","leopard seals",37004.1583920622,18774.0295522646,85128.8265883153,8248.37709321691,340604.143500673,111800.237029765,0.0370041583920622,0.0187740295522646,0.0851288265883153,"Unexploited"
"minke whales","leopard seals",1.40643413813705e-09,8.41223564657193e-10,2.96458538587782e-09,4.12498630407815e-10,4.53333781781018e-07,1.02651562023654e-07,1.40643413813705e-15,8.41223564657193e-16,2.96458538587782e-15,"Unexploited"
"orca","leopard seals",142035101.040443,95955994.3263356,201213579.784721,8976088.22622461,287830565.701432,155549713.583377,142.035101040443,95.9559943263356,201.213579784721,"Unexploited"
"sperm whales","leopard seals",75814.3209328008,49136.2777283443,232601.825490201,25598.5410173388,5537052.71073655,881950.066012208,0.0758143209328008,0.0491362777283443,0.232601825490201,"Unexploited"
"baleen whales","leopard seals",2.47177927404549e-07,1.37340255193702e-07,7.42269524341141e-07,2.65654613302014e-08,4.51216440589318e-06,9.4561238118858e-07,2.47177927404549e-13,1.37340255193702e-13,7.42269524341141e-13,"Unexploited"
"mesozooplankton","medium divers",1.77107478471598,1.18648977379613,2.53189928427684,0.708382458108421,3.84309818435061,1.95835899825829,1.77107478471598e-06,1.18648977379613e-06,2.53189928427684e-06,"Unexploited"
"other krill","medium divers",309351.846230863,198528.102508919,448956.343167068,102446.921043492,713586.961971169,349823.34477552,0.309351846230863,0.198528102508919,0.448956343167068,"Unexploited"
"other macrozooplankton","medium divers",0.000379481289518936,0.000225847281093839,0.000600319851039989,9.02081592153666e-05,0.00103997124284334,0.000453618779125669,3.79481289518936e-10,2.25847281093839e-10,6.00319851039989e-10,"Unexploited"
"antarctic krill","medium divers",1318.98538023168,829.745317022991,1881.33074852826,403.077987209446,3394.24507837064,5047.58349385042,0.00131898538023168,0.000829745317022991,0.00188133074852826,"Unexploited"
"salps","medium divers",3266.019041081,2199.55001990769,4536.12754302377,1304.05013279035,6906.83238574999,3615.35168515365,0.003266019041081,0.00219955001990769,0.00453612754302377,"Unexploited"
"mesopelagic fishes","medium divers",4.76449806515527e-05,2.7154535707333e-05,8.62795125968399e-05,6.65616562811426e-06,0.000166723448955734,6.2500854889712e-05,4.76449806515527e-11,2.7154535707333e-11,8.62795125968399e-11,"Unexploited"
"bathypelagic fishes","medium divers",1.37439838888604e-05,8.51006192068393e-06,2.14659000560612e-05,4.48545734581524e-06,3.73928017884888e-05,1.64508144975059e-05,1.37439838888604e-11,8.51006192068393e-12,2.14659000560612e-11,"Unexploited"
"shelf and coastal fishes","medium divers",7.10472765495086e-06,4.75604902351516e-06,9.96282413988041e-06,2.6805030733832e-06,1.54349664715836e-05,7.80707338033141e-06,7.10472765495086e-12,4.75604902351516e-12,9.96282413988041e-12,"Unexploited"
"flying birds","medium divers",0,0,0,0,0,0,0,0,0,"Unexploited"
"small divers","medium divers",0,0,0,0,0,0,0,0,0,"Unexploited"
"squids","medium divers",909019.779444143,756313.699443316,1138598.08669,590584.92504572,2178629.81632516,1060998.15595005,0.909019779444143,0.756313699443316,1.13859808669,"Unexploited"
"toothfishes","medium divers",32034432.7467217,21692220.9830612,40714577.7427601,4294682.69725017,52556468.0068368,31035499.9336731,32.0344327467217,21.6922209830612,40.7145777427601,"Unexploited"
"leopard seals","medium divers",253206.897567363,192440.29149208,309566.051125703,118204.796003327,411696.181329934,257911.70676699,0.253206897567363,0.19244029149208,0.309566051125703,"Unexploited"
"medium divers","medium divers",0,0,0,0,0,0,0,0,0,"Unexploited"
"large divers","medium divers",0,0,0,0,0,0,0,0,0,"Unexploited"
"minke whales","medium divers",0,0,0,0,0,0,0,0,0,"Unexploited"
"orca","medium divers",15980651011.3686,12924731025.0138,20228514755.4025,889834236.891953,23384963569.9962,15196737998.6707,15980.6510113686,12924.7310250138,20228.5147554025,"Unexploited"
"sperm whales","medium divers",0,0,0,0,0,0,0,0,0,"Unexploited"
"baleen whales","medium divers",0,0,0,0,0,0,0,0,0,"Unexploited"
"mesozooplankton","large divers",0.857885909331984,0.514226592180643,1.55830713167179,0.277319501337889,6.44328029948737,2.12503089312344,8.57885909331984e-07,5.14226592180643e-07,1.55830713167179e-06,"Unexploited"
"other krill","large divers",38988.8600354131,22346.3826595479,71732.5777585197,11206.2219621932,311876.530651785,99303.9833486831,0.0389888600354131,0.0223463826595479,0.0717325777585197,"Unexploited"
"other macrozooplankton","large divers",1.34440412505066e-05,7.39490280660961e-06,2.62858881816409e-05,2.92713613721277e-06,0.000119735862144768,3.76575171381555e-05,1.34440412505066e-11,7.39490280660961e-12,2.62858881816409e-11,"Unexploited"
"antarctic krill","large divers",198.944648889971,113.927463482958,363.803622038411,55.2318400830465,1876.89875867614,1372.12046638476,0.000198944648889971,0.000113927463482958,0.000363803622038411,"Unexploited"
"salps","large divers",430.785321502618,252.824413966327,785.850890046019,141.10574085748,3215.88378775249,1021.24616758626,0.000430785321502618,0.000252824413966327,0.000785850890046019,"Unexploited"
"mesopelagic fishes","large divers",1.78375539309925e-06,9.414442570929e-07,3.96601961915752e-06,2.2323166613954e-07,1.3757568693573e-05,5.30363874279062e-06,1.78375539309925e-12,9.414442570929e-13,3.96601961915752e-12,"Unexploited"
"bathypelagic fishes","large divers",4.95323103004488e-07,2.87493623991265e-07,9.21956387174888e-07,1.4252227506892e-07,3.58113433731834e-06,1.17121134512672e-06,4.95323103004488e-13,2.87493623991265e-13,9.21956387174888e-13,"Unexploited"
"shelf and coastal fishes","large divers",2.62064678996255e-07,1.58943107771861e-07,4.5003521724852e-07,8.64140671374144e-08,1.82678940985407e-06,6.14292454550837e-07,2.62064678996255e-13,1.58943107771861e-13,4.5003521724852e-13,"Unexploited"
"flying birds","large divers",0,0,0,0,0,0,0,0,0,"Unexploited"
"small divers","large divers",0,0,0,0,0,0,0,0,0,"Unexploited"
"squids","large divers",8.54645298515507e-07,5.59677993943102e-07,1.53978937032669e-06,2.79314338113818e-07,5.47777457459594e-06,1.89053882773278e-06,8.54645298515507e-13,5.59677993943102e-13,1.53978937032669e-12,"Unexploited"
"toothfishes","large divers",275335.299415494,175998.489147987,367174.164537214,25442.2009188128,517421.70002985,279568.145766973,0.275335299415494,0.175998489147987,0.367174164537214,"Unexploited"
"leopard seals","large divers",5808.88877318057,4445.2174943905,7246.45479398305,2624.93854593425,9930.01995885003,6012.28770125795,0.00580888877318057,0.0044452174943905,0.00724645479398305,"Unexploited"
"medium divers","large divers",0,0,0,0,0,0,0,0,0,"Unexploited"
"large divers","large divers",0,0,0,0,0,0,0,0,0,"Unexploited"
"minke whales","large divers",0,0,0,0,0,0,0,0,0,"Unexploited"
"orca","large divers",1054404469.75224,947945229.193088,1229914282.16923,90039444.1036163,2602839005.51616,1299540830.39209,1054.40446975224,947.945229193088,1229.91428216923,"Unexploited"
"sperm whales","large divers",0,0,0,0,0,0,0,0,0,"Unexploited"
"baleen whales","large divers",0,0,0,0,0,0,0,0,0,"Unexploited"
"mesozooplankton","minke whales",10.4959985375658,5.71485910290336,20.8720143299461,2.88253542651991,4784.8934821532,1006.10159424805,1.04959985375658e-05,5.71485910290336e-06,2.08720143299461e-05,"Unexploited"
"other krill","minke whales",67000.791008172,35568.3695071994,134402.589136425,15959.1121402705,32235377.8447701,7216765.51473051,0.067000791008172,0.0355683695071994,0.134402589136425,"Unexploited"
"other macrozooplankton","minke whales",1.03328538215393e-06,5.38186115283413e-07,2.34533484284788e-06,2.01484639726871e-07,0.000609156807546373,0.000120937976769455,1.03328538215393e-12,5.38186115283413e-13,2.34533484284788e-12,"Unexploited"
"antarctic krill","minke whales",448.513562793983,236.139248205178,930.707112162636,94.6782961490665,295467.664233977,905731.034337669,0.000448513562793983,0.000236139248205178,0.000930707112162636,"Unexploited"
"salps","minke whales",768.102537535089,427.699238833726,1502.14982056279,224.41427486008,434902.212198079,102071.294822906,0.000768102537535088,0.000427699238833726,0.00150214982056279,"Unexploited"
"mesopelagic fishes","minke whales",4.81636524252492e-08,2.2181994314907e-08,1.3929592260588e-07,5.12796945961915e-09,2.82362662247625e-05,5.94162845500125e-06,4.81636524252492e-14,2.2181994314907e-14,1.3929592260588e-13,"Unexploited"
"bathypelagic fishes","minke whales",1.40616994892955e-08,7.76940155959042e-09,3.26729127872188e-08,3.43747615061211e-09,6.14804030203961e-06,1.26982649577671e-06,1.40616994892955e-14,7.76940155959042e-15,3.26729127872188e-14,"Unexploited"
"shelf and coastal fishes","minke whales",2.92306904901817e-08,1.70667763602753e-08,5.84094953648482e-08,8.35836372162045e-09,1.24093895240396e-05,2.66932105555045e-06,2.92306904901817e-14,1.70667763602753e-14,5.84094953648482e-14,"Unexploited"
"flying birds","minke whales",0,0,0,0,0,0,0,0,0,"Unexploited"
"small divers","minke whales",0,0,0,0,0,0,0,0,0,"Unexploited"
"squids","minke whales",3.61202039640248e-08,2.18331631874686e-08,8.08936851851367e-08,1.06910253770396e-08,1.41430489672918e-05,2.99898756064955e-06,3.61202039640248e-14,2.18331631874686e-14,8.08936851851367e-14,"Unexploited"
"toothfishes","minke whales",7.21737880598125e-08,3.78220792772612e-08,1.37925099899881e-07,7.24032296988362e-09,2.68718395885412e-05,5.83583697673412e-06,7.21737880598125e-14,3.78220792772612e-14,1.37925099899881e-13,"Unexploited"
"leopard seals","minke whales",3.06756173459556e-09,1.5781148679743e-09,6.89925317054170e-09,6.17908286067584e-10,1.5814169678599e-06,4.25024198042388e-07,3.06756173459556e-15,1.5781148679743e-15,6.89925317054169e-15,"Unexploited"
"medium divers","minke whales",0,0,0,0,0,0,0,0,0,"Unexploited"
"large divers","minke whales",0,0,0,0,0,0,0,0,0,"Unexploited"
"minke whales","minke whales",0,0,0,0,0,0,0,0,0,"Unexploited"
"orca","minke whales",3179783762.87988,3090392663.39035,4280381151.14956,2537972269.51548,31107817641.8459,8956615753.50324,3179.78376287988,3090.39266339035,4280.38115114956,"Unexploited"
"sperm whales","minke whales",0,0,0,0,0,0,0,0,0,"Unexploited"
"baleen whales","minke whales",0,0,0,0,0,0,0,0,0,"Unexploited"
"mesozooplankton","orca",50.9845731835039,45.0486985976836,55.0244071379021,35.2561029341384,88.8183676301617,54.480496793758,5.09845731835039e-05,4.50486985976836e-05,5.50244071379021e-05,"Unexploited"
"other krill","orca",172827.492219557,143095.281582405,205494.738291173,67769.2723583645,306897.576988543,186069.618451363,0.172827492219557,0.143095281582405,0.205494738291173,"Unexploited"
