"time","size_class","median","q05","q25","q75","q95"
39785,"10g-100g",1.04133484752061e-08,1.953148720189e-10,3.28019939328483e-09,2.81574309357628e-08,2.42280773826417e-07
39785,"100g-1kg",3.72241892815712e-07,7.96753400650647e-09,1.20102168641689e-07,9.96720083914045e-07,9.51371931231453e-06
39785,"1kg-10kg",2.03210163204364e-06,4.71322878319431e-08,6.793145048347e-07,5.72699739451577e-06,5.32195471051032e-05
39785,"10kg-100kg",0,0,0,0,0
39785,">100kg",0.00543460853175828,0.000371876113685532,0.00201671739036794,0.0160939288292109,0.0797722696178777
40150,"1g-10g",0,0,0,0,0
40150,"10g-100g",1.57115389203692e-08,2.9354544984947e-10,4.91791817033021e-09,4.22849733902247e-08,3.6420593576622e-07
40150,"100g-1kg",5.58198998640975e-07,1.19652114329232e-08,1.80158795370089e-07,1.49398569261091e-06,1.43846104282341e-05
40150,"1kg-10kg",3.0774082924268e-06,7.07534857484173e-08,1.01910835597542e-06,8.59945553037643e-06,7.98125088355678e-05
40150,"10kg-100kg",0,0,0,0,0
40150,">100kg",0.0069760290200004,0.000607096794296045,0.00281716660735764,0.0233102998612004,0.113915743794119
40515,"1g-10g",0,0,0,0,0
40515,"10g-100g",1.26147054727402e-07,2.34287275917986e-09,3.93936417655582e-08,3.39739922414573e-07,2.91312616261058e-06
40515,"100g-1kg",4.4482475795659e-06,9.532662315141e-08,1.43665278341806e-06,1.18991865323623e-05,0.000114662732505445
40515,"1kg-10kg",2.44768271313254e-05,5.62994814429623e-07,8.10265124762846e-06,6.84197993343193e-05,0.000634446879768724
40515,"10kg-100kg",0,0,0,0,0
40515,">100kg",0.00929618567956232,0.00045163170871557,0.00311263713102951,0.0210254961162441,0.131904380829287
40880,"1g-10g",0,0,0,0,0
40880,"10g-100g",1.82376256780894e-08,3.36180064084071e-10,5.69006062985216e-09,4.91789743803463e-08,4.22333345981054e-07
40880,"100g-1kg",6.40878623099858e-07,1.37031382607717e-08,2.05637802540202e-07,1.7220286992664e-06,1.65123527088897e-05
40880,"1kg-10kg",3.5073475348266e-06,8.07752433979997e-08,1.16572870882216e-06,9.81063871058193e-06,9.09381011656419e-05
40880,"10kg-100kg",0,0,0,0,0
40880,">100kg",0.00744880677803036,0.000376923838852711,0.00245001627478183,0.0172464546411367,0.10845592674722
41245,"1g-10g",0,0,0,0,0
41245,"10g-100g",1.3686004714509e-08,2.51942491909077e-10,4.28161227410701e-09,3.69239414150126e-08,3.18719744223205e-07
41245,"100g-1kg",4.83488182024344e-07,1.02748501344285e-08,1.55150730805216e-07,1.29499745399827e-06,1.24236586228225e-05
41245,"1kg-10kg",2.62868007857648e-06,6.04791438237141e-08,8.72929983957235e-07,7.34157819756274e-06,6.80393923267185e-05
41245,"10kg-100kg",0,0,0,0,0
41245,">100kg",0.00628085435640737,0.000319612556439258,0.00218125757573707,0.0167671269739585,0.092766923175186
41610,"1g-10g",0,0,0,0,0
41610,"10g-100g",4.88422398667282e-08,9.04926330714025e-10,1.54015846744269e-08,1.31836228667189e-07,1.13706660418046e-06
41610,"100g-1kg",1.75311291711095e-06,3.69519945012003e-08,5.60995802524022e-07,4.67760564485669e-06,4.48524313515643e-05
41610,"1kg-10kg",9.47211949649693e-06,2.17566239325542e-07,3.14067227745723e-06,2.64024791630823e-05,0.000247189493629406
41610,"10kg-100kg",0,0,0,0,0
41610,">100kg",0.00399073008732664,0.000191775894983533,0.00140290742701996,0.0103282197825103,0.0595851270263228
41975,"1g-10g",0,0,0,0,0
41975,"10g-100g",6.96540167382125e-08,1.29527769706112e-09,2.20196818770566e-08,1.88115770008635e-07,1.61676685719321e-06
41975,"100g-1kg",2.52357866205627e-06,5.29628536209093e-08,8.06710287593396e-07,6.72585192502786e-06,6.44794093409469e-05
41975,"1kg-10kg",1.36206385489097e-05,3.12239692806101e-07,4.51003071276539e-06,3.79079832984472e-05,0.000357478775432601
41975,"10kg-100kg",0,0,0,0,0
41975,">100kg",0.00649775410053023,0.00030819662421618,0.00224845240161614,0.0160016341021603,0.0955073853626367
42340,"1g-10g",0,0,0,0,0
42340,"10g-100g",4.05815824882573e-08,7.60547765889687e-10,1.27052454110325e-08,1.099681304251e-07,9.39869979880292e-07
42340,"100g-1kg",1.49027538033113e-06,3.12586481427561e-08,4.77349028214814e-07,3.97579193630554e-06,3.81010324054717e-05
42340,"1kg-10kg",8.0665754757545e-06,1.84822196544351e-07,2.6701932372846e-06,2.2452059040774e-05,0.000211521073523058
42340,"10kg-100kg",0,0,0,0,0
42340,">100kg",0.00112114158987275,6.53016390220396e-05,0.00042339634223544,0.00364380034769626,0.0190044681749623
42705,"1g-10g",0,0,0,0,0
42705,"10g-100g",2.25181301273497e-08,4.29653049877271e-10,7.05917744719418e-09,6.08982525927465e-08,5.23889409080157e-07
42705,"100g-1kg",8.45519668896316e-07,1.78470224583187e-08,2.71930552798992e-07,2.25787290501839e-06,2.17047066568779e-05
42705,"1kg-10kg",4.63492422025644e-06,1.06109034257332e-07,1.53311077856827e-06,1.29212193004921e-05,0.000121453453742016
42705,"10kg-100kg",0,0,0,0,0
42705,">100kg",0.00497713818493941,0.000238052131525912,0.00168406563850076,0.0123394866348576,0.0721581645761271
43070,"1g-10g",0,0,0,0,0
43070,"10g-100g",2.28194127858062e-07,4.38332698138527e-09,7.15896457263756e-08,6.16958424375845e-07,5.31916279616746e-06
43070,"100g-1kg",8.54736598731184e-06,1.81717752245933e-07,2.74231554158372e-06,2.28578835540642e-05,0.000219904164656244
43070,"1kg-10kg",4.75581245858067e-05,1.08802062252835e-06,1.57067966704021e-05,0.000132690707755617,0.00124563405813579
43070,"10kg-100kg",0,0,0,0,0
43070,">100kg",0.00577727767298119,0.00027400144324111,0.00193741016438159,0.0133843402054901,0.0839370675657561
43435,"1g-10g",0,0,0,0,0
43435,"10g-100g",9.00848765419331e-08,1.71268527386463e-09,2.82399298776535e-08,2.42765526967743e-07,2.09164416589607e-06
43435,"100g-1kg",3.26519207151388e-06,6.97256685278547e-08,1.04649473497205e-06,8.71860538882882e-06,8.3889958454082e-05
43435,"1kg-10kg",1.83606931516069e-05,4.19427559396715e-07,6.05367137213941e-06,5.12985919361779e-05,0.000480047863151473
43435,"10kg-100kg",0,0,0,0,0
43435,">100kg",0.00358575722197785,0.000162315594761149,0.00117491158717988,0.00810578584632028,0.0553619277506405
43800,"1g-10g",0,0,0,0,0
43800,"10g-100g",1.42889636666489e-08,2.68879004041254e-10,4.50046753457165e-09,3.86643394200671e-08,3.32315511176265e-07
43800,"100g-1kg",5.0611473247238e-07,1.08661694168035e-08,1.61676353335115e-07,1.35240092874707e-06,1.30142347075881e-05
43800,"1kg-10kg",2.87970095518121e-06,6.53530046030143e-08,9.43515189605572e-07,7.99719904023699e-06,7.4772845201525e-05
43800,"10kg-100kg",0,0,0,0,0
43800,">100kg",0.000554956246441214,2.48834567235288e-05,0.000184529111547519,0.00132110543386043,0.00839326506127894
44165,"1g-10g",0,0,0,0,0
44165,"10g-100g",3.25037785436342e-08,6.08060546178857e-10,1.02230742684702e-08,8.76940190510004e-08,7.58013137111178e-07
44165,"100g-1kg",1.13744158562836e-06,2.44427446892929e-08,3.62203396930245e-07,3.0337471191771e-06,2.92064320387867e-05
44165,"1kg-10kg",6.44249556668417e-06,1.46228857050582e-07,2.11022644632744e-06,1.78841295839816e-05,0.000167215643137551
44165,"10kg-100kg",0,0,0,0,0
44165,">100kg",0.0012572587478411,6.42345077720163e-05,0.000419080488394394,0.00297388903684091,0.0189952059204701
44530,"1g-10g",0,0,0,0,0
44530,"10g-100g",8.49159718305518e-08,1.572434780653e-09,2.65711441512739e-08,2.28732929505058e-07,1.98033072719108e-06
44530,"100g-1kg",2.9336615154701e-06,6.30142792470075e-08,9.35488809204798e-07,7.84046967038968e-06,7.53173841908047e-05
44530,"1kg-10kg",1.64484406395827e-05,3.73584766875043e-07,5.38920151061501e-06,4.56261472615465e-05,0.000426825965166656
44530,"10kg-100kg",0,0,0,0,0
44530,">100kg",0.00114235889572903,7.02187746622403e-05,0.000448938812936997,0.00371109798025379,0.0180761985607985
44895,"1g-10g",0,0,0,0,0
44895,"10g-100g",1.62895352179982e-08,3.00042422845828e-10,5.08849062556412e-09,4.39898477916496e-08,3.821193048037e-07
44895,"100g-1kg",5.63101186472415e-07,1.20676883118063e-08,1.80599004233558e-07,1.50946901502708e-06,1.44728522885409e-05
44895,"1kg-10kg",3.11489839566028e-06,7.08039493529324e-08,1.0227617353389e-06,8.6335596720297e-06,8.08202832031566e-05
44895,"10kg-100kg",0,0,0,0,0
44895,">100kg",0.0013838999923368,0.000178012253599481,0.000627248374411837,0.00630410262296932,0.0957723258424432
45260,"1g-10g",0,0,0,0,0
45260,"10g-100g",3.39042270077399e-08,6.33233082247836e-10,1.06383172482476e-08,9.15023952515352e-08,7.91250274860812e-07
45260,"100g-1kg",1.21351726536913e-06,2.58870512574366e-08,3.89541000724507e-07,3.25109157837965e-06,3.11688857066542e-05
45260,"1kg-10kg",6.63578576319703e-06,1.50918998758406e-07,2.1830798438321e-06,1.8396102063379e-05,0.000172194562107413
45260,"10kg-100kg",0,0,0,0,0
45260,">100kg",0.000369624871518982,4.92401012780927e-05,0.000179515837568858,0.00144498897339104,0.0670750897370506
45625,"1g-10g",0,0,0,0,0
45625,"10g-100g",7.16757714215662e-08,1.35992651095329e-09,2.27885760471749e-08,1.93987767186945e-07,1.67463428694659e-06
45625,"100g-1kg",2.63134164966398e-06,5.58213959791499e-08,8.43255592818347e-07,7.08568488624396e-06,6.74280378599237e-05
45625,"1kg-10kg",1.42927670333819e-05,3.25110512646704e-07,4.70362346276799e-06,3.96140164924269e-05,0.000370956464822964
45625,"10kg-100kg",0,0,0,0,0
45625,">100kg",0.000287233184640027,2.0897510746326e-05,9.84101505509532e-05,0.000753070520717758,0.0043363830424038
45990,"1g-10g",0,0,0,0,0
45990,"10g-100g",8.64531434445355e-09,1.64321347701181e-10,2.75344168055442e-09,2.34604895574646e-08,2.01169809488491e-07
45990,"100g-1kg",3.19035774035372e-07,6.74557921943985e-09,1.0227347314876e-07,8.58689358339983e-07,8.16514422873529e-06
45990,"1kg-10kg",1.7347660465758e-06,3.94143455377124e-08,5.70040507545567e-07,4.79494328087437e-06,4.49896507249615e-05
45990,"10kg-100kg",0,0,0,0,0
45990,">100kg",0.00312380751263949,0.000279285581971639,0.00126566243079433,0.01265713753761,0.0983167643633907
46355,"1g-10g",0,0,0,0,0
46355,"10g-100g",2.33624566199113e-08,4.42626795917038e-10,7.34430885818192e-09,6.29536011109815e-08,5.40943857006591e-07
46355,"100g-1kg",8.5992466011404e-07,1.8180365920443e-08,2.76335671864119e-07,2.31070314770742e-06,2.20114324680228e-05
46355,"1kg-10kg",4.7171967337385e-06,1.06728462066875e-07,1.544069650604e-06,1.2988853164043e-05,0.000121930169896819
46355,"10kg-100kg",0,0,0,0,0
46355,">100kg",0.000388995586671005,3.28930092043048e-05,0.000143271821274565,0.00109413392521583,0.00663980147752132
46720,"1g-10g",0,0,0,0,0
46720,"10g-100g",8.66317745350474e-09,1.62876081958467e-10,2.71122059450083e-09,2.33234780500572e-08,2.00899470949172e-07
46720,"100g-1kg",3.13953323319632e-07,6.65034345134763e-09,1.01197566522107e-07,8.43688948655512e-07,8.04420963076478e-06
46720,"1kg-10kg",1.73619813957832e-06,3.91552639978905e-08,5.66671212716244e-07,4.77577655673537e-06,4.47651857227031e-05
46720,"10kg-100kg",0,0,0,0,0
46720,">100kg",0.000216652843815833,1.82746360992031e-05,7.61648819996279e-05,0.000587255427600279,0.00357070984142099
47085,"1g-10g",0,0,0,0,0
47085,"10g-100g",9.95464562907418e-09,1.86765230800101e-10,3.12577586482982e-09,2.67104362884981e-08,2.31640531474923e-07
47085,"100g-1kg",3.5947833240447e-07,7.63954366937128e-09,1.16159087754491e-07,9.66571921950043e-07,9.22771040227226e-06
47085,"1kg-10kg",1.9965997712167e-06,4.50226268664407e-08,6.51796569084247e-07,5.49950539680207e-06,5.14948906335672e-05
47085,"10kg-100kg",0,0,0,0,0
47085,">100kg",0.000471337993440128,8.42484619184357e-05,0.000221754079212369,0.00199987666770308,0.0617381493356724
47450,"1g-10g",0,0,0,0,0
47450,"10g-100g",5.09263984846621e-08,9.61043788538258e-10,1.60440093111873e-08,1.37239101902187e-07,1.1917524104197e-06
47450,"100g-1kg",1.8438530071191e-06,3.92698380555162e-08,5.95406559590749e-07,4.96246877464675e-06,4.73892102806561e-05
47450,"1kg-10kg",1.02719458487937e-05,2.31421057800626e-07,3.35039758961135e-06,2.82618654040373e-05,0.000264681290513571
47450,"10kg-100kg",2.83335745013468e-06,7.9570390312697e-08,9.74097357192148e-07,6.75099050189068e-06,4.85171565314744e-05
47450,">100kg",3.94676244923393e-05,8.61395089330316e-07,1.25286328662951e-05,9.52547207034122e-05,0.000700230723598948
47815,"1g-10g",0,0,0,0,0
47815,"10g-100g",2.16077933045376e-07,4.05597399599221e-09,6.80461489352401e-08,5.82802774195879e-07,5.03836083417074e-06
47815,"100g-1kg",7.76142076060964e-06,1.65373179432329e-07,2.50538612225563e-06,2.08967990305142e-05,0.000199466684279248
47815,"1kg-10kg",4.32498054154407e-05,9.73812600261604e-07,1.40993032499135e-05,0.0001188778995442,0.00111343174014977
47815,"10kg-100kg",1.15849749648922e-06,3.22768076199456e-08,3.96998443347764e-07,2.74732592583379e-06,1.98047648516076e-05
47815,">100kg",0.0040170442223686,0.000334296229582778,0.00161364517526918,0.0104158424351911,2.1408632336466
48180,"1g-10g",0,0,0,0,0
48180,"10g-100g",1.95001655252154e-08,3.64158306816673e-10,6.14955925163802e-09,5.27656017416405e-08,4.55348564076978e-07
48180,"100g-1kg",6.98728828780177e-07,1.48664716582913e-08,2.25533401668806e-07,1.87937747201924e-06,1.78404816437452e-05
48180,"1kg-10kg",3.88238935211264e-06,8.74220416876708e-08,1.26602346578412e-06,1.06685933141959e-05,9.99006946622203e-05
48180,"10kg-100kg",4.13936898048559e-07,1.15220079789122e-08,1.42388661673069e-07,9.84706096016449e-07,7.12047466065504e-06
48180,">100kg",0.00512565146036248,0.000801291949517487,0.00244979064040262,0.0113745697314916,2.50536540828176
48545,"1g-10g",0.000983245940669925,1.1483254782914e-05,0.000291761929556067,0.00322146753209452,0.021639727006019
48545,"10g-100g",6.61923343229464e-08,1.23363927227726e-09,2.10982455696336e-08,1.79220858794588e-07,1.55033815391008e-06
48545,"100g-1kg",2.37639834352497e-06,5.03510702415416e-08,7.65085959082089e-07,6.37507533085468e-06,6.04781163212557e-05
48545,"1kg-10kg",1.31513295030889e-05,2.95829773193789e-07,4.28520161419156e-06,3.6150257452988e-05,0.000338023983013565
48545,"10kg-100kg",2.04114274796081e-06,5.65929472413848e-08,7.01918219478774e-07,4.85741399745403e-06,3.5156924520578e-05
48545,">100kg",0.00165742577990385,0.000235843063999348,0.000781603531456469,0.00388995335326791,0.789516752029618
48910,"1g-10g",0.0161393049094079,0.000189994441000071,0.00479706075001084,0.0539237327378551,0.358515297987299
48910,"10g-100g",2.414942348514e-08,4.52904398636081e-10,7.71933215764555e-09,6.55734287943327e-08,5.64418373553898e-07
48910,"100g-1kg",8.783294869895e-07,1.84941390942217e-08,2.81758295858403e-07,2.34910685093292e-06,2.23410044918776e-05
48910,"1kg-10kg",4.84172531073592e-06,1.08752415284011e-07,1.57619263506877e-06,1.33186448427438e-05,0.000124272903080584
48910,"10kg-100kg",2.94921110402284e-06,8.13872860970274e-08,1.01258488200405e-06,7.00492021832192e-06,5.07583832902658e-05
48910,">100kg",0.000926708425482494,0.000176724059320355,0.000490150751202468,0.00237819750927486,0.373515013430484
49275,"1g-10g",0.0315821849061157,0.000373477867894287,0.00936380333330671,0.104871846368551,0.690142835591784
49275,"10g-100g",2.838672172438e-08,5.34984910490457e-10,9.06553707360612e-09,7.72051275999569e-08,6.61650250471879e-07
49275,"100g-1kg",1.04347904585029e-06,2.18616507556839e-08,3.3405898145909e-07,2.78458610344845e-06,2.66208138043152e-05
49275,"1kg-10kg",5.74005084072484e-06,1.2879287925035e-07,1.86858340496604e-06,1.57793411890051e-05,0.000147253233392256
49275,"10kg-100kg",3.28031745257243e-07,9.01457493948521e-09,1.12740667605205e-07,7.77674143813418e-07,5.6420892408966e-06
49275,">100kg",0.000644055316759695,0.000157244371967966,0.000369862893549064,0.00151884449918624,0.238945053148594
49640,"1g-10g",0.0602050867664518,0.000712654766474291,0.0177043271920997,0.201208798066453,1.28181717307252
49640,"10g-100g",7.41877599685254e-08,1.40962109329433e-09,2.35961798360424e-08,2.01747370645534e-07,1.722541644708e-06
49640,"100g-1kg",2.76830809493689e-06,5.78856195675492e-08,8.90515658989689e-07,7.38404308000065e-06,7.06646213610576e-05
49640,"1kg-10kg",1.52666122017943e-05,3.42198263909388e-07,4.97113473099701e-06,4.19409792977081e-05,0.000391539633459088
49640,"10kg-100kg",1.51194598218884e-06,4.14663988712227e-08,5.20372519835364e-07,3.57941393396235e-06,2.60520553307512e-05
49640,">100kg",0.00110647968118202,0.000313688471758337,0.000682781135535661,0.00282234282591314,0.358410594747698
50005,"1g-10g",0.114411823672997,0.00134212912377737,0.0331006033818638,0.376303333567049,2.18398557323858
50005,"10g-100g",2.88535390873705e-07,5.58793744559776e-09,9.1407548380465e-08,7.84413683439048e-07,6.72565101407773e-06
50005,"100g-1kg",1.09952076972942e-05,2.31945428644007e-07,3.55548951165749e-06,2.94762394064192e-05,0.000282148531650923
50005,"1kg-10kg",6.15809410957616e-05,1.37948524623354e-06,2.0074158066085e-05,0.000169666701758364,0.00157967083361065
50005,"10kg-100kg",6.21565986997714e-07,1.70217427479525e-08,2.14094980349272e-07,1.46828833680266e-06,1.07153882477523e-05
50005,">100kg",0.00142275532042514,0.000377609052241956,0.000876514842159794,0.00363233875590501,0.472156924763233
50370,"1g-10g",0.181289591017307,0.00215264050753391,0.0526590620669287,0.58978319440911,2.82182726991013
50370,"10g-100g",1.94043648744043e-08,3.79231759794763e-10,6.16953475916144e-09,5.2242037753878e-08,4.48827628993318e-07
50370,"100g-1kg",7.54796016969794e-07,3.4098459042898e-08,2.64228489087361e-07,2.00382304813266e-06,1.94975898589358e-05
50370,"1kg-10kg",4.44401539115278e-06,2.70725455733369e-07,1.72648218001119e-06,1.20778606545439e-05,0.000116200025661821
50370,"10kg-100kg",1.54851258226208e-06,8.14054867129599e-08,5.06206210539462e-07,3.6598575706105e-06,3.9445557719194e-05
50370,">100kg",0.000538806695053561,0.0001461189258939,0.000330067637618069,0.0012867258786825,0.191609646195195
50735,"1g-10g",0.00333396734820455,4.04780494253878e-05,0.0009846771734153,0.0100518107137203,0.0423196395857666
50735,"10g-100g",2.35685730768044e-08,4.58044234150771e-10,7.49628995263059e-09,6.36866366775885e-08,5.44258168249382e-07
50735,"100g-1kg",8.68450470262698e-07,1.86768794906872e-08,2.79672732079549e-07,2.33360368171658e-06,2.18947451200958e-05
50735,"1kg-10kg",5.01258377882511e-06,1.12493376652761e-07,1.64160047473846e-06,1.38970419099631e-05,0.000128954154067106
50735,"10kg-100kg",8.4617216807453e-07,2.32261273584146e-08,2.91685022007609e-07,2.01000877509568e-06,1.46088244071298e-05
50735,">100kg",0.00240352644654593,0.000553559940825311,0.00130404340444432,0.0057570425967854,0.268009562700934
51100,"1g-10g",0.00390072477480212,4.62875546981103e-05,0.0011352557706565,0.0120707657505526,0.0553591423464259
51100,"10g-100g",3.01628864520893e-08,5.82138711935336e-10,9.45826072052706e-09,8.19403927591856e-08,7.01277034475541e-07
51100,"100g-1kg",1.08418565450161e-06,2.87474755701502e-08,3.51227433322807e-07,2.93005658349871e-06,2.68486072107673e-05
51100,"1kg-10kg",6.33107931781894e-06,2.20822211489226e-07,2.17016153697758e-06,1.75593858650991e-05,0.000166181081526363
51100,"10kg-100kg",1.37512911219178e-06,1.05120211668036e-07,5.8738443023947e-07,3.12026589923069e-06,2.63052179576112e-05
51100,">100kg",0.000435198497119244,0.000140604996952621,0.000285490781426098,0.000969332097658504,0.12392098595078
51465,"1g-10g",0.0156823218972851,0.000185274294685543,0.00458240626482882,0.0496433358375006,0.243822123804532
51465,"10g-100g",7.26191207025972e-08,1.40020125608266e-09,2.30000197455993e-08,1.97069027684871e-07,1.68823889197218e-06
51465,"100g-1kg",2.63465907354164e-06,1.05772958059875e-07,9.01706997722567e-07,6.99823034969748e-06,6.44719468659096e-05
51465,"1kg-10kg",1.58483510207469e-05,9.34539607901783e-07,6.09833622790574e-06,4.31794120346797e-05,0.000396910270519652
51465,"10kg-100kg",5.32107534495479e-06,3.4279714683721e-07,2.27528788456906e-06,1.26870787588563e-05,0.000126315543022253
51465,">100kg",0.000108467995858342,3.84270365930393e-05,7.33101326704695e-05,0.000244920147412406,0.0233444658617952
51830,"1g-10g",0.0125027799707365,0.000144024590820121,0.00355186047784741,0.0398653358814057,0.210351631977114
51830,"10g-100g",5.02017847974512e-08,9.66635559638133e-10,1.59247998159035e-08,1.35890177522466e-07,1.17452870884649e-06
51830,"100g-1kg",1.77412817924387e-06,5.37017895885748e-08,5.90515286736078e-07,4.76591089632072e-06,4.35161271873786e-05
51830,"1kg-10kg",1.04910320446326e-05,4.60859694313417e-07,3.65545720127977e-06,2.85293353135342e-05,0.000269508664479862
51830,"10kg-100kg",9.1559538505391e-07,6.94723199610822e-08,4.14384442446833e-07,2.14627373921826e-06,2.2811201130206e-05
51830,">100kg",0.000123414931045685,4.57279868227193e-05,9.15392384024393e-05,0.000239977322844131,0.0246506933720356
52195,"1g-10g",0.0208002272026876,0.000237701590427454,0.00592995731538105,0.0677212791502066,0.363901983489068
52195,"10g-100g",6.57815143542805e-08,1.25657092050484e-09,2.08861785324027e-08,1.79346113829668e-07,1.54624502681126e-06
52195,"100g-1kg",2.29098008138988e-06,5.17648500452588e-08,7.40997211652974e-07,6.19362344242657e-06,5.62480721286178e-05
52195,"1kg-10kg",1.31133269345799e-05,3.12058114888308e-07,4.33498493236154e-06,3.63880852229755e-05,0.000340564944574759
52195,"10kg-100kg",5.19915855368008e-07,3.27418952570972e-08,2.09220720055691e-07,1.19015158304035e-06,9.48525552850686e-06
52195,">100kg",0.000154706539545674,5.59369051985585e-05,0.000115027491190285,0.000286826013858266,0.0237519831561351
52560,"1g-10g",0.000851583816060155,9.60812731341763e-06,0.000241635913531483,0.00274527166325588,0.0151229734685131
52560,"10g-100g",9.21268130248589e-08,1.74653631168207e-09,2.90418260688426e-08,2.51399218172217e-07,2.16066880045262e-06
52560,"100g-1kg",3.25185326065766e-06,9.87020648556333e-08,1.08566672987003e-06,8.76747121587293e-06,7.94423716912538e-05
52560,"1kg-10kg",1.88476583922216e-05,8.30754263129031e-07,6.53077168838427e-06,5.10199155624188e-05,0.000482158579910047
52560,"10kg-100kg",1.17985397020767e-06,4.7083720845556e-08,3.72879888193392e-07,2.79549767982678e-06,3.00117280413924e-05
52560,">100kg",0.000123117449008672,3.69962316905637e-05,8.858313893214e-05,0.000187847033205219,0.0175564569668108
52925,"1g-10g",0.000928553774565453,1.05100646665791e-05,0.000260670811880551,0.00305316122595146,0.017469025180053
52925,"10g-100g",3.94406552386585e-08,7.56178947388766e-10,1.25198306025796e-08,1.07928357016089e-07,9.31977910467151e-07
52925,"100g-1kg",1.44237831890693e-06,5.44618002892017e-08,4.87024634461782e-07,3.86584494887189e-06,3.50172359644398e-05
52925,"1kg-10kg",8.33258157377907e-06,4.4474308355199e-07,3.03644091951439e-06,2.25901136629634e-05,0.000210015814214243
52925,"10kg-100kg",1.39714429632617e-06,4.21979388353434e-08,4.26202579687088e-07,3.29201348197257e-06,3.29895585741175e-05
52925,">100kg",8.30393534507952e-05,2.34672464312787e-05,6.01590363760977e-05,0.000118894343465982,0.0104230199520174
53290,"1g-10g",0.00425457909812007,4.63568898878039e-05,0.00119432350721103,0.0141151254954574,0.0833875232188861
53290,"10g-100g",2.23955957963772e-08,4.30954004376191e-10,7.10452723029957e-09,6.1130115575481e-08,5.29615351166013e-07
53290,"100g-1kg",8.17461128640315e-07,1.77769319373296e-08,2.6149573546546e-07,2.2171092953612e-06,2.04212799563282e-05
53290,"1kg-10kg",4.56949932441984e-06,1.0258529981078e-07,1.50018185414396e-06,1.26321156628806e-05,0.000118353674112013
53290,"10kg-100kg",1.85475916270874e-08,5.07614626814068e-10,6.41199192103422e-09,4.42471227027819e-08,3.17215979813364e-07
53290,">100kg",0.000173486151510945,4.48744452635057e-05,0.000122898105172321,0.000236032633815673,0.0191690830711591
53655,"1g-10g",0.000305868874843869,3.29739529015393e-06,8.54951260270542e-05,0.00102117537038609,0.00622629941502022
53655,"10g-100g",4.73765269903732e-08,9.1589924632449e-10,1.4981844648886e-08,1.28759546570832e-07,1.13300461056326e-06
53655,"100g-1kg",1.74263542244575e-06,3.79775892566126e-08,5.59140638703461e-07,4.71975945394997e-06,4.37050294921724e-05
53655,"1kg-10kg",9.79208542802745e-06,2.19932105287895e-07,3.20756371358368e-06,2.71067073120884e-05,0.000253862589089652
53655,"10kg-100kg",1.24368424067304e-10,3.41874608999891e-12,4.30977088805492e-11,2.97538251049541e-10,2.13988912435988e-09
53655,">100kg",1.83962747032913e-09,3.93818886371387e-11,5.95581068715527e-10,4.48725135454631e-09,3.37195708794135e-08
54020,"1g-10g",0.000583809062084049,6.22786491839401e-06,0.000160537086212872,0.00194984223607498,0.0122491457285567
54020,"10g-100g",1.84861529302119e-07,3.54743963447546e-09,5.84168850570331e-08,5.00172267165597e-07,4.42470280893723e-06
54020,"100g-1kg",6.73127678638474e-06,1.4620132777386e-07,2.1286851094931e-06,1.80450646798254e-05,0.000168816461240446
54020,"1kg-10kg",3.77969155708507e-05,8.51485648469486e-07,1.23432926814906e-05,0.000104883892502343,0.00098232137086859
54020,"10kg-100kg",1.2701406516253e-10,3.50226672939937e-12,4.39230528595125e-11,3.03574901571372e-10,2.19655149132346e-09
54020,">100kg",2.00404911281287e-05,4.48781312501913e-06,1.38193309943946e-05,2.59978863007889e-05,0.00182952339808744
54385,"1g-10g",0.000801135907349872,8.43009950733435e-06,0.000220657001557494,0.00270452172154349,0.0172437250339539
54385,"10g-100g",4.60874517106334e-08,8.64823269307162e-10,1.45285754446786e-08,1.2512155997131e-07,1.09172827314124e-06
54385,"100g-1kg",1.60916760369564e-06,3.8979322856496e-08,5.18823104011415e-07,4.3348663707427e-06,4.07650559424849e-05
54385,"1kg-10kg",9.0368623682038e-06,2.65970406785629e-07,2.9992578122453e-06,2.51357158237357e-05,0.000237407340831256
54385,"10kg-100kg",7.85073125790398e-08,2.41758176454695e-09,2.43064278881484e-08,1.85269402578052e-07,1.87286438032912e-06
54385,">100kg",2.74111356538934e-05,5.78600696699823e-06,1.86230813071823e-05,3.55331806811306e-05,0.00226004186466164
54750,"1g-10g",0.000516035240248348,5.39222154003983e-06,0.000142936974195135,0.00174128106854315,0.0113102707833356
54750,"10g-100g",8.84177422367285e-05,6.51697765023418e-07,2.26116803795733e-05,0.000250540996803603,0.00198897394632667
54750,"100g-1kg",0.00157216467492928,1.25203429354602e-05,0.000387178459285855,0.00438334078725482,0.0334928595882703
54750,"1kg-10kg",4.06940864547924e-08,9.21738053615401e-10,1.32885468716022e-08,1.13310931351748e-07,1.06128123199942e-06
54750,"10kg-100kg",1.24526993810686e-09,3.44215724912831e-11,4.29620599938133e-10,2.9758704682016e-09,2.1556375231436e-08
54750,">100kg",6.76281602339352e-05,1.36089557324483e-05,4.5516622907004e-05,8.85186338964222e-05,0.00512606994789644
55115,"1g-10g",0.00079881966462328,8.34449928893792e-06,0.000220989010545491,0.00268383836743132,0.0179372678375206
55115,"10g-100g",4.30608372817978e-11,8.06071685442351e-13,1.36353996074611e-11,1.16833913404611e-10,1.01718414393801e-09
