"w","dw","n","n_density","biomass","biomass_density","period","scenario"
2051.05572403526,891.14830011173,3.38090725853214e-08,3.79387724591771e-11,6.93442918504471e-05,7.78145364152666e-08,"peak_whaling","unfished"
2942.20402414699,1278.33685061567,2.08295837679619e-08,1.62942840597375e-11,6.12848851834044e-05,4.79411081311537e-08,"peak_whaling","unfished"
4220.54087476266,1833.75214140801,6.52565504815013e-11,3.5586352707076e-14,2.7541793865319e-07,1.50193656183935e-10,"peak_whaling","unfished"
6054.29301617067,2630.48578666801,9.79856038706718e-11,3.72500031618831e-14,5.93233557199474e-07,2.25522433995324e-10,"peak_whaling","unfished"
8684.77880283868,3773.38644499111,1.64887399849467e-11,4.36974591002581e-15,1.43201059506784e-07,3.79502766531832e-11,"peak_whaling","unfished"
12458.1652478298,5412.8577068946,1.51017938673691e-11,2.7899853802056e-15,1.88140643538347e-07,3.47580989056306e-11,"peak_whaling","unfished"
17871.0229547244,7764.65092622054,2.01032260589908e-11,2.58907016555039e-15,3.59265214364238e-07,4.62693323599430e-11,"peak_whaling","unfished"
25635.6738809449,11138.2576950552,2.97998645092944e-11,2.67545116347272e-15,7.63939608256616e-07,6.85869935111814e-11,"peak_whaling","unfished"
36773.9315760001,15977.6383587978,1.67356955383822e-12,1.04744488281443e-16,6.15437322605237e-08,3.85186664502491e-12,"peak_whaling","unfished"
52751.5699347979,22919.646367839,1.32551453288342e-12,5.78331145084066e-17,6.99229725809905e-08,3.05078758453738e-12,"peak_whaling","unfished"
75671.2163026369,32877.8370013328,1.13642163354278e-12,3.45649755942494e-17,8.59944072428114e-08,2.61557374468781e-12,"peak_whaling","unfished"
108549.05330397,47162.6895344688,1.16599867231601e-12,2.4722904563444e-17,1.26568052033589e-07,2.68364788528624e-12,"peak_whaling","unfished"
155711.742838438,67654.0638617596,3.26567976615962e-12,4.82702675900227e-17,5.08504687940938e-07,7.51624749372022e-12,"peak_whaling","unfished"
223365.806700198,97048.5865456401,4.12711421081014e-13,4.25262681066379e-18,9.21856195041458e-08,9.49891418158807e-13,"peak_whaling","unfished"
320414.393245838,139214.521832002,1.76242944149836e-15,1.2659810329451e-20,5.64707760136299e-10,4.05638544531844e-15,"peak_whaling","unfished"
459628.91507784,199700.827995044,3.01438103717175e-15,1.50944844216998e-20,1.38549668574647e-09,6.93786149840526e-15,"peak_whaling","unfished"
659329.743072884,286467.389874973,1.56484808379516e-15,5.46256969939275e-21,1.03175088503675e-09,3.60163467641834e-15,"peak_whaling","unfished"
945797.132947857,410932.524845698,2.18721488684157e-15,5.32256454429557e-21,2.06866156911563e-09,5.03406628592466e-15,"peak_whaling","unfished"
1356729.65779355,589475.612040031,2.37735427119584e-14,4.03299852044497e-20,3.22542704681357e-08,5.47168870252521e-14,"peak_whaling","unfished"
1946205.26983358,845592.588029984,5.12083966299106e-17,6.05591834114975e-23,9.96620513808604e-11,1.17860601892275e-16,"peak_whaling","unfished"
2791797.85786357,1212987.96816498,2.26129529797178e-16,1.86423555494345e-22,6.31307936887457e-10,5.20456882884424e-16,"peak_whaling","unfished"
4004785.82602855,1740010.29779703,5.16988124850014e-18,2.97117853557853e-24,2.07042671462441e-11,1.18989336858852e-17,"peak_whaling","unfished"
5744796.12382558,2496014.73048404,9.19240536475942e-18,3.68283297870473e-24,5.28084947081033e-11,2.11571246207599e-17,"peak_whaling","unfished"
8240810.85430961,3580490.03657106,3.00141869091907e-17,8.38270365302689e-24,2.47341237264536e-10,6.90802752523249e-17,"peak_whaling","unfished"
11821300.8908807,5136151.13941999,7.42008080472197e-18,1.44467726967238e-24,8.77150078272664e-11,1.70779646950132e-17,"peak_whaling","unfished"
16957452.0303007,7367720.13258517,3.27005447119641e-20,4.43835326580059e-27,5.54517918317834e-13,7.52631625983418e-20,"peak_whaling","unfished"
24325172.1628858,10568867.324693,2.79245216336487e-20,2.64214894328421e-27,6.79268796304735e-13,6.42707279253754e-20,"peak_whaling","unfished"
34894039.487579,15160857.7031781,3.89453934593891e-20,2.56881201722677e-27,1.35896209723122e-12,8.96362279652785e-20,"peak_whaling","unfished"
50054897.1907571,21747988.6192715,7.67026474789695e-19,3.52688466146248e-26,3.8393431338187e-11,1.76537849133163e-18,"peak_whaling","unfished"
71802885.8100286,31197114.189972,3.2924220842456e-20,1.05536110301636e-27,2.36405406953504e-12,7.57779727682293e-20,"peak_whaling","unfished"
103000000.000001,44751721.6796645,2.0962417784962e-18,4.68415895482463e-26,2.1591290318511e-10,4.8246837234694e-18,"peak_whaling","unfished"
3.16227766016838e-08,1.37395504584151e-08,575266683553.257,41869396331007574016,18191.5298203962,1324026566622.81,"post_whaling","unfished"
4.53623270600988e-08,1.97091479158781e-08,397961567393.321,20191718540643512320,18052.4627774454,915943340346.133,"post_whaling","unfished"
6.50714749759769e-08,2.82724324020403e-08,270733252495.19,9575874075682721792,17617.0120649056,623116250288.894,"post_whaling","unfished"
9.33439073780173e-08,4.0556316150227e-08,181163481678.495,4466960978591756288,16910.5072540765,416963591846.886,"post_whaling","unfished"
1.33900223528244e-07,5.81773353027263e-08,119341262382.088,2051336001573374464,15979.8217091044,274674349142.21,"post_whaling","unfished"
