"w","n_unfished","n_density_unfished","biomass_unfished","biomass_density_unfished","n_mean","n_median","n_q05","n_q95","n_density_mean","biomass_mean","biomass_median","biomass_q05","biomass_q95","biomass_density_mean","period","n_ratio","n_ratio_median","biomass_ratio","biomass_ratio_median","n_diff","biomass_diff","log_n_ratio","log_biomass_ratio","period_label"
52751.5699347979,1.32607731780443e-12,5.78576692031857e-17,6.99526603691094e-08,3.05208288323625e-12,7.82550550271189e-13,8.0507365447846e-13,3.3175566494815e-13,1.07740703700078e-12,3.41432209603927e-17,4.12807700801452e-08,4.24688991868838e-08,1.75006321607777e-08,5.68349126605899e-08,1.80110850829141e-12,"peak_krill",0.59012437643293,0.60710913584693,0.59012437643293,0.60710913584693,-5.43526767533237e-13,-2.86718902889642e-08,-0.22905644546665,-0.22905644546665,"Peak Krill Fishing (1977-1986)"
75671.2163026369,1.13605859099938e-12,3.45539334279602e-17,8.59669353719827e-08,2.61473817053409e-12,6.73711368933945e-13,6.92958848710934e-13,2.88382141803536e-13,9.24957487370483e-13,2.04913531539996e-17,5.09805587241461e-08,5.24370389296313e-08,2.1822227430233e-08,6.99926580975553e-08,1.55060561685002e-12,"peak_krill",0.593025196298449,0.609967526499972,0.593025196298449,0.609967526499972,-4.62347222065432e-13,-3.49863766478366e-08,-0.226926854054095,-0.226926854054095,"Peak Krill Fishing (1977-1986)"
108549.05330397,1.16455821317849e-12,2.46923622183882e-17,1.26411691557887e-07,2.68033254264474e-12,7.17492485233501e-13,7.38340565154817e-13,3.08628203726776e-13,9.91565432271454e-13,1.52131375949017e-17,7.7883130024809e-08,8.01461693634733e-08,3.35012993374462e-08,1.07633488962008e-07,1.6513716837096e-12,"peak_krill",0.616107015616861,0.634009151968133,0.616107015616861,0.634009151968133,-4.47065727944986e-13,-4.85285615330782e-08,-0.210343845862746,-0.210343845862746,"Peak Krill Fishing (1977-1986)"
155711.742838438,3.25900236327592e-12,4.81715683766636e-17,5.07464937900283e-07,7.50087886719129e-12,3.13033974953377e-12,3.22077403650094e-12,8.96078659503082e-13,4.68589842209105e-12,4.62697962376676e-17,4.87430658076344e-07,5.01512338512353e-07,1.39529969791556e-07,7.29649410067685e-07,7.20475061294664e-12,"peak_krill",0.960520859023612,0.988269929716603,0.960520859023612,0.988269929716603,-1.28662613742151e-13,-2.00342798239391e-08,-0.017493199401467,-0.017493199401467,"Peak Krill Fishing (1977-1986)"
223365.806700198,4.11192385529057e-13,4.23697449045979e-18,9.18463189026765e-08,9.46395225029712e-13,9.27812904442692e-13,8.94312514235471e-13,9.85922496706994e-14,1.80930188798097e-12,9.5602928127795e-18,2.07241677867696e-07,1.99758836184288e-07,2.20221373820831e-08,4.0413617577306e-07,2.1354425164166e-12,"peak_krill",2.25639612282443,2.17492479362139,2.25639612282443,2.17492479362139,5.16620518913636e-13,1.15395358965019e-07,0.353415344803843,0.353415344803843,"Peak Krill Fishing (1977-1986)"
320414.393245838,1.76767470587102e-15,1.26974878957252e-20,5.66388418337677e-10,4.06845787985516e-15,1.11197796477157e-15,1.04867739475886e-15,9.68510238460397e-16,1.64650661907048e-15,7.98751416259184e-21,3.56293744885023e-10,3.36011331152286e-10,3.1032462040867e-10,5.27564419324723e-10,2.5593145039494e-15,"peak_krill",0.629062553804911,0.593252475286242,0.629062553804911,0.593252475286242,-6.55696741099449e-16,-2.10094673452653e-10,-0.201306166285221,-0.20130616628522,"Peak Krill Fishing (1977-1986)"
459628.91507784,3.01539196926937e-15,1.50995466545798e-20,1.38596133936971e-09,6.94018824701172e-15,2.54192581515747e-15,2.55001067436309e-15,1.70466022971767e-15,3.32834855804339e-15,1.27286693834868e-20,1.16834260462918e-09,1.17205863969442e-09,7.83511131961476e-10,1.52980523673438e-09,5.85046449911655e-15,"peak_krill",0.842983546107069,0.845664742876182,0.842983546107069,0.845664742876182,-4.73466154111898e-16,-2.17618734740529e-10,-0.0741809021304696,-0.0741809021304696,"Peak Krill Fishing (1977-1986)"
659329.743072884,1.56057819967821e-15,5.44766439335142e-21,1.02893562343898e-09,3.59180716481569e-15,8.36577647496212e-16,7.79586955836174e-16,7.04812623979776e-16,1.37563130782989e-15,2.92032418720097e-21,5.51580525384195e-10,5.14004867294436e-10,4.64703926283111e-10,9.06994636754499e-10,1.92545659603674e-15,"peak_krill",0.536069033688101,0.499550074451204,0.536069033688101,0.499550074451204,-7.24000552181995e-16,-4.77355098054781e-10,-0.270779279301097,-0.270779279301097,"Peak Krill Fishing (1977-1986)"
945797.132947857,2.18402513368584e-15,5.31480231336258e-21,2.06564470972612e-09,5.02672479016296e-15,1.13135796667055e-15,1.04730407347686e-15,9.31066545581331e-16,1.92122645860179e-15,2.75314777552683e-21,1.07003512121473e-09,9.90537190019024e-10,8.80600069394488e-10,1.81709047628914e-09,2.60391927267504e-15,"peak_krill",0.518015085642002,0.479529313707756,0.518015085642002,0.479529313707756,-1.05266716701528e-15,-9.95609588511396e-10,-0.285657592541102,-0.285657592541102,"Peak Krill Fishing (1977-1986)"
1356729.65779355,2.37995407832691e-14,4.03740889311853e-20,3.22895428225284e-08,5.47767238593335e-14,2.71828853991482e-14,2.52651149084207e-14,1.0090465150616e-14,5.02365391624981e-14,4.61136726336732e-20,3.68798268054277e-08,3.42779307038165e-08,1.3690033330773e-08,6.81574025866685e-08,6.25637872918875e-14,"peak_krill",1.14216007975488,1.06157993292803,1.14216007975488,1.06157993292803,3.38334461587907e-15,4.59028398289927e-09,0.0577269768363277,0.0577269768363278,"Peak Krill Fishing (1977-1986)"
1946205.26983358,5.11621721505496e-17,6.05045182216468e-23,9.95720890555327e-11,1.17754212211711e-16,2.45067022821364e-17,2.27902925845955e-17,1.78802493796364e-17,4.27942454130036e-17,2.89816900349503e-23,4.76950731277366e-11,4.43545875291891e-11,3.4798635568587e-11,8.32863859413393e-11,5.64043178747037e-17,"peak_krill",0.479000426526518,0.445452013208761,0.479000426526518,0.445452013208761,-2.66554698684132e-17,-5.18770159277961e-11,-0.31966409986721,-0.31966409986721,"Peak Krill Fishing (1977-1986)"
2791797.85786357,2.26310160761599e-16,1.86572469555459e-22,6.31812222026991e-10,5.20872620841245e-16,6.64309066236276e-16,2.62235518957077e-16,8.72533001685992e-17,2.2288059484452e-15,5.47663359959991e-22,1.85461662807778e-09,7.32108560080109e-10,2.43593576502222e-10,6.2223756724629e-09,1.52896539516667e-15,"peak_krill",2.93539213617579,1.15874390294532,2.93539213617579,1.15874390294532,4.37998905474677e-16,1.22280440605079e-09,0.467666126435939,0.467666126435939,"Peak Krill Fishing (1977-1986)"
4004785.82602855,5.15375210597519e-18,2.9619089682976e-24,2.06396733848742e-11,1.18618110542251e-17,2.57451510059518e-18,2.34985339792599e-18,1.75503636758721e-18,4.40678665555627e-18,1.47959762298803e-24,1.031038158376e-11,9.41065958125901e-12,7.02854476907787e-12,1.76482367365035e-11,5.925471588768e-18,"peak_krill",0.499541896400162,0.455950024294261,0.499541896400162,0.455950024294261,-2.57923700538001e-18,-1.03292918011142e-11,-0.301428081787626,-0.301428081787627,"Peak Krill Fishing (1977-1986)"
5744796.12382558,9.18905364010303e-18,3.68149014822563e-24,5.27892397332892e-11,2.11494103334286e-17,4.90701398548258e-18,4.59588778214193e-18,3.25347339052816e-18,8.18999708005417e-18,1.96593951371873e-24,2.81897949233582e-11,2.64024383163863e-11,1.86905413228758e-11,4.7049863479638e-11,1.12939216980869e-17,"peak_krill",0.534006457864965,0.500148106882789,0.534006457864965,0.500148106882789,-4.28203965462045e-18,-2.4599444809931e-11,-0.272453490914963,-0.272453490914963,"Peak Krill Fishing (1977-1986)"
8240810.85430961,3.00335659469851e-17,8.38811605121723e-24,2.47500936249538e-10,6.91248778020796e-17,1.33756105807348e-15,8.62868307399976e-18,1.64890675713637e-18,3.74263629683936e-15,3.73569272477135e-22,1.10225876856738e-08,7.11073451346149e-11,1.35883287019538e-11,3.08423578187269e-08,3.07851371546612e-15,"peak_krill",44.5355393506894,0.287301317773288,44.5355393506894,0.287301317773288,1.3075274921265e-15,1.07750867494243e-08,1.64870671623654,1.64870671623654,"Peak Krill Fishing (1977-1986)"
11821300.8908807,7.42169641045184e-18,1.44499182539437e-24,8.77341063887202e-11,1.70816831528497e-17,7.06551757499361e-18,6.60427254884547e-18,3.93372359342418e-18,1.17038741711837e-17,1.37564440438011e-24,8.3523609203805e-11,7.80710929652858e-11,4.65017302194236e-11,1.3835501816657e-10,1.62619064230336e-17,"peak_krill",0.95200843368416,0.889860239977588,0.95200843368416,0.889860239977588,-3.56178835458231e-19,-4.21049718491524e-12,-0.0213592042559993,-0.0213592042559993,"Peak Krill Fishing (1977-1986)"
16957452.0303007,3.29169038066012e-20,4.46771907920605e-27,5.58186817286462e-13,7.57611319704956e-20,1.81487861872725e-20,1.80625932107474e-20,1.31823006740885e-20,2.64027336266798e-20,2.46328387352906e-27,3.07757171178856e-13,3.06295557914083e-13,2.23538231329855e-13,4.47723088943229e-13,4.17710181223823e-20,"peak_krill",0.551351557664814,0.548733055723335,0.551351557664814,0.548733055723335,-1.47681176193288e-20,-2.50429646107606e-13,-0.258571394129874,-0.258571394129874,"Peak Krill Fishing (1977-1986)"
24325172.1628858,2.80818607656144e-20,2.65703598151943e-27,6.83096097777759e-13,6.46328576934426e-20,1.51387907050285e-20,1.47127321329093e-20,1.05733249347918e-20,2.3627416393896e-20,1.43239481014756e-27,3.68253690237713e-13,3.57889742119442e-13,2.57197949372945e-13,5.7474097154571e-13,3.48432503620637e-20,"peak_krill",0.53909499913074,0.52392297845607,0.53909499913074,0.52392297845607,-1.2943070060586e-20,-3.14842407540046e-13,-0.268334696848785,-0.268334696848785,"Peak Krill Fishing (1977-1986)"
34894039.487579,3.9027416303487e-20,2.57422218897983e-27,1.36182420559206e-12,8.98250107120643e-20,1.77604337240468e-20,1.77008516366236e-20,1.00219413677379e-20,2.8357360949725e-20,1.17146628982104e-27,6.19733275683419e-13,6.17654215972123e-13,3.49706017828048e-13,9.89502872743234e-13,4.0877190975383e-20,"peak_krill",0.455075826335446,0.453549153727661,0.455075826335446,0.453549153727661,-2.12669825794402e-20,-7.4209092990864e-13,-0.341916233638758,-0.341916233638758,"Peak Krill Fishing (1977-1986)"
50054897.1907571,7.67883673397092e-19,3.53082616898487e-26,3.84363383263523e-11,1.76735140886973e-18,2.27254859512073e-18,3.54985527376344e-20,1.164812679528e-20,5.07387580051368e-18,1.04494656260164e-25,1.13752186289768e-10,1.77687640770296e-12,5.83045789202645e-13,2.53972331553383e-10,5.230469276086e-18,"peak_krill",2.95949591566005,0.0462290760533949,2.95949591566005,0.0462290760533949,1.50466492172364e-18,7.53158479634153e-11,0.47121774494733,0.47121774494733,"Peak Krill Fishing (1977-1986)"
71802885.8100286,3.28694520560211e-20,1.05360553081498e-27,2.3601215126167e-12,7.5651917617923e-20,1.83607423949309e-20,1.69134149927918e-20,1.46060530375537e-20,3.49349509238068e-20,5.88539769516015e-28,1.31835428957058e-12,1.21443200538505e-12,1.04875675839069e-12,2.50843029196105e-12,4.2258853865219e-20,"peak_krill",0.55859593776123,0.514563338748859,0.55859593776123,0.514563338748859,-1.45087096610902e-20,-1.04176722304612e-12,-0.252902226913382,-0.252902226913382,"Peak Krill Fishing (1977-1986)"
103000000.000001,2.10074624894393e-18,4.69422442332208e-26,2.16376863641226e-10,4.83505115602177e-18,2.03069760844984e-17,5.66708042981648e-18,5.2180733055748e-20,1.11046976706237e-16,4.53769717059312e-25,2.09161853670335e-09,5.83709284271101e-10,5.37461550474207e-12,1.14378386007425e-08,4.67382808571094e-17,"peak_krill",9.66655353768071,2.69765110025325,9.66655353768071,2.69765110025325,1.82062298355545e-17,1.87524167306213e-09,0.985271660601862,0.985271660601862,"Peak Krill Fishing (1977-1986)"
3.16227766016838e-08,570381943130.334,41513872295653793792,18037.0607652449,1312783909476.29,454378226843.471,467248759528.893,248657485416.608,604665436753.306,33070821947102212096,14368.7011601403,14775.7031399961,7863.24011166583,19121.2000252094,1045791214467.27,"post_krill",0.796620987596103,0.819185749402529,0.796620987596103,0.819185749402529,-116003716286.863,-3668.35960510458,-0.0987482559519148,-0.0987482559519147,"Post Krill Fishing (2001-2010)"
4.53623270600988e-08,394931690545.294,20037989071416397824,17915.0205129134,908969813884.277,308866311429.326,306434750008.752,177642087878.692,419044860124.875,15671215861163487232,14010.8946369034,13900.5933524766,8058.25848999205,19008.8499978379,710882819323.507,"post_krill",0.782075277379905,0.775918360933882,0.782075277379905,0.775918360933882,-86065379115.9684,-3904.12587600996,-0.106751442621392,-0.106751442621392,"Post Krill Fishing (2001-2010)"
6.50714749759769e-08,268966509062.728,9513384106396088320,17502.0474638512,619049935816.21,206662944483.77,200363887706.64,122785633083.045,285906796080.679,7309698067183502336,13447.8626204374,13037.9737049921,7989.84225057282,18604.3769266256,475652834860.678,"post_krill",0.768359396134232,0.744939912425719,0.768359396134232,0.744939912425719,-62303564578.9579,-4054.18484341382,-0.114435593446956,-0.114435593446956,"Post Krill Fishing (2001-2010)"
9.33439073780173e-08,180219548881.388,4443686359821892096,16822.3968784923,414791047988.173,136046993052.698,131409079448.433,82177884192.4137,191570637472.312,3.354520478358e+18,12699.1579185688,12266.236940665,7670.80481057809,17881.9518405632,313124048829.512,"post_krill",0.754895869494367,0.729161071948527,0.754895869494367,0.729161071948527,-44172555828.6901,-4123.23895992354,-0.122112950917709,-0.122112950917709,"Post Krill Fishing (2001-2010)"
1.33900223528244e-07,118904185025.778,2043823155650882304,15921.2969533953,273668377393.855,88107836519.6792,84568006625.5825,52934169920.051,125932706251.736,1514470129324576512,11797.659004575,11323.6749905035,7087.89718457689,16862.4175166241,202787888843.41,"post_krill",0.740998615823136,0.711228175923739,0.740998615823136,0.711228175923739,-30796348506.0984,-4123.63794882029,-0.130182603276995,-0.130182603276995,"Post Krill Fishing (2001-2010)"
1.92077558830971e-07,77357266400.8975,926940725911110912,14858.5948881214,178044511814.014,56160093457.691,53863280428.291,32096868983.6537,81488451944.2962,672943605932589952,10787.0936550724,10345.9274152941,6165.0882404977,15652.1029223753,129257365058.443,"post_krill",0.725983428197244,0.696292448457901,0.725983428197244,0.696292448457901,-21197172943.2065,-4071.501233049,-0.139073292694719,-0.139073292694719,"Post Krill Fishing (2001-2010)"
