"decade","start_year","end_year","metric_name","metric_category","comparison","n_sims","diff_median","diff_mean","diff_sd","diff_q05","diff_q25","diff_q75","diff_q95","z_median","value_median","value_q25","value_q75","n_valid","prop_outside_b0_50","prop_outside_b0_90","prop_outside_b0_98","prop_below_b0_q05","prop_above_b0_q95","b0_median","b0_sd"
"1921-1930",1921,1930,"production_biomass_ratio","structural","absolute",2111,0.00256882407176962,0.0133718109107498,0.066050328160027,-0.0137053054166524,-0.00639035005521693,0.0274109647014482,0.0936287332192625,0.00343644222051449,2.37258963450719,1.788689646472,2.88697910700568,2111,0.508763619137849,0.0994789199431549,0.0213169114163903,0.0450023685457129,0.054476551397442,2.34704440684899,0.747524301859213
"1931-1940",1931,1940,"production_biomass_ratio","structural","absolute",2111,0.027221127278017,0.0530626713028774,0.122462585273135,0.00226379718646263,0.0109548400753889,0.0733507157883673,0.215177287039671,0.036415039899457,2.41306976093517,1.82093369550977,2.93043661425759,2111,0.51539554713406,0.0928469919469446,0.0232117479867361,0.0364756039791568,0.0563713879677878,2.34704440684899,0.747524301859213
"1941-1950",1941,1950,"production_biomass_ratio","structural","absolute",2111,0.0291450173413406,0.0703588330689045,0.170167406021977,-0.00803288623891485,0.00514260186034177,0.0974658381561421,0.336323522586325,0.0389887221978633,2.42972376956543,1.83154191474824,2.95117129901163,2111,0.526764566556135,0.0952155376598768,0.0255802936996684,0.0360018948365703,0.0592136428233065,2.34704440684899,0.747524301859213
"1951-1960",1951,1960,"production_biomass_ratio","structural","absolute",2111,0.0447499952541919,0.0928136085685029,0.189713480044066,0.00415625516788798,0.0189212310503918,0.119603898205677,0.393582774007826,0.0598642681487297,2.45499055947272,1.85073986972497,2.97632516397797,2111,0.527711984841307,0.0956892468024633,0.0255802936996684,0.0322122216958787,0.0634770251065846,2.34704440684899,0.747524301859213
"1961-1970",1961,1970,"production_biomass_ratio","structural","absolute",2111,0.0379708457727799,0.0898398405296706,0.200752180798142,-0.00745018468196068,0.00922968737806706,0.122628118172456,0.426647183998496,0.0507954666869562,2.45360894772459,1.83939877605748,2.98474990054837,2111,0.536238749407864,0.0990052108005685,0.0274751302700142,0.0341070582662245,0.0648981525343439,2.34704440684899,0.747524301859213
"1971-1980",1971,1980,"production_biomass_ratio","structural","absolute",2111,0.0694613190520328,0.133868786529585,0.228218336424809,0.00752337687698257,0.0314582244601729,0.177994686299928,0.516428534835146,0.092921820573955,2.5059005714091,1.88885835356768,3.03883323001803,2111,0.535291331122691,0.093320701089531,0.0255802936996684,0.024159166271909,0.069161534817622,2.34704440684899,0.747524301859213
"1981-1990",1981,1990,"production_biomass_ratio","structural","absolute",2111,0.0743008197565231,0.139840296957853,0.255194556797595,-0.0167592599967799,0.0216626772484787,0.194239919940392,0.576245337550607,0.099395858531589,2.51008594756707,1.87119044830427,3.07325170468942,2111,0.556134533396495,0.107531975367125,0.0288962576977736,0.0307910942681194,0.0767408810990052,2.34704440684899,0.747524301859213
"1991-2000",1991,2000,"production_biomass_ratio","structural","absolute",2111,0.0881338631865449,0.144995291747339,0.25575351042831,0.00928755615454457,0.0465810983973152,0.185289478775937,0.565956932589892,0.117901000632811,2.51547697197012,1.9213210459747,3.03359729339226,2111,0.523922311700616,0.0937944102321175,0.0279488394126007,0.0246328754144955,0.069161534817622,2.34704440684899,0.747524301859213
"2001-2010",2001,2010,"production_biomass_ratio","structural","absolute",2111,0.0434864456832829,0.1066806214556,0.262799580072271,-0.0231503854564052,0.00310508960237388,0.151524459220423,0.54668964451336,0.058173955783277,2.49749007476792,1.84224706978852,3.02090225808242,2111,0.547134059687352,0.10942681193747,0.0303173851255329,0.0364756039791568,0.0729512079583136,2.34704440684899,0.747524301859213
"1841-1850",1841,1850,"fish_pb_ratio","structural","absolute",2111,0.00066734416195588,0.000976886813409408,0.00118339612476532,-1.26201591504893e-05,0.000316125681903173,0.00121699749569995,0.003009916857174,0.00610531303674446,0.236624063529075,0.213430710288108,0.275274759369616,2111,0.498815727143534,0.100900047370914,0.0203694931312174,0.049265750828991,0.0516342965419233,0.23610023050491,0.109305478349678
"1851-1860",1851,1860,"fish_pb_ratio","structural","absolute",2111,-0.00066734416195588,-0.000976886813409409,0.00118339612476532,-0.003009916857174,-0.00121699749570003,-0.000316125681903159,1.26201591505448e-05,-0.00610531303674446,0.235571764159978,0.212181429051838,0.273085802379705,2111,0.499763145428707,0.101373756513501,0.019895783988631,0.0521080056845097,0.049265750828991,0.23610023050491,0.109305478349678
"1861-1870",1861,1870,"fish_pb_ratio","structural","absolute",2111,0.00108190670292721,0.000418426794077632,0.00271404679905128,-0.0039855476769885,0.000288788389859213,0.00168511731017101,0.00239278485747531,0.0098980098643006,0.237553559487773,0.214153567209811,0.274738721123595,2111,0.484130743723354,0.093320701089531,0.0189483657034581,0.04405495026054,0.049265750828991,0.23610023050491,0.109305478349678
"1871-1880",1871,1880,"fish_pb_ratio","structural","absolute",2111,-0.00152310199752007,-0.00312479293539774,0.00460855958575635,-0.0108803203233157,-0.00365021220850739,-0.000743265650135494,-3.61835494467333e-05,-0.0139343610266955,0.234365992093526,0.211767816618997,0.270569068448224,2111,0.498342018000947,0.100900047370914,0.019895783988631,0.0525817148270962,0.0483183325438181,0.23610023050491,0.109305478349678
"1881-1890",1881,1890,"fish_pb_ratio","structural","absolute",2111,0.000329959503213628,-0.00170107996569259,0.00610365180264246,-0.0121763885476518,-0.00211394542916343,0.00120705277885863,0.00225986354164115,0.00301869136108675,0.236085390499758,0.213646166795734,0.272881012681091,2111,0.483183325438181,0.093320701089531,0.0184746565608716,0.0450023685457129,0.0483183325438181,0.23610023050491,0.109305478349678
"1891-1900",1891,1900,"fish_pb_ratio","structural","absolute",2111,-0.00230687781260916,-0.00516731354949279,0.00801948290323616,-0.0188213868017083,-0.00599892939363507,-0.00100241897889304,-6.60307609832433e-05,-0.0211048691011556,0.233472035348739,0.211467583358881,0.268541404147845,2111,0.495973472288015,0.100426338228328,0.0180009474182852,0.0530554239696826,0.0473709142586452,0.23610023050491,0.109305478349678
"1901-1910",1901,1910,"fish_pb_ratio","structural","absolute",2111,-0.000432651580444143,-0.00370925333004672,0.00939753607768539,-0.0200158309375404,-0.0045207924090845,0.000929266506226142,0.00225265908287359,-0.00395818752158105,0.234953976443416,0.213384854334199,0.270661715149467,2111,0.479867361440076,0.0937944102321175,0.0170535291331123,0.0468972051160587,0.0468972051160587,0.23610023050491,0.109305478349678
"1911-1920",1911,1920,"fish_pb_ratio","structural","absolute",2111,-0.00307655921819358,-0.00714519004902414,0.0112812905117165,-0.0270342007825957,-0.0082496443038267,-0.00125725667864066,-4.43329443328422e-05,-0.0281464320420555,0.232307916577194,0.211043512182393,0.266197905760528,2111,0.492183799147324,0.0971103742302226,0.0180009474182852,0.0530554239696826,0.04405495026054,0.23610023050491,0.109305478349678
"1921-1930",1921,1930,"fish_pb_ratio","structural","absolute",2111,-0.00115112523918681,-0.0056954570326221,0.0127678315486161,-0.0281519476534615,-0.00676860308416879,0.000683456392051265,0.00222777043058499,-0.0105312675683488,0.233968270344032,0.213057320125413,0.268572471428273,2111,0.474656560871625,0.0918995736617717,0.0165798199905258,0.0478446234012316,0.04405495026054,0.23610023050491,0.109305478349678
"1931-1940",1931,1940,"fish_pb_ratio","structural","absolute",2111,-0.00579968935722783,-0.0149042762483896,0.0298780385108736,-0.0568708888663626,-0.0150859241755052,-0.00218525036991833,-0.000347763198440265,-0.0530594572641098,0.229134143565599,0.209542341337095,0.259276530436097,2111,0.483183325438181,0.0895310279488394,0.0161061108479394,0.0582662245381336,0.0312648034107058,0.23610023050491,0.109305478349678
"1941-1950",1941,1950,"fish_pb_ratio","structural","absolute",2111,-0.0078754199341009,-0.0253254525621898,0.0551486294635016,-0.105677713906222,-0.0233177017145086,-0.0019625360802317,0.00131852503327559,-0.0720496360567283,0.22585359928432,0.20819875929649,0.247884560721693,2111,0.466129796305069,0.0833728090952155,0.0123164377072477,0.0634770251065846,0.019895783988631,0.23610023050491,0.109305478349678
"1951-1960",1951,1960,"fish_pb_ratio","structural","absolute",2111,-0.0107813041936095,-0.0309511630660065,0.0603886842135743,-0.125248662186763,-0.0291573014903125,-0.00455843840398522,-0.000694174121339042,-0.0986346188351069,0.222722015998994,0.205270875212879,0.244081910883151,2111,0.489815253434391,0.102321174798674,0.0175272382756987,0.0866887730933207,0.0156324017053529,0.23610023050491,0.109305478349678
"1961-1970",1961,1970,"fish_pb_ratio","structural","absolute",2111,-0.00963685325141878,-0.0313344711512712,0.0644283444382919,-0.133261649927282,-0.0292052808185487,-0.0030264984183116,0.00119746552405864,-0.0881644122226848,0.223668284253944,0.206627183309734,0.244277534203615,2111,0.465656087162482,0.0876361913784936,0.0161061108479394,0.0738986262434865,0.0137375651350071,0.23610023050491,0.109305478349678
"1971-1980",1971,1980,"fish_pb_ratio","structural","absolute",2111,-0.0123228280848036,-0.0352777334768615,0.066769965339576,-0.140498750837693,-0.0332556157372742,-0.00548739579117934,-0.000781212178105839,-0.112737515729831,0.220210967837841,0.20383546746206,0.240767562615592,2111,0.495026054002842,0.104689720511606,0.019895783988631,0.0928469919469446,0.0118427285646613,0.23610023050491,0.109305478349678
"1981-1990",1981,1990,"fish_pb_ratio","structural","absolute",2111,-0.011214903723103,-0.0349042092775916,0.0675640896454925,-0.142348959782498,-0.0333558107108672,-0.0039871419235665,2.65552816612613e-05,-0.10260147883188,0.220854703298361,0.205647046546768,0.240632894077596,2111,0.478919943154903,0.0980577925153956,0.0208432022738039,0.0862150639507342,0.0118427285646613,0.23610023050491,0.109305478349678
"1991-2000",1991,2000,"fish_pb_ratio","structural","absolute",2111,-0.00965966121931025,-0.0335844987715075,0.0686468329148775,-0.14341675301802,-0.033538517358696,-0.00201262684912973,0.00325951172358813,-0.0883730748463322,0.222089183367436,0.206750280800427,0.242062046489262,2111,0.457603031738513,0.0814779725248697,0.0170535291331123,0.0696352439602084,0.0118427285646613,0.23610023050491,0.109305478349678
"2001-2010",2001,2010,"fish_pb_ratio","structural","absolute",2111,-0.0148269784548463,-0.0392471505702198,0.0694280730360163,-0.150144733314385,-0.0389222006754092,-0.00651044456385019,-0.00194056971660757,-0.135647166809091,0.216469830262132,0.202471969256954,0.235252104515517,2111,0.539081004263382,0.122690667929891,0.0274751302700142,0.11084793936523,0.0118427285646613,0.23610023050491,0.109305478349678
"1841-1850",1841,1850,"marine_mammal_pb_ratio","structural","absolute",2111,-4.89404010365149e-06,-5.55478521045279e-06,1.72949818921511e-05,-2.92854824064154e-05,-1.25251503044952e-05,-1.6313465394944e-06,2.32106849227106e-05,-0.00182879318044118,0.00230598051700451,0.00075667395301326,0.0044948206501076,2111,0.501657981999053,0.104216011369019,0.0213169114163903,0.0525817148270962,0.0516342965419233,0.00232164966191529,0.00267610364911294
"1851-1860",1851,1860,"marine_mammal_pb_ratio","structural","absolute",2111,4.89404010365127e-06,5.55478521045286e-06,1.72949818921512e-05,-2.32106849227115e-05,1.63134653949431e-06,1.25251503044952e-05,2.92854824064162e-05,0.00182879318044109,0.00233714030085253,0.000766307159953717,0.00449977020407296,2111,0.499763145428707,0.0999526290857414,0.0189483657034581,0.0502131691141639,0.0497394599715775,0.00232164966191529,0.00267610364911294
"1861-1870",1861,1870,"marine_mammal_pb_ratio","structural","absolute",2111,5.08794410930308e-05,5.53458321558123e-05,4.27920762519969e-05,5.08254373402079e-06,2.01318014820276e-05,8.06685842437486e-05,0.00013028630296686,0.0190125076470398,0.0023761382780765,0.000782812786117711,0.0045907170280426,2111,0.509711037423022,0.0975840833728091,0.0208432022738039,0.0445286594031265,0.0530554239696826,0.00232164966191529,0.00267610364911294
"1871-1880",1871,1880,"marine_mammal_pb_ratio","structural","absolute",2111,5.96167381551925e-05,6.35329577806e-05,6.3467228713037e-05,4.19330137909026e-06,2.25828617791741e-05,9.0716556339571e-05,0.000175556422540048,0.0222774398797871,0.00241565869252239,0.000788271779128941,0.00459937187930002,2111,0.510658455708195,0.0961629559450497,0.0194220748460445,0.0445286594031265,0.0516342965419233,0.00232164966191529,0.00267610364911294
"1881-1890",1881,1890,"marine_mammal_pb_ratio","structural","absolute",2111,0.000107950657205417,0.000112942565969366,9.13466460330915e-05,1.09731857518899e-05,4.21200286666745e-05,0.000164766908737194,0.000272045594941045,0.0403387429486149,0.00246396821202264,0.000811696165276627,0.0046698989956407,2111,0.519658929417338,0.0966366650876362,0.0208432022738039,0.0431075319753671,0.0535291331122691,0.00232164966191529,0.00267610364911294
"1891-1900",1891,1900,"marine_mammal_pb_ratio","structural","absolute",2111,0.000114795836138444,0.000120821577966249,0.00011377272426529,9.75921732282892e-06,4.47776788936341e-05,0.000170710261562971,0.000320791548256021,0.0428966330121389,0.00252176916067963,0.000818242426785677,0.00467607641952129,2111,0.52202747513027,0.0952155376598768,0.0194220748460445,0.0426338228327807,0.0525817148270962,0.00232164966191529,0.00267610364911294
"1901-1910",1901,1910,"marine_mammal_pb_ratio","structural","absolute",2111,0.000165274912399969,0.000170672709241683,0.000141465126296045,1.68834248899184e-05,6.41107903202188e-05,0.000246702056089215,0.000421917036741027,0.0617595332881644,0.00258022757335819,0.000839464792216929,0.00473992839306821,2111,0.531027948839413,0.0952155376598768,0.0208432022738039,0.0412126954050213,0.0540028422548555,0.00232164966191529,0.00267610364911294
"1911-1920",1911,1920,"marine_mammal_pb_ratio","structural","absolute",2111,0.000170143629571781,0.00017834213709826,0.000164281036661377,1.56367857983465e-05,6.67569805213005e-05,0.000251567252872205,0.000469139277232412,0.0635788638561062,0.00262091882213814,0.000849170535594368,0.00474512073813537,2111,0.533870203694931,0.0928469919469446,0.0194220748460445,0.0402652771198484,0.0525817148270962,0.00232164966191529,0.00267610364911294
"1921-1930",1921,1930,"marine_mammal_pb_ratio","structural","absolute",2111,0.000221996799102989,0.000228640161505074,0.000191910321607798,2.26358547646301e-05,8.67525935123298e-05,0.000330195637521146,0.000569237929492801,0.0829552320129959,0.00267277831218052,0.000875743559434912,0.00481329175747675,2111,0.538607295120796,0.0928469919469446,0.019895783988631,0.0378967314069162,0.0549502605400284,0.00232164966191529,0.00267610364911294
"1931-1940",1931,1940,"marine_mammal_pb_ratio","structural","absolute",2111,0.000583388696133437,0.00115100378872467,0.00184111158289016,4.29818911621544e-05,0.000234398684601122,0.00123647745308674,0.00464756888204492,0.217999290246779,0.0034543894652759,0.00119180002085751,0.00624378975871855,2111,0.598768356229275,0.157271435338702,0.0478446234012316,0.0288962576977736,0.128375177640928,0.00232164966191529,0.00267610364911294
"1941-1950",1941,1950,"marine_mammal_pb_ratio","structural","absolute",2111,0.00101261922161929,0.0020717878103361,0.00313114153753791,6.33104849970293e-05,0.000378986253871035,0.00243269037864115,0.00822786718955,0.378393124629139,0.00424909597208823,0.00147341408039366,0.0073310859468918,2111,0.645191852202748,0.232591189009948,0.0857413548081478,0.0265277119848413,0.206063477025107,0.00232164966191529,0.00267610364911294
"1951-1960",1951,1960,"marine_mammal_pb_ratio","structural","absolute",2111,0.00128222419785087,0.00265837456808412,0.00367683005083628,7.0146936477303e-05,0.000446751765683447,0.00344609846488832,0.00972666875060499,0.479138466208472,0.0048925838057149,0.00165904176153706,0.00815506999013567,2111,0.683088583609664,0.290857413548081,0.101847465656087,0.0255802936996684,0.265277119848413,0.00232164966191529,0.00267610364911294
"1961-1970",1961,1970,"marine_mammal_pb_ratio","structural","absolute",2111,0.00153086392376747,0.00303684166724021,0.00397179597174085,8.5489104855172e-05,0.000532984956018909,0.00403251426826692,0.010706982185389,0.572049563280148,0.00529119134495295,0.00180730845016276,0.00870113952307278,2111,0.696826148744671,0.332543818095689,0.120795831359545,0.024159166271909,0.30838465182378,0.00232164966191529,0.00267610364911294
"1971-1980",1971,1980,"marine_mammal_pb_ratio","structural","absolute",2111,0.00183628518894017,0.00326523830428539,0.00395661517083417,0.000135176334023564,0.000756477964911316,0.00429130550558383,0.0110458176232349,0.686178649899773,0.00545154102668893,0.00223555229849919,0.00889267689126625,2111,0.672666982472762,0.325911890099479,0.120322122216959,0.00805305542396968,0.317858834675509,0.00232164966191529,0.00267610364911294
"1981-1990",1981,1990,"marine_mammal_pb_ratio","structural","absolute",2111,0.00222776159027267,0.00351824969754216,0.00390475147942947,0.000148375855660782,0.000873745181662525,0.00472551645683147,0.0111399899676725,0.832464613622539,0.00571925664446295,0.00289228806525223,0.00902696335131032,2111,0.693983893889152,0.335386072951208,0.121269540502132,0.00615821885362387,0.329227854097584,0.00232164966191529,0.00267610364911294
"1991-2000",1991,2000,"marine_mammal_pb_ratio","structural","absolute",2111,0.00233399681877108,0.00356722069654899,0.00381691882576213,0.000167831598041501,0.000957432995504605,0.00485754693852834,0.010957622490838,0.872162339281865,0.0058231396673118,0.00298786095839793,0.00903047294794408,2111,0.704405495026054,0.3391757460919,0.121743249644718,0.00521080056845097,0.333964945523449,0.00232164966191529,0.00267610364911294
"2001-2010",2001,2010,"marine_mammal_pb_ratio","structural","absolute",2111,0.00233316728817001,0.00353397093122582,0.00372176264183003,0.000152980807542246,0.000908823986093199,0.0048357353636609,0.01075049891101,0.871852362274308,0.00583403570002769,0.00306972804215557,0.00898039931277122,2111,0.712458550450024,0.338228327806727,0.117953576504027,0.00426338228327807,0.333964945523449,0.00232164966191529,0.00267610364911294
"1841-1850",1841,1850,"spectrum_mle_exponent","structural","absolute",2111,0.000223539468192868,0.000189947773499839,0.000222383141404276,-0.000187152409827585,-1.83087056404574e-06,0.000403764812124452,0.000461166907133603,0.00686577879712324,-1.4600586429301,-1.48370199562427,-1.43883389740178,2111,0.494552344860256,0.10279488394126,0.0217906205589768,0.0502131691141639,0.0525817148270962,-1.4602261625899,0.0325585013438725
"1851-1860",1851,1860,"spectrum_mle_exponent","structural","absolute",2111,-0.000223536783317213,-0.000189947785437498,0.000222383127060401,-0.000461166905788124,-0.000403764810869234,1.83087136651494e-06,0.000187152408062663,-0.00686569633400165,-1.46035445343497,-1.48431459981455,-1.43910721418441,2111,0.504500236854571,0.100900047370914,0.0194220748460445,0.0506868782567504,0.0502131691141639,-1.4602261625899,0.0325585013438725
"1861-1870",1861,1870,"spectrum_mle_exponent","structural","absolute",2111,0.000432956011966912,0.000365186847458234,0.000356849639410449,-0.000220585889575076,8.36203517680101e-05,0.000674697970975302,0.000805022721771964,0.0132977868788913,-1.45981564760476,-1.48348031337149,-1.43864753255054,2111,0.490288962576978,0.105637138796779,0.0236854571293226,0.0497394599715775,0.0558976788252013,-1.4602261625899,0.0325585013438725
"1871-1880",1871,1880,"spectrum_mle_exponent","structural","absolute",2111,-0.000238339199228443,-0.000210867611004484,0.000237256016073124,-0.000507294713171014,-0.000419802138069469,-1.95214281994982e-05,0.000171644976815877,-0.00732033691327439,-1.46036135008405,-1.48438274787127,-1.43913937395775,2111,0.505447655139744,0.0990052108005685,0.0203694931312174,0.0502131691141639,0.0487920416864045,-1.4602261625899,0.0325585013438725
"1881-1890",1881,1890,"spectrum_mle_exponent","structural","absolute",2111,0.000413703020640144,0.000346111122680644,0.000400974914217787,-0.000308564911369769,5.65094661644228e-05,0.000653482389328275,0.000799503811559243,0.0127064515737609,-1.4598258407839,-1.48354965521983,-1.43866025220733,2111,0.491236380862151,0.104216011369019,0.0232117479867361,0.0497394599715775,0.054476551397442,-1.4602261625899,0.0325585013438725
"1891-1900",1891,1900,"spectrum_mle_exponent","structural","absolute",2111,-0.000257804200187728,-0.000225303354888688,0.000368716253808692,-0.000582120496586791,-0.000438229943706903,-4.01604897620755e-05,0.000176651375407455,-0.00791818387047003,-1.46039543018021,-1.48444063077836,-1.43913065667681,2111,0.507816200852676,0.098531501657982,0.0203694931312174,0.0502131691141639,0.0483183325438181,-1.4602261625899,0.0325585013438725
"1901-1910",1901,1910,"spectrum_mle_exponent","structural","absolute",2111,0.000396123499567747,0.000345431311403908,0.000853723518049721,-0.000373427055240572,3.12117013656632e-05,0.000638902473109049,0.000791810909598678,0.0121665151409771,-1.45978758672631,-1.4836045169993,-1.43868151907864,2111,0.492183799147324,0.102321174798674,0.0222643297015632,0.0497394599715775,0.0525817148270962,-1.4602261625899,0.0325585013438725
"1911-1920",1911,1920,"spectrum_mle_exponent","structural","absolute",2111,-0.000275105837651113,-6.54591033511204e-05,0.00773500933748666,-0.000671240571627263,-0.0004538183637256,-5.11519816934758e-05,0.000183454965386076,-0.00844958540153716,-1.46037091317508,-1.48438691988436,-1.43897077988232,2111,0.508289909995263,0.0990052108005685,0.0208432022738039,0.0502131691141639,0.0487920416864045,-1.4602261625899,0.0325585013438725
"1921-1930",1921,1930,"spectrum_mle_exponent","structural","absolute",2111,0.000384692040481527,0.000575189273634226,0.00911914144588725,-0.000451759021795395,6.71666943441451e-06,0.000623885477556985,0.000788029505898291,0.0118154099422001,-1.45983449415984,-1.48342718800713,-1.43866280190345,2111,0.490762671719564,0.103268593083847,0.0232117479867361,0.0497394599715775,0.0535291331122691,-1.4602261625899,0.0325585013438725
"1931-1940",1931,1940,"spectrum_mle_exponent","structural","absolute",2111,-0.000371001840538066,0.000294225507504871,0.0148101661129691,-0.00132135712536519,-0.000559769153547607,-0.000111679310252355,0.00015772321457852,-0.0113949299023215,-1.46044308081572,-1.48461345893715,-1.43902568181456,2111,0.510658455708195,0.101847465656087,0.0217906205589768,0.0506868782567504,0.0511605873993368,-1.4602261625899,0.0325585013438725
"1941-1950",1941,1950,"spectrum_mle_exponent","structural","absolute",2111,0.000246996935845845,0.00129966143582626,0.0213093368141086,-0.00156885241517291,-0.000218699249646459,0.000561472997552825,0.0007779784184474,0.00758625015436497,-1.46003174415024,-1.48382936935175,-1.4388849081289,2111,0.496447181430602,0.103268593083847,0.0246328754144955,0.049265750828991,0.0540028422548555,-1.4602261625899,0.0325585013438725
"1951-1960",1951,1960,"spectrum_mle_exponent","structural","absolute",2111,-0.000410229950626118,0.00124363556123353,0.0256396899461362,-0.00216639460034906,-0.000695973258674432,-0.00011284872426931,0.000216617710782296,-0.0125997798944552,-1.46049135381319,-1.48480264795561,-1.43907237438467,2111,0.515869256276646,0.100426338228328,0.0232117479867361,0.049265750828991,0.0511605873993368,-1.4602261625899,0.0325585013438725
"1961-1970",1961,1970,"spectrum_mle_exponent","structural","absolute",2111,0.00022316660583499,0.00190353505949482,0.0270125491949676,-0.00190003926251769,-0.00027075898377571,0.000552429646363928,0.000783387093479915,0.00685432672339479,-1.4601302327366,-1.48387100292283,-1.43883556387348,2111,0.497394599715774,0.104689720511606,0.0260540028422549,0.049265750828991,0.0554239696826149,-1.4602261625899,0.0325585013438725
"1971-1980",1971,1980,"spectrum_mle_exponent","structural","absolute",2111,-0.000488311488725968,0.00137236910525178,0.0275338533577752,-0.00275339571847566,-0.00089226792309971,-0.000172270511948791,0.00031852318284209,-0.0149979719142653,-1.46059638855989,-1.48485459976199,-1.43940893656037,2111,0.517290383704405,0.101847465656087,0.0246328754144955,0.0502131691141639,0.0516342965419233,-1.4602261625899,0.0325585013438725
"1981-1990",1981,1990,"spectrum_mle_exponent","structural","absolute",2111,-0.000469437438044507,0.00177027776529478,0.0293416855278387,-0.0029174961145052,-0.000913827566447312,-0.000100097293457058,0.00147788134344629,-0.0144182753710454,-1.46062379174882,-1.48497982785973,-1.4390916824903,2111,0.522501184272856,0.109900521080057,0.0312648034107058,0.0506868782567504,0.0592136428233065,-1.4602261625899,0.0325585013438725
"1991-2000",1991,2000,"spectrum_mle_exponent","structural","absolute",2111,0.00160043614039407,0.00421877504497699,0.0330937493581718,-0.00318176444865592,0.000568356144333926,0.00260268853381573,0.0036271863601578,0.0491557066306822,-1.45866947768393,-1.48150290705508,-1.43820389303615,2111,0.45665561345334,0.0952155376598768,0.025106584557082,0.0407389862624349,0.054476551397442,-1.4602261625899,0.0325585013438725
"2001-2010",2001,2010,"spectrum_mle_exponent","structural","absolute",2111,-0.00123905405700375,0.00215485951724528,0.0359352771298702,-0.00359563013208575,-0.00178430548722075,-0.000661620572108279,0.00107689932066335,-0.0380562374145315,-1.46116514598329,-1.48586994379038,-1.43939558422744,2111,0.531975367124585,0.11747986736144,0.0350544765513974,0.0577925153955471,0.0596873519658929,-1.4602261625899,0.0325585013438725
"1841-1850",1841,1850,"spectrum_lcd_exponent","structural","absolute",2111,0.00026188377234293,0.000293451285102575,0.000130482454501994,0.000113158291160209,0.000202298408347179,0.000393416832398685,0.000503809048585824,0.00933369104396363,-2.07442810766298,-2.09345736695777,-2.05325524786165,2111,0.499763145428707,0.098531501657982,0.0208432022738039,0.0478446234012316,0.0506868782567504,-2.07477133455583,0.0280579002571869
"1851-1860",1851,1860,"spectrum_lcd_exponent","structural","absolute",2111,-0.000261883772343374,-0.000293451285102567,0.000130482454502003,-0.000503809048586268,-0.000393416832398685,-0.000202298408346735,-0.000113158291160209,-0.00933369104397946,-2.07509492908317,-2.09389108171474,-2.05375387139465,2111,0.501657981999053,0.0999526290857414,0.0208432022738039,0.0511605873993368,0.0487920416864045,-2.07477133455583,0.0280579002571869
"1861-1870",1861,1870,"spectrum_lcd_exponent","structural","absolute",2111,-0.000213584048032622,-0.000255231273336222,0.000379358951139533,-0.000914420381973979,-0.000454463506528668,-4.38617654463513e-05,0.000326181774689349,-0.00761226057812055,-2.07490985976055,-2.09399794525101,-2.05379902571431,2111,0.503079109426812,0.0994789199431549,0.0203694931312174,0.049265750828991,0.0502131691141639,-2.07477133455583,0.0280579002571869
"1871-1880",1871,1880,"spectrum_lcd_exponent","structural","absolute",2111,-0.000738490745688214,-0.000886690497759974,0.000534840719603615,-0.00182264771612606,-0.00121394555709964,-0.000556795721676107,-0.000179530716741594,-0.0263202427451446,-2.0757557641336,-2.09441005572148,-2.05451056140674,2111,0.502605400284226,0.0966366650876362,0.019895783988631,0.0497394599715775,0.0468972051160587,-2.07477133455583,0.0280579002571869
"1881-1890",1881,1890,"spectrum_lcd_exponent","structural","absolute",2111,-0.000654388640970005,-0.000842524644633932,0.000765937298777277,-0.00222275337318356,-0.00127463652881898,-0.000364104119706443,0.0002353352108313,-0.0233227944704232,-2.07554795623193,-2.09444120813698,-2.05456508409348,2111,0.500236854571293,0.0952155376598768,0.0189483657034581,0.049265750828991,0.0459497868308858,-2.07477133455583,0.0280579002571869
"1891-1900",1891,1900,"spectrum_lcd_exponent","structural","absolute",2111,-0.00120157650097985,-0.00146855257489335,0.000953860996899927,-0.00313316595092439,-0.0020531138757407,-0.000887458051214596,-0.000227185482656544,-0.0428248903148792,-2.07644799399212,-2.09495727037449,-2.05521897958472,2111,0.499763145428707,0.0937944102321175,0.0184746565608716,0.0506868782567504,0.0431075319753671,-2.07477133455583,0.0280579002571869
"1901-1910",1901,1910,"spectrum_lcd_exponent","structural","absolute",2111,-0.00108978050742525,-0.00141000352897339,0.00125958861455779,-0.00351443932485529,-0.00207133797215886,-0.000698080047092375,0.000198048003034579,-0.0388404156204138,-2.07628141117392,-2.0949800572667,-2.05543255812338,2111,0.500236854571293,0.0918995736617717,0.0189483657034581,0.0497394599715775,0.0421601136901942,-2.07477133455583,0.0280579002571869
"1911-1920",1911,1920,"spectrum_lcd_exponent","structural","absolute",2111,-0.00165237922569794,-0.00197452901210327,0.00315837501249944,-0.00441219114403313,-0.0028532281065865,-0.0012137948272597,-0.000265850218560404,-0.0588917634802231,-2.07705683431957,-2.09545309031218,-2.05609146735208,2111,0.502605400284226,0.0909521553765988,0.0194220748460445,0.0506868782567504,0.0402652771198484,-2.07477133455583,0.0280579002571869
