"decade","start_year","end_year","metric_name","metric_category","comparison","n_sims","diff_median","diff_mean","diff_sd","diff_q05","diff_q25","diff_q75","diff_q95","z_median","value_median","value_q25","value_q75","n_valid","prop_outside_b0_90","prop_outside_b0_98","prop_below_b0_q05","prop_above_b0_q95","b0_median","b0_sd"
"1901-1910",1901,1910,"mean_tl","structural","absolute",2111,-0.00150996822988603,-0.00385842824437079,0.00578438528561365,-0.0169083594345911,-0.00506815607950184,-0.000512853896590171,0.000982283648751858,-0.0178929177785034,3.5231688532883,3.48240559613968,3.58063778365781,2111,0.10279488394126,0.0180009474182852,0.0577925153955471,0.0450023685457129,3.52624380179621,0.0843891560101007
"1911-1920",1911,1920,"mean_tl","structural","absolute",2111,-0.00162110750162281,-0.004619213730401,0.00719717926887838,-0.0197943070565096,-0.00612456841888021,-0.000553879356238962,-7.29348008214892e-05,-0.0192099030049403,3.52256724232348,3.48261910143246,3.5792350268585,2111,0.0994789199431549,0.0170535291331123,0.0558976788252013,0.0435812411179536,3.52624380179621,0.0843891560101007
"1921-1930",1921,1930,"mean_tl","structural","absolute",2111,-0.0018439072339973,-0.00484644907620718,0.00932914597157568,-0.022518933929897,-0.00665356115079585,-0.000546661673779258,0.00101043581973781,-0.0218500494752738,3.52227406789377,3.48216894020775,3.5795221318696,2111,0.101847465656087,0.0184746565608716,0.05873993368072,0.0431075319753671,3.52624380179621,0.0843891560101007
"1931-1940",1931,1940,"mean_tl","structural","absolute",2111,-0.00474375624916901,-0.011238832274505,0.0212509103639286,-0.0424857887754886,-0.0153048820863821,-0.00170471401492667,-0.000567969187268424,-0.0562128651766729,3.51731794254676,3.47790909877372,3.57112642331758,2111,0.0975840833728091,0.0208432022738039,0.0648981525343439,0.0326859308384652,3.52624380179621,0.0843891560101007
"1941-1950",1941,1950,"mean_tl","structural","absolute",2111,-0.00566043088036894,-0.0162288854465201,0.0380234313734361,-0.0657219517669387,-0.0191993028108808,-0.00215511183928552,0.000106937309508837,-0.0670753346519004,3.51202740407693,3.47459588506252,3.56328826509958,2111,0.102321174798674,0.0246328754144955,0.0705826622453813,0.0317385125532923,3.52624380179621,0.0843891560101007
"1951-1960",1951,1960,"mean_tl","structural","absolute",2111,-0.00668407366135604,-0.0193685377626268,0.045283089770015,-0.0781503643790789,-0.0224151013842788,-0.00258497663756185,-0.000898564298311033,-0.0792053621268117,3.50907602588886,3.47231651347388,3.559686764824,2111,0.103742302226433,0.0260540028422549,0.0743723353860729,0.02936996684036,3.52624380179621,0.0843891560101007
"1961-1970",1961,1970,"mean_tl","structural","absolute",2111,-0.00651759225846282,-0.0197756878732959,0.0465635002535227,-0.0790311972196993,-0.0230997480518176,-0.00244015599331582,6.66304192982192e-05,-0.0772325801869937,3.50866823397147,3.4716782464906,3.55911394933097,2111,0.104689720511606,0.0288962576977736,0.0762671719564188,0.0284225485551871,3.52624380179621,0.0843891560101007
"1971-1980",1971,1980,"mean_tl","structural","absolute",2111,-0.00798725839480063,-0.0251272550211177,0.0521942921046045,-0.124363509107121,-0.0291082120749995,-0.00305900412469584,-0.00103610445070967,-0.0946479236484439,3.50483952236005,3.4707934514451,3.55335379485088,2111,0.0928469919469446,0.025106584557082,0.0753197536712459,0.0175272382756987,3.52624380179621,0.0843891560101007
"1981-1990",1981,1990,"mean_tl","structural","absolute",2111,-0.00971848192910718,-0.0290216627529401,0.0584097270291637,-0.142830590616014,-0.0323816721401291,-0.00406000192560829,0.0010727244334372,-0.115162686636467,3.50064671920217,3.46717611139588,3.5479598450403,2111,0.107531975367125,0.0279488394126007,0.0937944102321175,0.0137375651350071,3.52624380179621,0.0843891560101007
"1991-2000",1991,2000,"mean_tl","structural","absolute",2111,-0.0162169337087898,-0.0335443650465976,0.0588555393682527,-0.144705349114716,-0.0363482700128623,-0.00877076189042136,-0.00537846398917607,-0.192168454757964,3.49759936373495,3.46499215300289,3.54051034375053,2111,0.11747986736144,0.0322122216958787,0.103268593083847,0.0142112742775936,3.52624380179621,0.0843891560101007
