"decade","start_year","end_year","metric_name","metric_category","comparison","n_sims","diff_median","diff_mean","diff_sd","diff_q05","diff_q25","diff_q75","diff_q95","z_median","value_median","value_q25","value_q75","n_valid","prop_outside_b0_90","prop_outside_b0_98","prop_below_b0_q05","prop_above_b0_q95","b0_median","b0_sd"
"1931-1940",1931,1940,"htl_indicator","structural","absolute",170,0.00362604192518441,0.00696880872707878,0.0148655307966529,-0.00739674573931477,0.0010044615146281,0.0112193278626646,0.0268865595126359,0.0540831661433402,0.184994215781771,0.147650576956482,0.221322378256095,170,0.0647058823529412,0.0235294117647059,0.0117647058823529,0.0529411764705882,0.180272429182467,0.0670456665864212
"1941-1950",1941,1950,"htl_indicator","structural","absolute",170,0.00526767637779089,0.0101288380049221,0.0276878609520621,-0.0168623587188237,0.00163562084820097,0.0147991595203438,0.0435666243443077,0.0785684839302912,0.18648143990774,0.148847654759873,0.22117284890871,170,0.0647058823529412,0.0235294117647059,0.0117647058823529,0.0529411764705882,0.180272429182467,0.0670456665864212
"1951-1960",1951,1960,"htl_indicator","structural","absolute",170,0.00571716918753372,0.0110687124113056,0.0316951697956103,-0.023251482004824,0.00200190362897618,0.0170780000506944,0.0526959087339168,0.0852727622621866,0.186586356573136,0.149572132649214,0.221809267072158,170,0.0647058823529412,0.0235294117647059,0.0117647058823529,0.0529411764705882,0.180272429182467,0.0670456665864212
"1961-1970",1961,1970,"htl_indicator","structural","absolute",170,0.00665583589019073,0.0128103234285412,0.0340995324582115,-0.0232199493088894,0.00223589044342169,0.0185706921909309,0.0610410969543895,0.0992731704980727,0.187633568327808,0.152994960482325,0.222155384380911,170,0.0705882352941176,0.0235294117647059,0.0117647058823529,0.0588235294117647,0.180272429182467,0.0670456665864212
"1971-1980",1971,1980,"htl_indicator","structural","absolute",170,0.00663941581933825,0.0168408050813376,0.0371902526390764,-0.0224961683597963,0.00231722095407195,0.0228685949345362,0.0836350112875807,0.0990282617412731,0.192735978942549,0.158434585074349,0.224339650935963,170,0.0588235294117647,0.0235294117647059,0,0.0588235294117647,0.180272429182467,0.0670456665864212
"1981-1990",1981,1990,"htl_indicator","structural","absolute",170,0.00659227216003057,0.0205941692752133,0.0459204568037357,-0.022546365599876,0.00119650223067914,0.0278521246277706,0.120766035949452,0.0983251043008603,0.193980159905626,0.160098892139737,0.229148304702564,170,0.0647058823529412,0.0352941176470588,0,0.0647058823529412,0.180272429182467,0.0670456665864212
"1991-2000",1991,2000,"htl_indicator","structural","absolute",170,0.00371782018805863,0.0198408440882641,0.0599070523652574,-0.0256127669961241,-0.00265291231806686,0.0245936691853151,0.116393930684071,0.0554520579382472,0.191995446001795,0.159475839218087,0.223812567286457,170,0.0588235294117647,0.00588235294117647,0,0.0588235294117647,0.180272429182467,0.0670456665864212
"2001-2010",2001,2010,"htl_indicator","structural","absolute",170,0.0108142797903239,0.0276826340381242,0.0650208274040269,-0.0187030144606454,0.00478092143377041,0.0312082377790831,0.131453805598704,0.161297222340006,0.198133596663883,0.163818829016234,0.232099913631007,170,0.0882352941176471,0.0352941176470588,0,0.0882352941176471,0.180272429182467,0.0670456665864212
"1841-1850",1841,1850,"large_fish_indicator","structural","absolute",170,0.000701439841811785,0.000617219733010167,0.00079769651590899,-0.00066469771613272,0.000455549876759678,0.000880936662243564,0.00141595769540841,0.0153965982164137,0.482787859982971,0.462557543056595,0.509089818098957,170,0.111764705882353,0.0352941176470588,0.0529411764705882,0.0588235294117647,0.481375605232681,0.0455581052354804
"1851-1860",1851,1860,"large_fish_indicator","structural","absolute",170,-0.000701439841811785,-0.000617219733010167,0.000797696515908997,-0.00141595769540842,-0.000880936662243481,-0.000455549876759664,0.000664697716132664,-0.0153965982164137,0.480768148096439,0.461931900111418,0.507101904531682,170,0.1,0.0117647058823529,0.0529411764705882,0.0470588235294118,0.481375605232681,0.0455581052354804
"1861-1870",1861,1870,"large_fish_indicator","structural","absolute",170,-0.00049880455527565,-0.000345540153779434,0.00173693219262917,-0.00207561326063256,-0.000966316001767817,-5.1791680291402e-05,0.00132538162476621,-0.0109487555001999,0.480693034893063,0.460966530792302,0.507303156501015,170,0.1,0.0117647058823529,0.0529411764705882,0.0470588235294118,0.481375605232681,0.0455581052354804
