"decade","start_year","end_year","metric_name","metric_category","comparison","n_sims","diff_median","diff_mean","diff_sd","diff_q05","diff_q25","diff_q75","diff_q95","z_median","value_median","value_q25","value_q75","n_valid","prop_outside_b0_90","prop_outside_b0_98","prop_below_b0_q05","prop_above_b0_q95","b0_median","b0_sd"
"1901-1910",1901,1910,"mean_weight","structural","climate",2111,-0.920662042658108,-19.7880478376385,88.3859931014166,-95.1162547173095,-2.76530167641575,0.365036520414677,3.73848884000157,-0.00224064377558823,259.471692281652,225.848489960206,293.217737154033,2111,0.089057318806253,0.0127901468498342,NA,NA,261.10741319016,410.891750258878
"1911-1920",1911,1920,"mean_weight","structural","climate",2111,0.705647557494615,-21.767984075348,107.36086853869,-107.366050676145,-1.76402346631109,2.03068683109211,5.14047098982314,0.00171735635249437,261.152420781009,227.537702013282,294.273268127663,2111,0.0871624822359072,0.0127901468498342,NA,NA,261.10741319016,410.891750258878
"1921-1930",1921,1930,"mean_weight","structural","climate",2111,-0.782618287171829,-26.048238822035,120.756048350069,-124.431246694005,-3.23115477176015,0.931140415451623,5.3011932391225,-0.00190468240522899,259.39534032277,226.01577903464,293.15094526298,2111,0.0857413548081478,0.0118427285646613,NA,NA,261.10741319016,410.891750258878
"1931-1940",1931,1940,"mean_weight","structural","climate",2111,0.86964823560885,-27.6769265331031,133.512721543002,-135.731098334219,-2.14352541891422,2.5493457967773,6.65970068986375,0.00211648989073384,261.851675033952,229.888188634201,294.489362477242,2111,0.0814779725248697,0.0118427285646613,NA,NA,261.10741319016,410.891750258878
"1941-1950",1941,1950,"mean_weight","structural","climate",2111,-0.645182048267031,-31.788995102492,146.894944277592,-151.72735253967,-3.63993403313239,1.49209820472395,6.7703728058442,-0.00157019956682153,262.480525789641,231.967509120365,293.281474259967,2111,0.0781620085267646,0.0113690194220748,NA,NA,261.10741319016,410.891750258878
"1951-1960",1951,1960,"mean_weight","structural","climate",2111,1.0078383223223,-32.7216917377765,156.304753166477,-162.147610232757,-2.49989748216669,2.98384675640946,8.19810910363067,0.00245280739194039,263.016471859676,233.448617886108,293.346940682466,2111,0.0772145902415917,0.0113690194220748,NA,NA,261.10741319016,410.891750258878
"1961-1970",1961,1970,"mean_weight","structural","climate",2111,-0.476428566061315,-36.2672941126429,165.961537389857,-177.151364175163,-4.03059777219643,1.97647263475906,8.30904265195035,-0.00115949898181491,261.97507197406,233.343523192406,292.65498378016,2111,0.0772145902415917,0.0104216011369019,NA,NA,261.10741319016,410.891750258878
"1971-1980",1971,1980,"mean_weight","structural","climate",2111,1.15747363616737,-37.1925398312554,175.746690868498,-186.756460073409,-2.7626460374955,3.503084556179,9.65601131880504,0.00281697949749079,262.638637418947,234.430030703523,290.723925655453,2111,0.0767408810990052,0.0104216011369019,NA,NA,261.10741319016,410.891750258878
"1981-1990",1981,1990,"mean_weight","structural","climate",2111,-0.169400127594884,-40.0041331744607,183.698018785411,-198.931442061803,-3.82246289009403,2.68403121609285,9.99720281530075,-0.000412274345951591,257.665840603187,230.425237223144,282.540385605892,2111,0.0753197536712459,0.00900047370914259,NA,NA,261.10741319016,410.891750258878
"1991-2000",1991,2000,"mean_weight","structural","climate",2111,-0.762769766181833,-43.8458415728943,197.707671859839,-214.859589320618,-5.03630331366301,2.38813158710431,10.3743626086407,-0.00185637644392047,257.784244379186,230.762847561592,281.603033851163,2111,0.0715300805305542,0.00805305542396968,NA,NA,261.10741319016,410.891750258878
