"decade","start_year","end_year","metric_name","metric_category","comparison","n_sims","diff_median","diff_mean","diff_sd","diff_q05","diff_q25","diff_q75","diff_q95","z_median","value_median","value_q25","value_q75","n_valid","prop_outside_b0_50","prop_outside_b0_90","prop_outside_b0_98","prop_below_b0_q05","prop_above_b0_q95","b0_median","b0_sd"
"1921-1930",1921,1930,"spectrum_intercept","structural","climate",2111,-0.00115652440350367,-9.42079767867291e-05,0.0168520299471656,-0.00600202874470668,-0.0025830778011251,0.00135223536558637,0.0125712983634383,-0.0231576882807343,11.7240564837269,11.6865674287572,11.7507624161782,2111,0.493604926575083,0.0999526290857414,0.0189483657034581,NA,NA,11.7239144996379,0.0499412717488655
"1931-1940",1931,1940,"spectrum_intercept","structural","climate",2111,0.00146312922354319,0.00193790027588494,0.0278947429986223,-0.00363144341039146,5.67586365551875e-06,0.00467779299101423,0.0179389703201398,0.0292969956972798,11.7264033548274,11.6911947828653,11.7525814503141,2111,0.498342018000947,0.103742302226433,0.025106584557082,NA,NA,11.7239144996379,0.0499412717488655
"1941-1950",1941,1950,"spectrum_intercept","structural","climate",2111,-0.00113617510130659,-0.00185778273827669,0.0386918532780478,-0.00725010571488927,-0.00283995318909724,0.00197394408461804,0.0148323710971283,-0.0227502236430814,11.7229620787538,11.6879700100037,11.7497592587565,2111,0.493131217432496,0.101373756513501,0.0227380388441497,NA,NA,11.7239144996379,0.0499412717488655
"1951-1960",1951,1960,"spectrum_intercept","structural","climate",2111,0.00149347599232641,0.000111280885003615,0.0486153693862338,-0.0051590818322893,-0.000225403014970205,0.00523357920380008,0.0205170506615264,0.0299046447963219,11.7197618240381,11.6858941468173,11.7463885505491,2111,0.498342018000947,0.105163429654192,0.0274751302700142,NA,NA,11.7239144996379,0.0499412717488655
"1961-1970",1961,1970,"spectrum_intercept","structural","climate",2111,-0.00112327244759491,-0.00260153058133223,0.0505248921835583,-0.00835204221907215,-0.00308935411727607,0.00249322335827262,0.0177888808194933,-0.0224918671123034,11.7148878548258,11.6808904745588,11.7420566618009,2111,0.495499763145429,0.107531975367125,0.0246328754144955,NA,NA,11.7239144996379,0.0499412717488655
"1971-1980",1971,1980,"spectrum_intercept","structural","climate",2111,0.00158377768010887,-1.70288167543286e-05,0.0517036725551213,-0.00648241832355811,-0.000467010802516654,0.00582383911408346,0.0231871023062302,0.0317128023505898,11.7139173304626,11.6809787103884,11.7412666799851,2111,0.496920890573188,0.108953102794884,0.0274751302700142,NA,NA,11.7239144996379,0.0499412717488655
"1981-1990",1981,1990,"spectrum_intercept","structural","climate",2111,-0.000984134412782112,-0.00365041296280339,0.0551046317532746,-0.01189094578318,-0.00391082728437997,0.00279058070408311,0.0200144746018287,-0.0197058340390474,11.7071825641757,11.6720551383483,11.7341791095084,2111,0.498815727143534,0.112742775935576,0.02936996684036,NA,NA,11.7239144996379,0.0499412717488655
"1991-2000",1991,2000,"spectrum_intercept","structural","climate",2111,0.00964085704152318,0.00649299304246407,0.0601973429568286,-0.00123830128593116,0.00593849042803019,0.0156361384026171,0.033794851077352,0.193043883423777,11.7196837392829,11.6854717271313,11.745530921079,2111,0.516816674561819,0.137849360492658,0.0355281856939839,NA,NA,11.7239144996379,0.0499412717488655
"2001-2010",2001,2010,"spectrum_intercept","structural","climate",2111,-0.00222111179335904,-0.00658948038405089,0.0635132401898135,-0.0151246031069228,-0.00556812754204472,0.00185413427489856,0.0202505264430526,-0.0444744740287776,11.7094520037459,11.6723724776288,11.7361032926889,2111,0.492183799147324,0.10942681193747,0.0288962576977736,NA,NA,11.7239144996379,0.0499412717488655
"1841-1850",1841,1850,"mean_tl","structural","climate",2111,0.000519596061427485,0.000716283265363023,0.000591587429809225,0.000150967294713311,0.000290229439857237,0.000935041690172111,0.00190112664219511,0.00615714252865965,3.52703926307465,3.48478402180715,3.58439293045509,2111,0.502131691141639,0.100900047370914,0.0213169114163903,NA,NA,3.52624380179621,0.0843891560101007
"1851-1860",1851,1860,"mean_tl","structural","climate",2111,-0.000519596061427929,-0.000716283265363033,0.000591587429809223,-0.00190112664219511,-0.000935041690171889,-0.000290229439857459,-0.000150967294713089,-0.00615714252866491,3.52569448162728,3.48428258940768,3.58271715266543,2111,0.499763145428707,0.0999526290857414,0.0203694931312174,NA,NA,3.52624380179621,0.0843891560101007
"1861-1870",1861,1870,"mean_tl","structural","climate",2111,-0.000808484197039938,-0.00119238488507897,0.00176179120666205,-0.00492926117213432,-0.0016910571747395,-0.000293678954479182,0.00112800497153964,-0.00958042757227207,3.52547725992742,3.48352064910144,3.58365681679286,2111,0.507816200852676,0.102321174798674,0.0203694931312174,NA,NA,3.52624380179621,0.0843891560101007
"1871-1880",1871,1880,"mean_tl","structural","climate",2111,-0.000918345490448669,-0.00210927338017617,0.00265198367393643,-0.0079184419957754,-0.00270117136570902,-0.000395583794620347,-0.000143269515398003,-0.0108822689296567,3.52481241201674,3.48357430110002,3.5818061539306,2111,0.499763145428707,0.0999526290857414,0.0194220748460445,NA,NA,3.52624380179621,0.0843891560101007
"1881-1890",1881,1890,"mean_tl","structural","climate",2111,-0.00117620534498597,-0.0025835565619703,0.00372587537513319,-0.011012788878326,-0.00343474224301832,-0.000411137279130447,0.00103531043076277,-0.0139378730703882,3.524166334623,3.48269236288267,3.58227872506216,2111,0.504026527711985,0.101847465656087,0.0184746565608716,NA,NA,3.52624380179621,0.0843891560101007
"1891-1900",1891,1900,"mean_tl","structural","climate",2111,-0.00129220260158913,-0.00345666555186642,0.00466358384237595,-0.0138939145933465,-0.00452443487952148,-0.000495979642013644,-0.000131294699470264,-0.0153124247555511,3.52374785749804,3.48294452693817,3.58101868712328,2111,0.49265750828991,0.098531501657982,0.0175272382756987,NA,NA,3.52624380179621,0.0843891560101007
"1901-1910",1901,1910,"mean_tl","structural","climate",2111,-0.00150996822988603,-0.00385842824437079,0.00578438528561365,-0.0169083594345911,-0.00506815607950184,-0.000512853896590171,0.000982283648751636,-0.0178929177785034,3.5231688532883,3.48240559613968,3.58063778365781,2111,0.497394599715774,0.10279488394126,0.0180009474182852,NA,NA,3.52624380179621,0.0843891560101007
"1911-1920",1911,1920,"mean_tl","structural","climate",2111,-0.00162110750162281,-0.004619213730401,0.00719717926887838,-0.0197943070565096,-0.00612456841888021,-0.000553879356238962,-7.29348008212671e-05,-0.0192099030049403,3.52256724232348,3.48261910143246,3.5792350268585,2111,0.488867835149218,0.0994789199431549,0.0170535291331123,NA,NA,3.52624380179621,0.0843891560101007
"1921-1930",1921,1930,"mean_tl","structural","climate",2111,-0.0018439072339973,-0.00484644907620719,0.00932914597157567,-0.0225189339298972,-0.00665356115079563,-0.000546661673779258,0.00101043581973781,-0.0218500494752738,3.52227406789377,3.48216894020775,3.5795221318696,2111,0.493604926575083,0.101847465656087,0.0184746565608716,NA,NA,3.52624380179621,0.0843891560101007
"1931-1940",1931,1940,"mean_tl","structural","climate",2111,-0.00192414786767303,-0.00527190036053509,0.013957241911403,-0.0255767465489849,-0.00774993430947246,-0.000595209449045786,-2.60520472581405e-05,-0.022800890050882,3.51731794254676,3.47790909877372,3.57112642331758,2111,0.491236380862151,0.0990052108005685,0.0180009474182852,NA,NA,3.52624380179621,0.0843891560101007
"1941-1950",1941,1950,"mean_tl","structural","climate",2111,-0.00214310161275844,-0.00524700515439144,0.0184752925808697,-0.0278923498539623,-0.00817309048260673,-0.000595023990935362,0.00101177313356415,-0.0253954620958873,3.51202740407693,3.47459588506252,3.56328826509958,2111,0.494078635717669,0.10279488394126,0.0213169114163903,NA,NA,3.52624380179621,0.0843891560101007
"1951-1960",1951,1960,"mean_tl","structural","climate",2111,-0.00222740753667505,-0.00575076014506004,0.0218310009486108,-0.0304698487491288,-0.009123738608809,-0.000648957517513704,2.63162755036461e-05,-0.0263944758069206,3.50907602588886,3.47231651347388,3.559686764824,2111,0.488394126006632,0.0994789199431549,0.0217906205589768,NA,NA,3.52624380179621,0.0843891560101007
"1961-1970",1961,1970,"mean_tl","structural","climate",2111,-0.00236589011763355,-0.00596378483345568,0.023351646879896,-0.0329422400623396,-0.00950175784221474,-0.000623256255645188,0.00108069461907601,-0.0280354755218831,3.50866823397147,3.4716782464906,3.55911394933097,2111,0.494078635717669,0.0990052108005685,0.0222643297015632,NA,NA,3.52624380179621,0.0843891560101007
"1971-1980",1971,1980,"mean_tl","structural","climate",2111,-0.00248806738208973,-0.00647857433047955,0.0248537598317922,-0.0351104932038944,-0.0104256916733356,-0.000675219990543985,0.000122034687398687,-0.0294832594580272,3.50483952236005,3.4707934514451,3.55335379485088,2111,0.491236380862151,0.0966366650876362,0.0222643297015632,NA,NA,3.52624380179621,0.0843891560101007
"1981-1990",1981,1990,"mean_tl","structural","climate",2111,-0.0028877502359097,-0.00604977983726935,0.0269281586227434,-0.0378780978086672,-0.0106623387874187,-0.000506540320649229,0.00467191052624427,-0.034219446815703,3.50064671920217,3.46717611139588,3.5479598450403,2111,0.507816200852676,0.104689720511606,0.0236854571293226,NA,NA,3.52624380179621,0.0843891560101007
"1991-2000",1991,2000,"mean_tl","structural","climate",2111,-0.0110519116080821,-0.013706392224056,0.0299734412532848,-0.0474902594240925,-0.0197433358480161,-0.0062743134885459,-0.00405461407245911,-0.13096364664151,3.49759936373495,3.46499215300289,3.54051034375053,2111,0.498815727143534,0.107531975367125,0.0255802936996684,NA,NA,3.52624380179621,0.0843891560101007
"2001-2010",2001,2010,"mean_tl","structural","climate",2111,-0.000898727008509237,-0.00406257979336941,0.0318408612576248,-0.0398701740124001,-0.0099984614970563,0.00166618672380192,0.00744175872142772,-0.0106497925918546,3.50579282818603,3.47170208824297,3.55428443893301,2111,0.502131691141639,0.0999526290857414,0.0246328754144955,NA,NA,3.52624380179621,0.0843891560101007
"1841-1850",1841,1850,"htl_indicator","structural","climate",2111,0.000102127829523929,5.68306154691717e-05,0.000475271540663874,-0.000750640897557206,-0.000196392423106505,0.000322677356791992,0.000756092895472599,0.00141569992052312,0.184290607131421,0.142481896711543,0.231672938672325,2111,0.505447655139744,0.101847465656087,0.0213169114163903,NA,NA,0.184168323519962,0.0721394612257883
"1851-1860",1851,1860,"htl_indicator","structural","climate",2111,-0.000102127829523901,-5.68306154691715e-05,0.000475271540663874,-0.000756092895472626,-0.000322677356791978,0.000196392423106505,0.000750640897557213,-0.00141569992052274,0.183965824386049,0.143082269089886,0.231094083128011,2111,0.497394599715774,0.0990052108005685,0.019895783988631,NA,NA,0.184168323519962,0.0721394612257883
"1861-1870",1861,1870,"htl_indicator","structural","climate",2111,0.000180311387949397,0.000403201648838251,0.00123089872955471,-0.00109030138634303,-0.000398871653970935,0.00106463354654098,0.00250716087528813,0.0024994834295344,0.184133320228639,0.143333668849991,0.231591019775601,2111,0.500236854571293,0.0975840833728091,0.0203694931312174,NA,NA,0.184168323519962,0.0721394612257883
"1871-1880",1871,1880,"htl_indicator","structural","climate",2111,0.000245076935876914,0.000746282458552441,0.00185177851599087,-0.00136984989082709,-0.000190282474387293,0.00160646525249167,0.00412571965529752,0.00339726595836156,0.184686436149935,0.144091879983223,0.23146828368201,2111,0.495499763145429,0.0956892468024633,0.0175272382756987,NA,NA,0.184168323519962,0.0721394612257883
"1881-1890",1881,1890,"htl_indicator","structural","climate",2111,0.000618545031748519,0.00116570740225364,0.00256865939033197,-0.00173121100868492,-0.000254127059600845,0.00236800441339396,0.00567469043230339,0.00857429513941812,0.184394633400787,0.144467643824612,0.231836680522268,2111,0.499763145428707,0.0952155376598768,0.0184746565608716,NA,NA,0.184168323519962,0.0721394612257883
"1891-1900",1891,1900,"htl_indicator","structural","climate",2111,0.000542884282943107,0.0015088701048531,0.00331428157507795,-0.00208445226383805,-0.000106473554297215,0.00290797523940284,0.00756544872402495,0.00752548291487707,0.18494022475173,0.145406350035651,0.231638649070895,2111,0.494552344860256,0.0918995736617717,0.01468498342018,NA,NA,0.184168323519962,0.0721394612257883
"1901-1910",1901,1910,"htl_indicator","structural","climate",2111,0.000953609391495192,0.00195436858081867,0.0041037609134179,-0.00237893144730961,-0.000146537791772969,0.0035767647320213,0.00901557380185374,0.0132189702458479,0.184673985178176,0.145335959483727,0.232254393305888,2111,0.496920890573188,0.0909521553765988,0.0151586925627665,NA,NA,0.184168323519962,0.0721394612257883
"1911-1920",1911,1920,"htl_indicator","structural","climate",2111,0.000858416551143187,0.00235677340710894,0.00540898668106778,-0.00270556086871596,-2.57124063379605e-05,0.00421559999469609,0.0110990926468222,0.011899403413292,0.185332092390646,0.146303011807007,0.232325326577819,2111,0.494078635717669,0.0843202273803884,0.0127901468498342,NA,NA,0.184168323519962,0.0721394612257883
"1921-1930",1921,1930,"htl_indicator","structural","climate",2111,0.00124759991769063,0.00292478503907456,0.00765783811466865,-0.00309425056235618,-4.09163704917365e-05,0.00480359222188204,0.0125898268978226,0.0172942782839172,0.185687757979426,0.146631262244681,0.23274037413562,2111,0.490288962576978,0.0843202273803884,0.0137375651350071,NA,NA,0.184168323519962,0.0721394612257883
"1931-1940",1931,1940,"htl_indicator","structural","climate",2111,0.00114135687888045,0.00355115221717027,0.0119224370430957,-0.00333928570889852,6.30697071198894e-05,0.00549608972104154,0.0146088054881696,0.0158215331731981,0.189954760685676,0.151152303771254,0.234856142945425,2111,0.489815253434391,0.0810042633822833,0.0132638559924207,NA,NA,0.184168323519962,0.0721394612257883
"1941-1950",1941,1950,"htl_indicator","structural","climate",2111,0.00154503438116646,0.00436079704162648,0.0168592089958544,-0.0036279115720303,5.71132393048929e-05,0.00607121341936216,0.0161731334542384,0.0214173263136895,0.19193447424525,0.15541599111199,0.235497369472928,2111,0.4860255802937,0.0828990999526291,0.01468498342018,NA,NA,0.184168323519962,0.0721394612257883
"1951-1960",1951,1960,"htl_indicator","structural","climate",2111,0.00142275798109348,0.00499816321897618,0.0206615345249308,-0.00394551594834541,0.000162747999415624,0.00676643603597455,0.0180104209544776,0.01972232612939,0.192836958235868,0.156913010454189,0.234702736086672,2111,0.483657034580767,0.0805305542396968,0.0142112742775936,NA,NA,0.184168323519962,0.0721394612257883
"1961-1970",1961,1970,"htl_indicator","structural","climate",2111,0.00185120861859997,0.00557646262321102,0.0224599714572365,-0.00413077859580273,0.000158800298428477,0.00730473694908738,0.0195434568954892,0.0256615254278917,0.193767893169597,0.158009625576978,0.23549014297046,2111,0.484130743723354,0.0781620085267646,0.0156324017053529,NA,NA,0.184168323519962,0.0721394612257883
"1971-1980",1971,1980,"htl_indicator","structural","climate",2111,0.00170816975984661,0.00609598927142424,0.023955866219894,-0.0045016836938355,0.000242390858115005,0.00801572965094006,0.0213530520772437,0.0236787152388099,0.196590621661356,0.162181741614116,0.235822381318436,2111,0.478919943154903,0.0748460445286594,0.0137375651350071,NA,NA,0.184168323519962,0.0721394612257883
"1981-1990",1981,1990,"htl_indicator","structural","climate",2111,0.002697697657528,0.00692650364212648,0.0262744807615383,-0.00472062135614733,-0.000193928371771859,0.00898269271243379,0.0230784567505795,0.0373955892058095,0.197833393522447,0.162262912598613,0.239338137366865,2111,0.485551871151113,0.0819516816674562,0.0175272382756987,NA,NA,0.184168323519962,0.0721394612257883
"1991-2000",1991,2000,"htl_indicator","structural","climate",2111,-0.0019766558931775,0.00281644106914274,0.029966003946356,-0.0133718506101037,-0.0053017989396193,0.00544936106160798,0.0221029127129972,-0.0274004803971406,0.195927639501767,0.161839775839677,0.233494363490353,2111,0.452392231170062,0.0677404073898626,0.0123164377072477,NA,NA,0.184168323519962,0.0721394612257883
"2001-2010",2001,2010,"htl_indicator","structural","climate",2111,0.00487878104876135,0.00998136350926649,0.0321288932022724,-0.0035057668544812,0.0019820981282667,0.0112185237194873,0.0270390164838337,0.0676298514829675,0.202276199673313,0.166367507886666,0.244611526223176,2111,0.48460445286594,0.0814779725248697,0.0180009474182852,NA,NA,0.184168323519962,0.0721394612257883
"1841-1850",1841,1850,"large_fish_indicator","structural","climate",2111,-0.000242525653056491,-0.000340993883099908,0.000421425703352849,-0.0010092225500718,-0.00046070719272806,-0.000123141049589548,3.34022377160292e-05,-0.00470582947877094,0.929811551752866,0.910217389188033,0.942088264317153,2111,0.501657981999053,0.100426338228328,0.0208432022738039,NA,NA,0.930062637309673,0.0515372803350779
"1851-1860",1851,1860,"large_fish_indicator","structural","climate",2111,0.000242525653056602,0.00034099388309991,0.000421425703352848,-3.34022377159737e-05,0.000123141049589548,0.00046070719272806,0.00100922255007185,0.00470582947877309,0.930338970633885,0.910932906414839,0.942369397338199,2111,0.498342018000947,0.0990052108005685,0.0203694931312174,NA,NA,0.930062637309673,0.0515372803350779
"1861-1870",1861,1870,"large_fish_indicator","structural","climate",2111,-0.00042321310185045,-0.000164232953621957,0.00119953639082199,-0.00110348870733568,-0.000705253941364892,-8.80413836618077e-05,0.00182896886860295,-0.00821178570345317,0.929473192919656,0.909808820984869,0.941791044177791,2111,0.498815727143534,0.0918995736617717,0.019895783988631,NA,NA,0.930062637309673,0.0515372803350779
"1871-1880",1871,1880,"large_fish_indicator","structural","climate",2111,0.000662579478804215,0.00123039318836195,0.00174954994527357,6.17226421376071e-05,0.000321138079596051,0.00146335402830006,0.00420140835675847,0.0128563143902113,0.930803079891874,0.911646777847716,0.942708324053159,2111,0.501657981999053,0.101373756513501,0.0189483657034581,NA,NA,0.930062637309673,0.0515372803350779
"1881-1890",1881,1890,"large_fish_indicator","structural","climate",2111,-0.000107353727212156,0.000651592609641425,0.00248287219976972,-0.00100795360312428,-0.000507426599603233,0.00081696842304213,0.0048951797077465,-0.00208303050751182,0.92997708799612,0.910605649253123,0.942082748540851,2111,0.496920890573188,0.0918995736617717,0.0194220748460445,NA,NA,0.930062637309673,0.0515372803350779
"1891-1900",1891,1900,"large_fish_indicator","structural","climate",2111,0.00100398911240862,0.00203049124096174,0.00306778053143647,6.77015405474157e-05,0.000430478631845088,0.00239730818386585,0.00732417470561492,0.0194808322418456,0.931207252828241,0.912460053254416,0.942936935880369,2111,0.502131691141639,0.10279488394126,0.0208432022738039,NA,NA,0.930062637309673,0.0515372803350779
"1901-1910",1901,1910,"large_fish_indicator","structural","climate",2111,0.000188988596965145,0.00143597600257232,0.0037439260892492,-0.000945180424720027,-0.000369711758831881,0.00171137721089071,0.00793611505952929,0.00366702697030975,0.930366996351968,0.911117845077704,0.942321134084803,2111,0.497868308858361,0.0914258645191852,0.0189483657034581,NA,NA,0.930062637309673,0.0515372803350779
"1911-1920",1911,1920,"large_fish_indicator","structural","climate",2111,0.00132666419740157,0.00281339953379342,0.00434722731052701,7.81665779235885e-05,0.000531471667995942,0.00330079786509835,0.0103578286756935,0.0257418355950499,0.931640551872922,0.913102650181321,0.943472366336665,2111,0.503079109426812,0.0994789199431549,0.0203694931312174,NA,NA,0.930062637309673,0.0515372803350779
"1921-1930",1921,1930,"large_fish_indicator","structural","climate",2111,0.000504762841515571,0.00221939442711456,0.00505616881693677,-0.00089640030218302,-0.000259777630499891,0.00259384800538914,0.0109968709446073,0.00979413035056905,0.930721981407701,0.911749381795205,0.942771271081229,2111,0.501184272856466,0.0904784462340123,0.0189483657034581,NA,NA,0.930062637309673,0.0515372803350779
"1931-1940",1931,1940,"large_fish_indicator","structural","climate",2111,0.0016421656704505,0.00360463191641512,0.005672776036989,7.75253837683731e-05,0.000627257114515667,0.0041844012032039,0.0135797191456873,0.0318636462726341,0.933098575387354,0.916854686887559,0.944512590207429,2111,0.501657981999053,0.101847465656087,0.019895783988631,NA,NA,0.930062637309673,0.0515372803350779
"1941-1950",1941,1950,"large_fish_indicator","structural","climate",2111,0.000838327817142992,0.00302490897728862,0.00640145788563069,-0.000863958847380053,-0.000161935179058992,0.00345274569555148,0.0151160863696852,0.016266434932004,0.934959256817755,0.92102572786014,0.945496888973463,2111,0.499763145428707,0.0923732828043581,0.0194220748460445,NA,NA,0.930062637309673,0.0515372803350779
"1951-1960",1951,1960,"large_fish_indicator","structural","climate",2111,0.00194825188478198,0.00441730693977443,0.00710889586636306,9.32568965096303e-05,0.000728196579916573,0.0050295504785221,0.0179775589994706,0.0378027686388399,0.936361057860322,0.92313594464311,0.946188020741189,2111,0.501657981999053,0.105637138796779,0.0213169114163903,NA,NA,0.930062637309673,0.0515372803350779
"1961-1970",1961,1970,"large_fish_indicator","structural","climate",2111,0.00113634333369717,0.00378927574616377,0.0076983172971686,-0.000881384649422556,-7.42886872160953e-05,0.00428323049432366,0.0184783710710959,0.0220489580806175,0.935751717193335,0.922979946866836,0.945927203675462,2111,0.496920890573188,0.093320701089531,0.019895783988631,NA,NA,0.930062637309673,0.0515372803350779
"1971-1980",1971,1980,"large_fish_indicator","structural","climate",2111,0.00224060642245494,0.00514282812795399,0.00824350717236755,9.5308142774253e-05,0.000829947693469446,0.00583656805510446,0.0213117808077065,0.0434754493812494,0.937277143518727,0.924696198763885,0.946798016528021,2111,0.503552818569398,0.107058266224538,0.0213169114163903,NA,NA,0.930062637309673,0.0515372803350779
"1981-1990",1981,1990,"large_fish_indicator","structural","climate",2111,0.00143291267577339,0.00455271169371165,0.00884013340837184,-0.000896448459706989,0.000126227602593509,0.00518725347459675,0.0217054571819888,0.0278034204842995,0.936159192097421,0.923271098742823,0.946550924399641,2111,0.501657981999053,0.0975840833728091,0.0246328754144955,NA,NA,0.930062637309673,0.0515372803350779
"1991-2000",1991,2000,"large_fish_indicator","structural","climate",2111,0.00174253709338823,0.00498653854636487,0.00919230658910638,-0.000836413281478154,0.00021032074600108,0.00572455054848364,0.0233720925863303,0.033811196129459,0.936673832970572,0.924650963420409,0.946689060532679,2111,0.498815727143534,0.0956892468024633,0.0213169114163903,NA,NA,0.930062637309673,0.0515372803350779
"2001-2010",2001,2010,"large_fish_indicator","structural","climate",2111,0.00247055201766666,0.00594219489241889,0.0098507950672254,-9.39729227246722e-05,0.000779779307115536,0.00672361311453551,0.0257588135215946,0.0479371825910093,0.937844964857744,0.925221804626033,0.947647214365911,2111,0.507816200852676,0.10942681193747,0.0274751302700142,NA,NA,0.930062637309673,0.0515372803350779
"1841-1850",1841,1850,"fish_lfi","structural","climate",2111,0.000702386437320568,0.000631791614879524,0.000582236790299565,-0.000228624913546999,0.00043261346961268,0.000896732655684823,0.0013372508504384,0.0162736651726564,0.487808249193826,0.46341753616105,0.514110063714259,2111,0.502131691141639,0.104689720511606,0.0236854571293226,NA,NA,0.487265092732339,0.0431609247129371
"1851-1860",1851,1860,"fish_lfi","structural","climate",2111,-0.000702386437320568,-0.000631791614879523,0.000582236790299565,-0.00133725085043834,-0.000896732655684768,-0.000432613469612653,0.000228624913547054,-0.0162736651726564,0.486555949682278,0.462130038105975,0.512213202000098,2111,0.50071056371388,0.098531501657982,0.0194220748460445,NA,NA,0.487265092732339,0.0431609247129371
"1861-1870",1861,1870,"fish_lfi","structural","climate",2111,-0.000387160328960967,-0.000316747829718323,0.00122379587596971,-0.00197375610088066,-0.000924629506336455,0.000127945973644322,0.00145656638295122,-0.00897015834428865,0.486860272281593,0.462564606094495,0.512811094480308,2111,0.498815727143534,0.100426338228328,0.0208432022738039,NA,NA,0.487265092732339,0.0431609247129371
"1871-1880",1871,1880,"fish_lfi","structural","climate",2111,-0.000621283332842892,-0.00029778276566,0.00192153493974294,-0.00201924573300793,-0.0011870752133204,5.4783071692821e-05,0.00302601942273489,-0.014394578822744,0.486691103832034,0.462630065358292,0.51234961949888,2111,0.497394599715774,0.0961629559450497,0.0184746565608716,NA,NA,0.487265092732339,0.0431609247129371
"1881-1890",1881,1890,"fish_lfi","structural","climate",2111,-0.000173696981270233,0.000246625837039493,0.00236524706466708,-0.0021705238921304,-0.000840678564152736,0.00077647529335706,0.00426247002697669,-0.00402440361103219,0.487213951714417,0.463128711403618,0.512965226435357,2111,0.495499763145429,0.0990052108005685,0.0194220748460445,NA,NA,0.487265092732339,0.0431609247129371
"1891-1900",1891,1900,"fish_lfi","structural","climate",2111,-0.000582115515003423,0.000101196079667594,0.00322325598522199,-0.00248383874923835,-0.00133437805431524,0.000499714136176804,0.00581947090716164,-0.0134870955354888,0.487301911844785,0.462945461375119,0.512606023169967,2111,0.495499763145429,0.0947418285172904,0.0170535291331123,NA,NA,0.487265092732339,0.0431609247129371
"1901-1910",1901,1910,"fish_lfi","structural","climate",2111,-0.000140899006309425,0.0006402737280981,0.00363240456707821,-0.00260141094500099,-0.000941533102799708,0.00127502757956738,0.00692768708021146,-0.00326450388277228,0.487872489200363,0.463342470067852,0.513319433768286,2111,0.497394599715774,0.0961629559450497,0.0184746565608716,NA,NA,0.487265092732339,0.0431609247129371
"1911-1920",1911,1920,"fish_lfi","structural","climate",2111,-0.000495227671628351,0.000448683908413874,0.00493267678703724,-0.00303920037479699,-0.00149495724619286,0.000998053168117075,0.00842767440015238,-0.0114739819622055,0.48773410065551,0.463207240741702,0.512616292281165,2111,0.494552344860256,0.0937944102321175,0.0170535291331123,NA,NA,0.487265092732339,0.0431609247129371
"1921-1930",1921,1930,"fish_lfi","structural","climate",2111,-8.50486458129351e-05,0.000995395753887256,0.00484925420428318,-0.00305911663380196,-0.00107197635734968,0.00179150754350632,0.0093566274377391,-0.00197050101170429,0.48835234412607,0.46344243483129,0.513431095771265,2111,0.495499763145429,0.0942681193747039,0.0184746565608716,NA,NA,0.487265092732339,0.0431609247129371
"1931-1940",1931,1940,"fish_lfi","structural","climate",2111,-0.000432965172485367,0.000798235948464427,0.00587736903802228,-0.00355987111513717,-0.00165022054131261,0.0015231809505265,0.0109980101403243,-0.0100314155770529,0.480860974236126,0.45623230538103,0.507941833473665,2111,0.493604926575083,0.0909521553765988,0.0170535291331123,NA,NA,0.487265092732339,0.0431609247129371
"1941-1950",1941,1950,"fish_lfi","structural","climate",2111,7.02406120722809e-06,0.00134436266202103,0.0062513865251441,-0.00356287387602933,-0.00121226836566382,0.00229624381874594,0.012159380287017,0.000162741212194712,0.482514779321729,0.459127373843192,0.508553459183082,2111,0.493131217432496,0.0923732828043581,0.0170535291331123,NA,NA,0.487265092732339,0.0431609247129371
"1951-1960",1951,1960,"fish_lfi","structural","climate",2111,-0.000393096791068748,0.00136678286478263,0.00744321797351928,-0.00387525629645324,-0.00176030902555269,0.00199201929717169,0.0137311355211152,-0.00910770085866395,0.483416519182262,0.460457148760045,0.508144734203104,2111,0.491710090004737,0.089057318806253,0.0161061108479394,NA,NA,0.487265092732339,0.0431609247129371
"1961-1970",1961,1970,"fish_lfi","structural","climate",2111,6.36218628091711e-06,0.00205146912289317,0.008480962995796,-0.00390653120723888,-0.00134273348287767,0.00281210742202903,0.0154097517577524,0.000147406162477564,0.483646832185184,0.461416179665197,0.509588552552875,2111,0.491710090004737,0.0895310279488394,0.0165798199905258,NA,NA,0.487265092732339,0.0431609247129371
"1971-1980",1971,1980,"fish_lfi","structural","climate",2111,-0.000327750358801393,0.00187696972047489,0.00965957385566247,-0.00438836037113677,-0.00192561170343572,0.00253635639622019,0.0164182165543613,-0.00759368250289486,0.484735563508551,0.461578791063294,0.509408243969328,2111,0.491236380862151,0.0885836096636665,0.0137375651350071,NA,NA,0.487265092732339,0.0431609247129371
"1981-1990",1981,1990,"fish_lfi","structural","climate",2111,0.00333833919002524,0.00572765260481442,0.0102682492539953,-0.00178764492769429,0.00127906566491659,0.00678261509733433,0.022611533451587,0.0773463314845199,0.488534170402296,0.465349130007522,0.513300506056808,2111,0.491236380862151,0.0952155376598768,0.019895783988631,NA,NA,0.487265092732339,0.0431609247129371
"1991-2000",1991,2000,"fish_lfi","structural","climate",2111,-0.00507615135584583,-0.00347126111392791,0.0104840551196371,-0.0126185954093433,-0.00817569107049959,-0.00158203921338473,0.0118918716661721,-0.117609884162753,0.478097854648018,0.456472036112469,0.502888973658415,2111,0.499763145428707,0.0800568450971104,0.0142112742775936,NA,NA,0.487265092732339,0.0431609247129371
