"year","size_class","median","q05","q25","q75","q95"
1885,"10kg-100kg",0.0106090715883415,0.00605440641732153,0.00899860066589022,0.0123463173168474,0.0174339477971282
1885,">100kg",0.192505925070384,0.0732580074148722,0.138988608560189,0.460718263128981,1.79588104947668
1886,"1g-10g",0.761754658061584,0.232318572185574,0.467115122852042,1.30938842320931,1.83535540265933
1886,"10g-100g",0.0841018312999667,0.0451661910707586,0.0686459415714177,0.106571777100938,0.132769397866902
1886,"100g-1kg",0.234506044402581,0.0987445766940944,0.190593407355855,0.280660289530524,0.35921543490699
1886,"1kg-10kg",0.211739195633216,0.103394016431227,0.180790353250064,0.243967833879707,0.277816988799145
1886,"10kg-100kg",0.0106336892046728,0.00607448267841926,0.00902794795546133,0.012354498915225,0.0174444995134555
1886,">100kg",0.192204153048155,0.0732357281757766,0.138924996758308,0.459881786156246,1.79041651376167
1887,"1g-10g",0.746499121222013,0.222117242602659,0.451403660763024,1.29803252485081,1.83451205752849
1887,"10g-100g",0.0830189628057448,0.0445140362892275,0.0676008954261719,0.105878501942521,0.13230933338284
1887,"100g-1kg",0.233484594129933,0.0988758407438869,0.189746713822941,0.279596223962725,0.357806508720616
1887,"1kg-10kg",0.21196291563062,0.103716869166937,0.180950795643059,0.24433310194774,0.278170861483306
1887,"10kg-100kg",0.0106737555275077,0.00610883861326709,0.00907670135548114,0.0123878532268823,0.0174709260393986
1887,">100kg",0.191858973139797,0.0732010022884787,0.138862479773363,0.45903688186275,1.78495242675827
1888,"1g-10g",0.74766842303865,0.219629577706994,0.452143311385814,1.29501692717134,1.83864326668272
1888,"10g-100g",0.0835672363670975,0.044589967398234,0.0678267580637091,0.106484530990252,0.132800392468092
1888,"100g-1kg",0.231672355850147,0.0982075796823865,0.187911007888214,0.277797597810154,0.355879963456302
1888,"1kg-10kg",0.212097427678763,0.104001454697979,0.18118806811327,0.244532395756023,0.278341092624618
1888,"10kg-100kg",0.0106981356083728,0.00612244868193304,0.00909953586717784,0.0123946937964523,0.0174613217921999
1888,">100kg",0.191616716401407,0.0731564293582975,0.138784087807505,0.458193789145109,1.77958795731703
1889,"1g-10g",0.754629210352857,0.221648668279023,0.456710699322881,1.30382085493161,1.85521448932758
1889,"10g-100g",0.085152776332697,0.0453443713058749,0.0689867424020665,0.107656456888152,0.13404746404668
1889,"100g-1kg",0.230976690205797,0.0984134448559981,0.187794331346345,0.276921290116137,0.353992722382411
1889,"1kg-10kg",0.212295671789869,0.104300131277457,0.181467636420799,0.244728611264983,0.278447145289193
1889,"10kg-100kg",0.0107163413366379,0.00613824071294473,0.00911678893357616,0.012403611784694,0.0174486957631835
1889,">100kg",0.191506375887077,0.0731084649777321,0.138690646411853,0.45735375281278,1.7741664344155
1890,"1g-10g",0.757015940918831,0.22427308985923,0.461077689532252,1.30273309090804,1.84940818016979
1890,"10g-100g",0.0851449801253486,0.0457392990515777,0.0696168443418458,0.107798660516556,0.134239606422458
1890,"100g-1kg",0.231181729821232,0.0985003326855961,0.187312992555581,0.276713659682567,0.353413858251067
1890,"1kg-10kg",0.212483303008004,0.104525606462686,0.181592125224084,0.244729882379675,0.27842153594945
1890,"10kg-100kg",0.0107172739293328,0.00615135147305263,0.00912671278905638,0.012398760658242,0.0174279901151165
1890,">100kg",0.191392257632777,0.0730579914106972,0.138592515030621,0.456768021894224,1.768764411532
1891,"1g-10g",0.759245435403947,0.227510423174362,0.463344928594755,1.30486599949865,1.84307597487809
1891,"10g-100g",0.0852491997517037,0.0459663372118094,0.0697703416747075,0.107766290682873,0.133970763313747
1891,"100g-1kg",0.23149629428493,0.0989393725711249,0.188072830690754,0.277131566231917,0.353858189820639
1891,"1kg-10kg",0.212703587615629,0.104739690638639,0.181729254444856,0.244737485572133,0.278437087043698
1891,"10kg-100kg",0.0107135791792704,0.00616479678192046,0.00914669197420814,0.0123912667876713,0.0174165739183529
1891,">100kg",0.191274713360554,0.0729985261541995,0.138508749182876,0.456163448068329,1.76338376121684
1892,"1g-10g",0.77036143020752,0.232344978454796,0.473513380092434,1.31349405906692,1.8492949732002
1892,"10g-100g",0.0859854070694101,0.0467369508991602,0.0705930836671997,0.108507907626224,0.134581652697203
1892,"100g-1kg",0.232491399502879,0.09976565075752,0.189001753389231,0.277953131640645,0.354298728315125
1892,"1kg-10kg",0.21286086238718,0.104953454798372,0.182052089631979,0.244682557015955,0.278481703583775
1892,"10kg-100kg",0.0107246055707941,0.00616308210378954,0.00915619508092317,0.0123813867525444,0.017416305598764
1892,">100kg",0.191160251581562,0.0729400344145152,0.138450436233853,0.454956357263152,1.75802861285324
1893,"1g-10g",0.781733420127487,0.238198227043148,0.483284472940883,1.32098667243922,1.85173427871015
1893,"10g-100g",0.0866137055642669,0.0473457874986927,0.0713608180106367,0.109180943827423,0.134977013232731
1893,"100g-1kg",0.234203512444477,0.101149364481705,0.189830891207849,0.279473397297541,0.355413801069548
1893,"1kg-10kg",0.212920727478113,0.105215806057984,0.182197441176343,0.244724552958476,0.278526167726058
1893,"10kg-100kg",0.0107301754680031,0.00618569230819005,0.00917151379638774,0.0123794954630641,0.0174169320759544
1893,">100kg",0.191050502059816,0.0728852996896826,0.138399110909045,0.453809790579637,1.75269981147184
1894,"1g-10g",0.77927939248934,0.238020873037397,0.482747339981851,1.31840159153489,1.84295618613971
1894,"10g-100g",0.0860727777500877,0.0472048555883662,0.070842361700661,0.108736826694437,0.134478155942046
1894,"100g-1kg",0.23577260340923,0.102266744153812,0.191454716842595,0.281821368639535,0.357240142826903
1894,"1kg-10kg",0.213184112587267,0.105662574364326,0.182520834780788,0.245049681799028,0.278714614136524
1894,"10kg-100kg",0.010744721255753,0.00622279816348911,0.00921254223794663,0.0124021788119838,0.017444548135363
1894,">100kg",0.190937737505081,0.0728194072047553,0.138350960950532,0.452067822897062,1.74739133872461
1895,"1g-10g",0.773604092825873,0.234927675649789,0.475498866904983,1.31713563971088,1.83888214310947
1895,"10g-100g",0.085114588994347,0.0466260808890953,0.0699551257720716,0.108158408982595,0.133641209588241
1895,"100g-1kg",0.236653481281219,0.103161828860443,0.193082528226716,0.282984672666702,0.358737165873945
1895,"1kg-10kg",0.213682842955206,0.106219011802117,0.182906630564338,0.245435763088042,0.279096511472479
1895,"10kg-100kg",0.0107978080270551,0.0062708332379032,0.00925612980318553,0.0124364382616768,0.0174853095157306
1895,">100kg",0.190824726103453,0.0727491363199178,0.138304523247934,0.450518703750244,1.74210287049991
1896,"1g-10g",0.770069967783793,0.231178291626253,0.470180464369519,1.31513449089459,1.83697191392814
1896,"10g-100g",0.0851104808984628,0.0464017985380909,0.0697147674723841,0.108088303372599,0.133819341615943
1896,"100g-1kg",0.236933797251069,0.103607462343115,0.193384113257833,0.283153645731117,0.358792711080466
1896,"1kg-10kg",0.214120506143101,0.106783922757431,0.183276466697089,0.245560318695976,0.279339144289511
1896,"10kg-100kg",0.0108239659180608,0.006318260640438,0.00929487637076667,0.0124592279790257,0.0175030249033675
1896,">100kg",0.190725969964848,0.0726985177187975,0.138266112706188,0.449209856726618,1.73684422091685
1897,"1g-10g",0.757619576279495,0.224755508656706,0.462493860647862,1.3041914216369,1.83292256316411
1897,"10g-100g",0.0838297610004736,0.0455780442202532,0.0685098815295044,0.107134465644888,0.133023718822171
1897,"100g-1kg",0.235875673115818,0.102475889140505,0.19218981685523,0.282262186392301,0.3580568900592
1897,"1kg-10kg",0.21460714301788,0.107377840426406,0.183638106130175,0.246021079530896,0.279643247153711
1897,"10kg-100kg",0.010865930993183,0.00635863236967117,0.00933718756599541,0.0125027604124694,0.0175392417676402
1897,">100kg",0.190611158172902,0.0726259125210782,0.138218237837668,0.447936054196984,1.73158784910141
1898,"1g-10g",0.745450425536844,0.217019359248046,0.451890379428526,1.2936188267502,1.82014916560571
1898,"10g-100g",0.0823871998853537,0.0444266208681554,0.0669973420108253,0.105453355201849,0.131788648426137
1898,"100g-1kg",0.232112310192357,0.0972594437030847,0.188190966477455,0.27891453772382,0.355262580614341
1898,"1kg-10kg",0.214652942963382,0.107608670107235,0.183823333951798,0.246025885915279,0.279634078339243
1898,"10kg-100kg",0.0108596621090737,0.00635055108640539,0.00933132458097615,0.0125110114957812,0.0175414350693338
1898,">100kg",0.190497650151821,0.0725609920596823,0.138147928563603,0.446660837050869,1.72634047287695
1899,"1g-10g",0.734915598792911,0.210587549672834,0.441489053452756,1.284935084655,1.82066516764517
1899,"10g-100g",0.0813487736754352,0.043644783801561,0.0659507388664793,0.104104678462217,0.131002856261757
1899,"100g-1kg",0.227290591831615,0.0939914165315801,0.184014840225101,0.274196976098124,0.351857393605651
1899,"1kg-10kg",0.214395822226094,0.107534162947417,0.183769687035774,0.246007044098062,0.279533668346792
1899,"10kg-100kg",0.01084112182022,0.00635970535572149,0.00930218074170347,0.0124993915470437,0.0175371291033035
1899,">100kg",0.190374324511773,0.0724859888261513,0.138063280081829,0.445869643579673,1.72258214554601
1900,"1g-10g",0.745226828682066,0.214763918107904,0.447595458508238,1.29584168172858,1.84639884482765
1900,"10g-100g",0.0833953054991969,0.0445059154425693,0.0673849275815841,0.105797697579304,0.132476355830155
1900,"100g-1kg",0.224137180091672,0.0945110147023095,0.181808938291357,0.271126715824013,0.349404588144869
1900,"1kg-10kg",0.214276634725894,0.107401307655098,0.183573396661872,0.245885556524515,0.279328502074146
1900,"10kg-100kg",0.0108031144119449,0.00630948461235908,0.00926425128349146,0.0124687130939517,0.0175175423493313
1900,">100kg",0.190256558478598,0.0724189647307093,0.138014300916715,0.445154312643905,1.71890042725676
1901,"1g-10g",0.758272896818664,0.217668660470248,0.455850649758447,1.31395912368704,1.87214849594653
1901,"10g-100g",0.0841780668014187,0.0450761034637038,0.0686068662731262,0.106773433203677,0.133730230067858
1901,"100g-1kg",0.222643458855335,0.0949471621162778,0.180875934586423,0.269674996682491,0.348636447446484
1901,"1kg-10kg",0.214032821961762,0.107092875992111,0.183146240510604,0.245636168463365,0.279010537608057
1901,"10kg-100kg",0.0107512128705728,0.00625664692987382,0.00920810410084327,0.0124506912543771,0.0174978833205743
1901,">100kg",0.190130332861782,0.0723555389699565,0.137957385354017,0.444727965880476,1.71605447462797
1902,"1g-10g",0.7740300487809,0.226865116938506,0.469742728148553,1.32037394602786,1.87291684293891
1902,"10g-100g",0.0859435582990415,0.0462453371894165,0.0702021564159861,0.10790912913455,0.134736088532089
1902,"100g-1kg",0.224183838086101,0.0964990556687841,0.182115387902511,0.270890840214308,0.349843025314501
1902,"1kg-10kg",0.213592906732052,0.10677076491114,0.182528471668831,0.245128566313356,0.278474444938766
1902,"10kg-100kg",0.0107086608223166,0.00621937713981108,0.00914167069074311,0.0123989759314307,0.0174562488309461
1902,">100kg",0.190019830320686,0.0723570886839976,0.137898923706633,0.44429727504282,1.71393946541683
1903,"1g-10g",0.793281672015744,0.236345412477867,0.486052055906029,1.33735138744685,1.8820507407737
1903,"10g-100g",0.0872725319241088,0.0476125108540641,0.0717279332395585,0.109777387241983,0.136179308489241
1903,"100g-1kg",0.227859008882666,0.098995219864961,0.185508811396928,0.274654318447717,0.352876687103247
1903,"1kg-10kg",0.213121946996153,0.10661610601619,0.182161457564069,0.244723201010027,0.278097283118651
1903,"10kg-100kg",0.0106767544938096,0.00620437145157722,0.00909568260394953,0.0123591030106751,0.0174314611677342
1903,">100kg",0.189909067008901,0.0723534778701543,0.137832824479802,0.443871686895719,1.71182925890297
1904,"1g-10g",0.802298780174375,0.241213505927485,0.493358967376541,1.33881902027467,1.87516865900117
1904,"10g-100g",0.0874993484691465,0.0482146848789112,0.0719704712692039,0.109985458964185,0.136200197525105
1904,"100g-1kg",0.232611304275248,0.102233751932824,0.189271050547434,0.279184174313364,0.357037575353936
1904,"1kg-10kg",0.212907071037895,0.106705855405276,0.18194059438671,0.24452663895899,0.277993634218851
1904,"10kg-100kg",0.0106643909809677,0.00621856752051093,0.00909781594497819,0.0123561733499492,0.0174389258892642
1904,">100kg",0.189687290407863,0.072335915634349,0.137766399432,0.443408463936057,1.70899787931217
1905,"1g-10g",0.783420680339531,0.23421548594833,0.477878397574679,1.32039867692374,1.84796828462274
1905,"10g-100g",0.0849302657877781,0.0469595194957033,0.0699144703106541,0.107725906465981,0.134071387394114
1905,"100g-1kg",0.234990456295555,0.101274674165,0.190819425817766,0.281834145649962,0.359519144403114
1905,"1kg-10kg",0.21289068601548,0.106858066902099,0.181697052562647,0.244441474700289,0.278039115980592
1905,"10kg-100kg",0.0106715211774008,0.00623992037455321,0.00910118351278633,0.0123672993596553,0.0174542725290218
1905,">100kg",0.189561242077831,0.0723156245066502,0.137701151164401,0.442471005297299,1.70528317627708
1906,"1g-10g",0.766707900623839,0.226574515361317,0.466566066433987,1.30660147733273,1.82954964983711
1906,"10g-100g",0.0842106421976727,0.0461807654079569,0.068811958740855,0.107120110674822,0.132937329731406
1906,"100g-1kg",0.235545178916176,0.101675300494837,0.191584777281548,0.282758546871985,0.359610237873392
1906,"1kg-10kg",0.213133612217879,0.107088076035682,0.181707718997554,0.244586694865385,0.27823038251329
1906,"10kg-100kg",0.0106931992228062,0.00625391129163337,0.0091257604037908,0.0123737109729436,0.0174631056117714
1906,">100kg",0.189301610130819,0.0722980934792027,0.137640074001118,0.441900670990801,1.70158971722783
1907,"1g-10g",0.754575544845784,0.215570674113591,0.449996539649921,1.2981037842725,1.83446174778175
1907,"10g-100g",0.0830849740683581,0.0454069722503708,0.0676629906653816,0.106416139973692,0.132756545952333
1907,"100g-1kg",0.234463465338135,0.101720292552206,0.19112688507632,0.281998076807498,0.358345344893522
1907,"1kg-10kg",0.213554414811067,0.107441754053111,0.18203544280265,0.244891630094467,0.278614204076758
1907,"10kg-100kg",0.010739135901352,0.00629377494351755,0.00917965367797416,0.0124109898622629,0.0174913983869819
1907,">100kg",0.188926858578102,0.0722555680016937,0.137566291460302,0.441462014410629,1.69948030913766
1908,"1g-10g",0.755484781952949,0.214823686625784,0.450371208080197,1.29878752356222,1.83964214267631
1908,"10g-100g",0.0836338302844021,0.0454775840083529,0.0679831250753415,0.106801514889528,0.133150544005496
1908,"100g-1kg",0.232476197489746,0.101351594471887,0.189588624471947,0.279904731334271,0.35608462245079
1908,"1kg-10kg",0.213801198867576,0.107755115824552,0.182377616011305,0.245040376941418,0.278814217622754
1908,"10kg-100kg",0.0107602742770332,0.00630571748104571,0.00920954885703704,0.0124186504582837,0.0174865503999914
1908,">100kg",0.188556907182265,0.0722399613595327,0.137508172044284,0.441014345441331,1.69736910587011
1909,"1g-10g",0.76618801778048,0.218755818542275,0.456102185898915,1.31203144321441,1.85459525178448
1909,"10g-100g",0.0851904050730678,0.0461438664703757,0.069141511071436,0.107943725242862,0.134285207150933
1909,"100g-1kg",0.232093912017678,0.102373153970286,0.189203014830203,0.278847768341522,0.354597497888415
1909,"1kg-10kg",0.21398473512226,0.108104417972763,0.182647312124289,0.245138072903861,0.278852763092342
1909,"10kg-100kg",0.0107666987830847,0.00632261663158476,0.00922813708924806,0.0124247830831467,0.01746758405854
1909,">100kg",0.188384159054989,0.0722283408520977,0.137394353419916,0.440570304949723,1.69526145430876
1910,"1g-10g",0.771584453062741,0.222441123328786,0.461324357649977,1.31026766800845,1.84867566509242
1910,"10g-100g",0.0852928738065001,0.0464743373216356,0.0698037418119808,0.108100934782256,0.134426444627138
1910,"100g-1kg",0.231899181243509,0.101882239714727,0.189309328300175,0.278230748002049,0.354077357114646
1910,"1kg-10kg",0.214099444985749,0.108408381589039,0.182792655090627,0.245185568178216,0.278765099140707
1910,"10kg-100kg",0.0107710392846164,0.0063350414294572,0.00923906930534674,0.0124100408027226,0.0174446100610225
1910,">100kg",0.18827333942192,0.0722177305422656,0.137317518575588,0.439944355461756,1.69315792980598
1911,"1g-10g",0.777426252936686,0.226165625735444,0.463469718735606,1.30998795449882,1.84336763981082
1911,"10g-100g",0.085385989129524,0.046789641110969,0.0699319022394008,0.108026642670312,0.134029504671907
1911,"100g-1kg",0.232141118313851,0.102185560084926,0.189407324931698,0.278564911749523,0.354254921391345
1911,"1kg-10kg",0.214313450981321,0.108707297392247,0.182993675777628,0.24523764698914,0.278963233102028
1911,"10kg-100kg",0.0107789055164024,0.00635098877846579,0.00925333053077617,0.0124109386658136,0.0174388176316031
1911,">100kg",0.187987404693681,0.0721990046499255,0.137271057902034,0.439108448770843,1.69106080172169
1912,"1g-10g",0.788291635813557,0.230979243482918,0.473390533620712,1.31764158846026,1.84892810941157
1912,"10g-100g",0.0861649649369027,0.0474367710728252,0.0707956052471131,0.108867814123837,0.134689973968152
1912,"100g-1kg",0.233127299988589,0.10318672600563,0.190386000844745,0.279419446878894,0.354824030105774
1912,"1kg-10kg",0.214348562289337,0.109023665203505,0.183277848058806,0.245251922105696,0.278957544323108
1912,"10kg-100kg",0.010783648804322,0.00634661832258828,0.00926593915522132,0.0124066551964823,0.0174386696703353
1912,">100kg",0.187699544728773,0.0721824409574745,0.137229045193122,0.438282132162646,1.68897179920696
1913,"1g-10g",0.800823894863334,0.236018164862765,0.483155421365857,1.31957470832985,1.85093362181392
1913,"10g-100g",0.0868878294406931,0.0480331682445264,0.0715559619180705,0.10945274745152,0.135116656065602
1913,"100g-1kg",0.234878653702621,0.104168096332912,0.192022596946904,0.280988874590024,0.355869795966481
1913,"1kg-10kg",0.214364467845443,0.109355474349391,0.183466512664129,0.245231430569471,0.278941892421475
1913,"10kg-100kg",0.0107968751328048,0.00634889329210162,0.00927741558921004,0.0124026393678171,0.0174398440547892
1913,">100kg",0.187488217809637,0.072170736035403,0.137193914122136,0.437464371226532,1.68641814749861
1914,"1g-10g",0.795586606463021,0.236436762309333,0.483031859336741,1.3223975899413,1.84291890980314
1914,"10g-100g",0.086364235819307,0.0479356060492428,0.0710898443496994,0.109109095495601,0.134537575573085
1914,"100g-1kg",0.23674543778831,0.105449386330008,0.19340086402406,0.283039368462069,0.358125734200988
1914,"1kg-10kg",0.214611877679088,0.109780600673562,0.183653239187434,0.245448655763568,0.279169209931016
1914,"10kg-100kg",0.0108239235770891,0.00637941316961868,0.00931389542658258,0.0124248098783073,0.0174678349749891
1914,">100kg",0.187198123734974,0.0721450298237496,0.137155365289794,0.436656304071773,1.68169787902762
1915,"1g-10g",0.787708486327415,0.232257305686451,0.474916421300236,1.31907185029566,1.8381021338188
1915,"10g-100g",0.0853723972177072,0.047562162113514,0.0702195170681872,0.108563951507704,0.133783022082565
1915,"100g-1kg",0.237459882372418,0.106604090970091,0.194685829490489,0.284634099670531,0.359274654958999
1915,"1kg-10kg",0.215059664601683,0.110279066774968,0.183938519556748,0.245807230154763,0.279509989527113
1915,"10kg-100kg",0.0108623241471658,0.00643708410039761,0.00935342501746768,0.0124689274923619,0.0175084335016912
1915,">100kg",0.186904693684509,0.0721115020677033,0.137115785725541,0.435853196415689,1.67642685951933
1916,"1g-10g",0.789997451495341,0.227234822397494,0.469947930910035,1.31871614557754,1.83824021938843
1916,"10g-100g",0.0853915546648683,0.0472608384189945,0.0699104854524856,0.108567180915721,0.134050165826953
1916,"100g-1kg",0.237855501409771,0.107092354859701,0.195198408776462,0.284920964161027,0.35939169426887
1916,"1kg-10kg",0.215470545744631,0.110801978641792,0.184337653160219,0.246056691768111,0.27968077072309
1916,"10kg-100kg",0.0108897323900465,0.00648289445562119,0.0093888268872032,0.0124871077140691,0.0175558721866122
1916,">100kg",0.186633239625588,0.0720972751822421,0.137093319524246,0.435438060498099,1.6711948560592
1917,"1g-10g",0.778871255802081,0.222928123981742,0.461195055247618,1.30850028191435,1.83353908154308
1917,"10g-100g",0.084106782165964,0.0462405562628675,0.0687059641176144,0.107642745105181,0.133476553049974
1917,"100g-1kg",0.236550795103715,0.105972436685206,0.194333779985803,0.284101866937793,0.359021273710815
1917,"1kg-10kg",0.21589329440777,0.111310600273099,0.184761359449883,0.246434655075045,0.27995527121228
1917,"10kg-100kg",0.0109289906065439,0.00652320453113225,0.00942779017968781,0.0125333984414224,0.0175772970918308
1917,">100kg",0.186336085347971,0.0720563044452553,0.137051006341499,0.435029965308246,1.66595110209326
1918,"1g-10g",0.761206074389881,0.217106757261134,0.449411704988644,1.295695066704,1.82106336840907
1918,"10g-100g",0.0826298425215744,0.0450784137547627,0.0673128007599397,0.106001992628105,0.132135827830408
1918,"100g-1kg",0.232708975227723,0.100970042963916,0.190536393152462,0.280843225754756,0.356516217419438
1918,"1kg-10kg",0.216106532197322,0.111483411769984,0.184875884888112,0.246534628915522,0.279914155708714
1918,"10kg-100kg",0.010938452445686,0.00653271643339223,0.00942494432688013,0.0125492465384436,0.0175742439118681
1918,">100kg",0.186044843930343,0.072023294825282,0.13700909989713,0.434616439070387,1.66089655872066
1919,"1g-10g",0.751702555849117,0.211302368786142,0.439104822307275,1.28642553443869,1.82082493264809
1919,"10g-100g",0.0815022457088249,0.0441638505677108,0.0662124350017661,0.104948192277605,0.131362632555523
1919,"100g-1kg",0.228159601723519,0.0971360717479646,0.185601273654821,0.276107190802744,0.352915966466197
1919,"1kg-10kg",0.216172073512203,0.111335069833584,0.184874872732188,0.246473719715597,0.279810769816374
1919,"10kg-100kg",0.0109260998690674,0.00652357031680772,0.00940075773172309,0.012541994865548,0.0175630132334269
1919,">100kg",0.185881311244231,0.0719785631280453,0.136892955207825,0.434193489062015,1.65788945682604
1920,"1g-10g",0.771696690431885,0.213866850303648,0.447545609813389,1.30770479426921,1.84960826884205
1920,"10g-100g",0.0835786601013386,0.0451232585556219,0.0676217580254617,0.106253184338987,0.132561519726195
1920,"100g-1kg",0.225018013921369,0.0978018793475392,0.183118230398975,0.272713200911813,0.350308525497372
1920,"1kg-10kg",0.215925315759519,0.111060805014712,0.18479011971294,0.246330766839588,0.279832106346384
1920,"10kg-100kg",0.0109027970328631,0.00648876348179429,0.00936375603568725,0.0125188728664825,0.0175480151850004
1920,">100kg",0.185757288981073,0.0719427237013596,0.136814468138307,0.433775624177443,1.65528943984011
1921,"1g-10g",0.781702250565193,0.21854397771831,0.45638299205716,1.31858367966429,1.87257616222594
1921,"10g-100g",0.0845592459588713,0.0459296095730044,0.0686633902377409,0.107271023781551,0.133910034133118
1921,"100g-1kg",0.224030715991607,0.0984052837859309,0.182407494189051,0.271718251037695,0.349830789504871
1921,"1kg-10kg",0.215415276616,0.110712386955229,0.184263710390791,0.246133652245998,0.279415654948709
1921,"10kg-100kg",0.0108523397816779,0.00645277949649706,0.00931086390871792,0.0124867205009184,0.0175296545645944
1921,">100kg",0.185624412911539,0.07189806217746,0.13675551951352,0.433353614804892,1.65269214061084
1922,"1g-10g",0.793379448927137,0.227245672411007,0.470802757939833,1.32808479432667,1.87326917368179
1922,"10g-100g",0.0863040400938715,0.0471922106218671,0.0702577431881099,0.108586336309977,0.134864263028849
1922,"100g-1kg",0.225824617735001,0.100359406606502,0.183638021678729,0.272891610425466,0.351512740295412
1922,"1kg-10kg",0.214786972897364,0.110372466236175,0.183692787828771,0.245650365114094,0.278915379112304
1922,"10kg-100kg",0.010789123882986,0.00639312584014938,0.00925058260902208,0.0124391259435526,0.0175072219482328
1922,">100kg",0.185503366083029,0.0718773009711418,0.136691566174005,0.432945308608352,1.64887972282385
1923,"1g-10g",0.814410588997406,0.234843589948205,0.485256691361926,1.35294194790437,1.88129941618455
1923,"10g-100g",0.0878150983479009,0.0483858087592451,0.0718446451767919,0.110052847350011,0.136243610313992
1923,"100g-1kg",0.229023751747875,0.103044657093553,0.187036343498156,0.276377562555291,0.354669585178957
1923,"1kg-10kg",0.214320451735339,0.11026026746497,0.183097127885305,0.245322545553745,0.278601723924287
1923,"10kg-100kg",0.0107400838692298,0.00635689215954106,0.00920150826854739,0.0123965043566401,0.0174949574162936
1923,">100kg",0.185386880666608,0.0718547004915858,0.136593360929059,0.432540151568944,1.64324833540898
1924,"1g-10g",0.818384753577546,0.240089509999558,0.493446926082854,1.35479165727112,1.88282660434615
1924,"10g-100g",0.0878849823691229,0.0487868715188418,0.0721765367877829,0.110273828500893,0.136348014732159
1924,"100g-1kg",0.233543789126888,0.105973339359733,0.191270206172026,0.281173197158255,0.358446710963401
1924,"1kg-10kg",0.214175180997797,0.110400427871401,0.182825407117538,0.245180991350285,0.278532012471623
1924,"10kg-100kg",0.0107360071276769,0.00637729470139813,0.00918960119504352,0.0123891794496909,0.0175021455300989
1924,">100kg",0.185273611959518,0.0718236596874175,0.136493321007105,0.432139266576811,1.63740343119991
1925,"1g-10g",0.794630454246779,0.234293462327665,0.480441207014278,1.32945546183404,1.85158098701932
1925,"10g-100g",0.0853877162549745,0.0472868642472501,0.0702201683391268,0.10840051930404,0.134259873886682
1925,"100g-1kg",0.235769378664456,0.105027643766142,0.192742487484457,0.283732653435283,0.360326386633298
1925,"1kg-10kg",0.21393916260013,0.110601293406257,0.182808480019606,0.245071715458736,0.278523307439629
1925,"10kg-100kg",0.0107512553703018,0.00640008453589273,0.00918802929113876,0.0123994014717084,0.0175119034460606
1925,">100kg",0.185155074132651,0.0717898875081849,0.136438814176556,0.431460231553054,1.63157577342439
1926,"1g-10g",0.778394431201093,0.225738663780551,0.465945925177409,1.31503810707403,1.84097638072521
1926,"10g-100g",0.0844621409284217,0.0468087770861308,0.0690543786964074,0.10752440986089,0.133372615490315
1926,"100g-1kg",0.236223081799196,0.104953039950969,0.19324589371269,0.284385163158118,0.360763156421203
1926,"1kg-10kg",0.214025725322649,0.110842589306077,0.182854973977501,0.245203214722184,0.278633090732578
1926,"10kg-100kg",0.0107743444232563,0.0064165353553179,0.00921995865578001,0.0124077303851752,0.0175231674101842
1926,">100kg",0.18504101615413,0.0717721401761988,0.136409583206728,0.430670272171089,1.62578454183352
1927,"1g-10g",0.773259048712123,0.217158356713442,0.45123143583912,1.30875259780881,1.84530532279732
1927,"10g-100g",0.0832993823715013,0.045976516120848,0.0678729389017562,0.106927836405411,0.13304725128634
1927,"100g-1kg",0.235539545796525,0.105681387180205,0.192662232192043,0.283329450072239,0.359569657915655
1927,"1kg-10kg",0.214369899800854,0.111224770960531,0.183215912844157,0.245474071056089,0.278958309042757
1927,"10kg-100kg",0.0108129467655871,0.00645476022087711,0.00926716018409007,0.0124504743435948,0.0175403447733059
1927,">100kg",0.184911092984015,0.0717306480276451,0.13635557021328,0.429869984131441,1.61998889941604
1928,"1g-10g",0.773357843513026,0.216293277742076,0.449978520854542,1.308521418113,1.85363260505551
1928,"10g-100g",0.0840647703854192,0.0461529301380778,0.0680976768457607,0.107128723325304,0.133377339375113
1928,"100g-1kg",0.233712286148378,0.105138283782653,0.191481946669718,0.281730564492867,0.357650830915883
1928,"1kg-10kg",0.214575733411299,0.111530955050003,0.183386899661238,0.245613730754557,0.279323112352482
1928,"10kg-100kg",0.0108279763958378,0.00647708341232401,0.00928959382787476,0.0124581180989413,0.0175814639572025
1928,">100kg",0.184773177598178,0.0717160554967611,0.136286308993769,0.429077961032344,1.61546174765808
1929,"1g-10g",0.783593322324376,0.218722370783772,0.455101934958214,1.32429462225507,1.86284566148668
1929,"10g-100g",0.085533796926544,0.0468923334342386,0.0692717319145213,0.108555079297959,0.134493398304634
1929,"100g-1kg",0.233239490319209,0.106246636629017,0.190705118176341,0.28042532176588,0.356516240321314
1929,"1kg-10kg",0.214828931019888,0.111849297345478,0.183561082531098,0.245837144262874,0.279470024135983
1929,"10kg-100kg",0.0108341760738948,0.00649977218139402,0.00930147354677613,0.0124635503480135,0.0175777543369356
1929,">100kg",0.184531257199816,0.0717054385333356,0.136206302578802,0.428572198815955,1.61192729891155
1930,"1g-10g",0.787906566138234,0.223311284389641,0.461219904689487,1.32431271002309,1.85952321083448
1930,"10g-100g",0.0856881670129651,0.0470103384965896,0.0699770794639772,0.108557133754879,0.134655421477221
1930,"100g-1kg",0.232840500130166,0.105889700771409,0.190463598489474,0.279674531758851,0.356340567794473
