"Year","Species","min_yield_t","median_yield_t","max_yield_t","q05_yield_t","q95_yield_t","ObsYield_t"
2003,"bathypelagic fishes",0,0,0,0,0,NA
2003,"minke whales",4.1703273510403e-13,191.987677490764,442095.396206777,32.9044466053169,7159.09044956529,369.784363
2003,"orca",0,0,0,0,0,NA
2003,"shelf and coastal fishes",6.21621252648046e-05,3.81506436826304,14091.794583186,0.0843132044081637,101.872016151106,9.149509811
2003,"sperm whales",0,0,0,0,0,NA
2003,"squids",0,0,0,0,0,NA
2003,"toothfishes",0.0110368092947273,301.708553731345,856593.754419603,6.41652680095398,5467.99334556456,2.935880085
2004,"antarctic krill",0,0,0,0,0,NA
2004,"baleen whales",0,0,0,0,0,NA
2004,"bathypelagic fishes",0,0,0,0,0,NA
2004,"minke whales",2.01899101369528e-13,309.346632045523,687756.32943342,52.2224789209674,11132.6219548936,582.8371235
2004,"orca",0,0,0,0,0,NA
2004,"shelf and coastal fishes",0.000102171054520145,6.26513202102645,23109.8445357253,0.13824185976616,166.784471578913,47.79790881
2004,"sperm whales",0,0,0,0,0,NA
2004,"squids",0,0,0,0,0,NA
2004,"toothfishes",0.00624898552044975,166.952758645053,332919.219891128,3.54697313124164,3019.1247497982,39.74411849
2005,"antarctic krill",0,0,0,0,0,NA
2005,"baleen whales",0,0,0,0,0,NA
2005,"bathypelagic fishes",0,0,0,0,0,NA
2005,"minke whales",0,0,0,0,0,NA
2005,"orca",0,0,0,0,0,NA
2005,"shelf and coastal fishes",4.65184107933635e-05,2.84740976595602,10488.1126796106,0.0628331204777365,75.6604875380844,NA
2005,"sperm whales",0,0,0,0,0,NA
2005,"squids",0,0,0,0,0,NA
2005,"toothfishes",0.0104079785157791,272.235137363797,450474.651750415,5.78332376204224,4921.92140233003,NA
2006,"antarctic krill",0,0,0,0,0,NA
2006,"baleen whales",0.00113801134980937,283.157835265942,21858.5333391175,12.9354502878471,4781.3579713309,263.5097886
2006,"bathypelagic fishes",0,0,0,0,0,NA
2006,"minke whales",1.48237141770166e-13,1993.61755103378,4093845.59527827,326.451791187699,66373.2394217841,3546.646587
2006,"orca",0,0,0,0,0,NA
2006,"shelf and coastal fishes",2.64322624214446e-05,1.61523819400859,5953.31431410705,0.0356691184106812,42.8442151984894,NA
2006,"sperm whales",0,0,0,0,0,NA
2006,"squids",1.97907208085583e-07,0.0108421943736494,36.7746447614935,0.000216592010222604,0.279816161466714,NA
2006,"toothfishes",0.0244302697916353,627.720652452443,767088.637110741,13.3317649954616,11335.8896599862,NA
2007,"antarctic krill",0,0,0,0,0,NA
2007,"baleen whales",0,0,0,0,0,NA
2007,"bathypelagic fishes",0,0,0,0,0,NA
2007,"minke whales",1.13782012400912e-15,44.199947129867,120124.461512908,10.2639897373189,1746.31192787945,114.5599065
2007,"orca",0,0,0,0,0,NA
2007,"shelf and coastal fishes",4.50651620172917e-05,2.75014906893303,10146.2865713748,0.0607740010018034,72.8194255326712,NA
2007,"sperm whales",0,0,0,0,0,NA
2007,"squids",1.80753460576903e-07,0.0100256716797321,33.9250235830681,0.000198156888612738,0.256513839706002,NA
2007,"toothfishes",0.0142193288117935,358.916947119483,219207.752209475,7.62475216905664,6459.32516039266,NA
2008,"antarctic krill",0,0,0,0,0,NA
2008,"baleen whales",0,0,0,0,0,NA
2008,"bathypelagic fishes",0,0,0,0,0,NA
2008,"minke whales",5.05440266339184e-15,456.760775997449,1123304.91725359,96.9419006152974,16342.8727257781,1078.141376
2008,"orca",0,0,0,0,0,NA
2008,"shelf and coastal fishes",1.15546359555668e-05,0.703170421404617,2597.82504432861,0.015546010665514,18.6049263163267,NA
2008,"sperm whales",0,0,0,0,0,NA
2008,"squids",1.34861316985547e-07,0.00755560094258683,25.669302700008,0.000149041315729268,0.192673961268629,NA
2008,"toothfishes",0.0330998329667743,825.23363944008,355414.057318872,17.50915097825,14798.4058660626,NA
2009,"antarctic krill",0,0,0,0,0,NA
2009,"baleen whales",0,0,0,0,0,NA
2009,"bathypelagic fishes",0,0,0,0,0,NA
2009,"minke whales",0,0,0,0,0,NA
2009,"orca",0,0,0,0,0,NA
2009,"shelf and coastal fishes",2.95485959449989e-05,1.79422088055071,6641.2747188084,0.039690454957679,47.4146277313087,NA
2009,"sperm whales",0,0,0,0,0,NA
2009,"squids",1.56886075329272e-07,0.00880748965951763,30.0339703169351,0.000173239601046809,0.223698359864654,NA
2009,"toothfishes",0.0193991468896316,477.156827113668,154554.087434984,10.1157325886473,8339.41562843853,NA
2010,"antarctic krill",0,0,0,0,0,NA
2010,"baleen whales",0.000143765533100397,35.6773662950177,2736.39981808824,1.62853239424423,599.762215848345,33.2558336
2010,"bathypelagic fishes",0,0,0,0,0,NA
2010,"minke whales",7.37998171976769e-16,539.029589725768,1197168.72865079,108.000524488608,17424.3353664118,1190.011479
2010,"orca",0,0,0,0,0,NA
2010,"shelf and coastal fishes",4.93841587148827e-06,0.2994987057935,1109.52424385214,0.00663182759480999,7.90558828530873,NA
2010,"sperm whales",0,0,0,0,0,NA
2010,"squids",0,0,0,0,0,NA
2010,"toothfishes",0.025051533347408,605.497817646758,170428.465791121,12.861582806238,10544.6260147332,NA
