"Year","Species","min_biomass_t","median_biomass_t","max_biomass_t","q05_biomass_t","q95_biomass_t","ObsBiomass_t"
1911,"salps",106143.430793626,1083643.40313645,2892191.42715328,437954.259512392,2079793.65169526,961270.3
1911,"shelf and coastal fishes",1341411.41437546,4907208.27353299,7570543.8099399,2717297.10601607,6280819.49891017,4027900
1911,"small divers",11132.3567478063,37810.8325142473,47927.3312993946,22280.9648433553,42628.1605647949,23589.46
1911,"sperm whales",11119.3797727985,24193.8340118817,13000132.4245769,14732.0226182347,2603868.82707323,16217.75
1911,"squids",43283.1177538763,141826.761390228,432375.114561208,93140.1659626595,298729.51234529,221151.2
1911,"toothfishes",2206.7969112426,1049542.11753773,2774695.4597418,171561.633164874,1830498.60981795,1105756
1912,"antarctic krill",122422.160045017,13757262.2602965,228444517.607425,1715692.44770946,36338285.2685888,5897364
1912,"baleen whales",110370.168482449,847705.311717235,106860525.770506,178157.931131151,18244709.4197315,187241.3
1912,"bathypelagic fishes",323067.079078392,2431882.49612599,7680728.68025633,1037467.4307953,4522240.53562677,1769209
1912,"flying birds",3955.66551345726,6022.40703740716,6594.48025314269,5443.63164960551,6279.21984891249,4423.023
1912,"large divers",2396.49888815172,18438.0100767111,3047873.79510614,5951.77373355158,221251.411450857,16217.75
1912,"leopard seals",515.544377256121,3343.32296113367,26966.1166804127,1976.38512210918,4661.14179437168,2948.682
1912,"medium divers",72455.7547380598,413619.185258235,1483453.78803233,159953.342492849,825723.914208074,390700.4
1912,"mesopelagic fishes",15940.2286929549,1825603.41893992,4700300.01633596,519881.309136985,3610382.34706103,1769209
1912,"mesozooplankton",214052.760256529,18000811.3496871,29586497.1530852,9924176.07478283,25312238.467935,12974200
1912,"minke whales",2218.05608830665,26472.4366944779,187314964.434542,7625.49193592259,18869091.0125007,20640.77
1912,"orca",4870.84567029443,8964.28921715379,297665.869419529,7052.43038469676,18266.0146205087,8846.046
1912,"other krill",182007.486449312,11825353.4698322,123291334.193498,1589259.2643091,75919868.4724881,2801248
1912,"other macrozooplankton",1534049.00898757,19636298.2432748,39071004.8474779,8273507.53196688,29436175.2161695,14743410
1912,"salps",108967.379262423,1093455.79851505,2894835.61736281,447963.023638476,2087213.09684481,961270.3
1912,"shelf and coastal fishes",1348207.97501166,4909554.22742358,7569817.99219978,2727014.55660247,6282317.45356076,4027900
1912,"small divers",11159.8149316333,37822.3432113428,47918.5728704754,22323.3018755447,42620.8476134254,23589.46
1912,"sperm whales",11126.8034274017,24182.7880114622,12976673.4424965,14736.319916863,2599195.42113551,16217.75
1912,"squids",43192.0287461065,141812.664841686,432120.75176107,93410.6350543282,298601.715545591,221151.2
1912,"toothfishes",2200.38218031209,1050029.80276065,2774802.34596811,172093.392189957,1830591.01225293,1105756
1913,"antarctic krill",124055.136533959,13852620.6253049,289604130.399633,1797736.82029309,36225701.8613959,5897364
1913,"baleen whales",110456.237852758,846888.916633429,106724107.105905,178192.806589877,18221624.9999238,187241.3
1913,"bathypelagic fishes",331449.363899795,2448328.12449345,7680262.76096335,1054632.59768746,4532604.0180705,1769209
1913,"flying birds",3956.13009788214,6023.18154904033,6593.87543051227,5447.98603923958,6278.84334641523,4423.023
1913,"large divers",2365.53118268172,18435.5610235635,3030925.63396899,5953.52165721128,220406.487070106,16217.75
1913,"leopard seals",505.555000061674,3343.5265854454,26748.9767343847,1975.83453884782,4661.46010193547,2948.682
1913,"medium divers",72797.127821337,413413.994367558,1478177.90959747,160156.336625188,824945.229067807,390700.4
1913,"mesopelagic fishes",16487.5976455144,1849112.02413287,4981169.97972479,531373.47391579,3626460.30547435,1769209
1913,"mesozooplankton",13148.1979918651,17685409.5710859,28980852.0307759,9503665.98109798,24776359.1462817,12974200
1913,"minke whales",2204.58348292179,26458.1223352359,186693936.687494,7636.20022819567,18803303.2961541,20640.77
1913,"orca",4880.66132403975,8964.94299672217,296879.831116221,7058.13539159979,18241.5719090701,8846.046
1913,"other krill",192144.19926491,11646829.9159635,121106819.844123,1653023.44732714,73772779.1119616,2801248
1913,"other macrozooplankton",1617728.223356,19524229.6198253,38580405.748291,8546509.52234779,28875285.2625235,14743410
1913,"salps",112071.632216388,1096795.15646262,2895781.7754535,454555.726348285,2092446.21274579,961270.3
1913,"shelf and coastal fishes",1353700.48058963,4915336.87172437,8003080.59899902,2736463.70342146,6284265.3788226,4027900
1913,"small divers",11191.4589611002,37835.4424620527,47910.2477520938,22377.057545331,42620.5994020029,23589.46
1913,"sperm whales",11134.5298857124,24171.9156286005,12953256.96946,14740.7748242976,2594530.72044914,16217.75
1913,"squids",43139.2379496539,141820.15292936,431844.003468637,93809.8993962286,298477.722755616,221151.2
1913,"toothfishes",2195.11031154356,1050229.17558216,2774842.82621009,172506.55830314,1830794.42425548,1105756
1914,"antarctic krill",122835.606753473,13779606.5042936,346544363.140998,1810493.49810481,36019187.7899358,5897364
1914,"baleen whales",110534.724039661,846073.769935302,106587854.234222,178220.359412996,18198569.1089271,187241.3
1914,"bathypelagic fishes",339827.209121561,2464534.09663948,7690659.39842432,1060921.81986791,4555876.73906271,1769209
1914,"flying birds",3955.09781483849,6021.90893242813,6593.16400556149,5444.15498230846,6277.74963525857,4423.023
1914,"large divers",2331.54203018275,18433.7294342829,3014059.4540598,5962.36005400631,219562.981854207,16217.75
1914,"leopard seals",495.53458424394,3344.46301206098,26534.2579154605,1975.24120873106,4661.838340223,2948.682
1914,"medium divers",73173.6876852336,412922.348829326,1472941.74458162,160508.948845977,824518.398801863,390700.4
1914,"mesopelagic fishes",16778.148347992,1855555.50410623,5461974.05021086,539696.026328247,3636613.6702023,1769209
1914,"mesozooplankton",295.619057079067,17283411.7891665,28786000.3871207,8855677.47615924,24645793.9597808,12974200
1914,"minke whales",2159.99989378903,26409.209738617,186074940.809535,7646.45778541289,18737730.3263773,20640.77
1914,"orca",4890.03093102429,8965.49118159835,296095.864527125,7063.27356472455,18216.2311835745,8846.046
1914,"other krill",188510.082666746,11206987.8031569,120389808.636203,1581917.79566079,73157525.6105917,2801248
1914,"other macrozooplankton",1645772.93031393,18890046.5543284,38344181.9351756,8241881.83707343,28218693.4573555,14743410
1914,"salps",112770.999043212,1091004.86648915,2898725.61379558,450398.836104343,2088836.88100356,961270.3
1914,"shelf and coastal fishes",1367518.13864276,4927738.22957831,8575596.69384889,2751921.58035569,6288615.8343112,4027900
1914,"small divers",11203.2960658361,37815.9068526381,47903.1319577588,22385.7081939517,42615.6142864924,23589.46
1914,"sperm whales",11141.3469271051,24160.4688505471,12929882.2207727,14744.6541962235,2589873.34342348,16217.75
1914,"squids",43719.7117121853,142175.906545921,431793.914587232,94177.2189206673,298699.582447142,221151.2
1914,"toothfishes",2180.09714941944,1051716.60475363,2775048.41226809,172916.224308873,1831050.0525745,1105756
1915,"antarctic krill",120868.53907749,13715449.1049625,394875181.793414,1786935.04058658,35934486.2786037,5897364
1915,"baleen whales",110608.298160856,845259.760819613,106451770.269092,178243.288730692,18175542.0692069,187241.3
1915,"bathypelagic fishes",344479.200411875,2471246.1043367,7701104.24888407,1063654.99981853,4575685.50711683,1769209
1915,"flying birds",3953.71798811687,6020.18770972564,6592.43416824988,5436.52316429019,6277.10228210232,4423.023
1915,"large divers",2295.19050828099,18432.0896810815,2997274.56726462,5971.640467572,218595.978063154,16217.75
1915,"leopard seals",485.449162939991,3345.62447274652,26321.7711449895,1974.4349961839,4661.35105952148,2948.682
1915,"medium divers",73571.9519780787,412963.894135733,1467736.67332764,160943.02281303,824231.498644751,390700.4
1915,"mesopelagic fishes",16650.2892069775,1853441.9648679,5996489.35997833,539354.0863256,3642952.84242513,1769209
1915,"mesozooplankton",4.0783249761829,17481194.939524,29264456.7169514,9113892.56430332,25053060.5472805,12974200
1915,"minke whales",2115.20035129319,26414.22441334,185457975.568265,7663.89772361213,18672372.0191199,20640.77
1915,"orca",4899.08376231325,8965.53018364654,295313.978801599,7067.55894846237,18190.4354214877,8846.046
1915,"other krill",183696.721613041,11250835.6838874,122259828.739936,1545526.40785372,75028385.8240843,2801248
1915,"other macrozooplankton",1632028.34848193,18875249.6756503,38786483.764635,8031353.64510233,28533111.3286458,14743410
1915,"salps",112432.032135454,1082119.07147308,2901941.08540964,444407.061866905,2080589.18666404,961270.3
1915,"shelf and coastal fishes",1383202.99922763,4940306.65722148,9236234.41557705,2767389.30649918,6292522.40552507,4027900
1915,"small divers",11199.4839370105,37760.2419863977,47895.4245074695,22360.3601321762,42610.8544786013,23589.46
1915,"sperm whales",11147.6619885717,24148.7095566712,12906549.4117651,14748.1858007745,2585223.79278196,16217.75
1915,"squids",44693.6244089721,142630.775054261,432009.221015559,94398.9208869953,299143.904330448,221151.2
1915,"toothfishes",2154.67872204879,1052987.98334661,2775379.17455774,173366.332540236,1831314.91800233,1105756
1916,"antarctic krill",118664.048437598,13683932.5948034,431413967.923096,1769679.35283873,35987871.7786013,5897364
1916,"baleen whales",110691.202965243,844446.609689005,106315871.789622,178275.646050472,18152545.8618818,187241.3
1916,"bathypelagic fishes",345835.945570029,2470408.93461533,7696054.47588977,1066999.10389737,4583635.88925967,1769209
1916,"flying birds",3954.98651871495,6021.73850398656,6591.95869530086,5441.21699685339,6276.92136877846,4423.023
1916,"large divers",2262.7097613324,18429.0550468341,2980570.5340381,5975.30873991665,217108.886312631,16217.75
1916,"leopard seals",475.56839342794,3347.52665717795,26111.3389405522,1975.55283929983,4660.94906199453,2948.682
1916,"medium divers",73949.5363901491,412797.403258101,1462543.96890277,161231.193399346,822868.774203046,390700.4
1916,"mesopelagic fishes",16535.8660081994,1851812.11963118,6537336.02040232,543086.615995871,3638867.89725093,1769209
1916,"mesozooplankton",0.0417906831855943,17047910.9439231,28541131.3224739,8434398.84034928,24387080.3165044,12974200
1916,"minke whales",2070.93360194308,26407.5247008081,184843060.013437,7679.2271376881,18607231.5564921,20640.77
1916,"orca",4908.59856409831,8965.9993587001,294534.269504789,7071.93972446139,18165.7312108022,8846.046
1916,"other krill",177524.291224247,11193356.6708389,123057279.446793,1499406.79751829,75620364.7030214,2801248
1916,"other macrozooplankton",1616979.71301799,18778227.1199194,38099284.9483923,7957347.54327564,28034968.9790168,14743410
1916,"salps",111882.008143098,1079362.57993734,2900281.27761956,440721.205451113,2080796.41074274,961270.3
1916,"shelf and coastal fishes",1394524.37017966,4950678.67723938,9974865.04003397,2780743.63605552,6295414.63151549,4027900
1916,"small divers",11227.7149790225,37750.8586211964,47887.5998662781,22383.1974713014,42602.2711089084,23589.46
1916,"sperm whales",11155.2379900976,24137.7454498095,12883259.5172537,14752.9748433484,2580584.07523963,16217.75
1916,"squids",45215.4167377976,142969.014427668,432295.952151018,94963.9906839157,299448.745359554,221151.2
1916,"toothfishes",2138.52652809073,1054148.32284647,2775635.72710584,174269.145959753,1831921.40419027,1105756
1917,"antarctic krill",114553.784521181,13419051.2677727,442360099.256279,1719085.76598636,35884168.862486,5897364
1917,"baleen whales",110758.995170308,843634.700330948,106180128.810321,178293.004739465,18129576.8793766,187241.3
1917,"bathypelagic fishes",342858.190883236,2457023.13631634,7698425.51248509,1052457.55422945,4576502.91201944,1769209
1917,"flying birds",3952.45707730791,6018.00246663429,6591.01747820274,5428.57189670458,6275.28515036402,4423.023
1917,"large divers",2222.84196819093,18419.3770591188,2963946.04678472,5977.3913527839,215501.073537477,16217.75
1917,"leopard seals",465.297289437145,3348.81617795807,25902.8959209547,1976.55227909553,4660.67664490258,2948.682
1917,"medium divers",74364.6688429853,412856.811407862,1457387.45963298,161708.912960423,821749.877530155,390700.4
1917,"mesopelagic fishes",15930.1343115528,1827457.68174707,7040433.25720155,532938.533518558,3637330.08553264,1769209
1917,"mesozooplankton",0.000384038890627297,17011580.3825325,28753551.7882826,8316334.9561401,24585354.9160745,12974200
1917,"minke whales",2025.41582015243,26359.6424342533,184230143.550259,7699.99307596939,18542301.492785,20640.77
1917,"orca",4917.34026652264,8965.41943477381,293756.588186013,7075.74318297952,18139.7538235243,8846.046
1917,"other krill",165877.865285778,11008181.8530504,125006238.612296,1419578.45971811,76564470.1452067,2801248
1917,"other macrozooplankton",1540137.9026858,18261314.3319546,37910178.9411305,7688335.10386075,27497829.5158905,14743410
1917,"salps",109222.257695713,1064662.40244941,2896678.70028533,430878.950531411,2076187.37759403,961270.3
1917,"shelf and coastal fishes",1400699.34208145,4957547.96551188,10782892.135783,2786256.1050928,6299509.94667459,4027900
1917,"small divers",11196.632611311,37648.7027858794,47877.554352756,22321.9376747027,42575.3024292167,23589.46
1917,"sperm whales",11161.0435772265,24125.7176287763,12860010.709344,14757.4890639318,2575950.84822835,16217.75
1917,"squids",46106.0143153934,143372.783441367,432601.565317207,95070.9580065558,299884.465770189,221151.2
1917,"toothfishes",2103.73971231162,1056407.21596086,2775982.67515764,175329.080598108,1832400.98356951,1105756
1918,"antarctic krill",110690.605033539,13224219.5858183,440778383.296575,1670593.54593176,35883489.0575017,5897364
1918,"baleen whales",110828.415945722,842823.64893831,106044561.343698,178311.928875151,18106637.5269589,187241.3
1918,"bathypelagic fishes",332683.636190697,2416469.99089064,7909634.96909678,1014587.07546282,4537680.18011878,1769209
1918,"flying birds",3951.17480229464,6016.99192520181,6590.14731486398,5420.96207967094,6273.33117553228,4423.023
1918,"large divers",2182.41271388339,18413.5960740166,2947399.66773777,5983.54268994129,213892.855036103,16217.75
1918,"leopard seals",454.789210223383,3347.44468142232,25695.897606884,1977.85123750918,4661.39386255788,2948.682
1918,"medium divers",74755.8012241441,412845.149041801,1452239.98751545,162061.127267917,821160.8357232,390700.4
1918,"mesopelagic fishes",14969.6089918755,1782566.82805049,7446591.00391252,516922.532615124,3603891.79744582,1769209
1918,"mesozooplankton",3.4096754538201e-06,16861694.3092008,28161883.8329832,8158166.35403756,24108739.4329857,12974200
1918,"minke whales",1979.01489766967,26328.6538227878,183619250.318234,7706.06853164437,18477585.5601249,20640.77
1918,"orca",4926.37722123788,8965.45556319951,292981.073139687,7080.61191536496,18114.6558584634,8846.046
1918,"other krill",159574.368718299,11180792.5530593,126592754.143467,1335226.18630011,77995713.7317997,2801248
1918,"other macrozooplankton",1442052.68189592,17883126.3025582,36952865.657667,7506035.94608349,26970568.420735,14743410
1918,"salps",106842.668590153,1054175.90779959,2882722.50895917,424013.712709582,2064491.45891921,961270.3
1918,"shelf and coastal fishes",1382520.93865516,4955519.38700038,11629077.1618144,2768858.41938336,6294994.88703765,4027900
1918,"small divers",11152.6666034546,37576.4831035704,47863.034894228,22268.8423552553,42565.9247355574,23589.46
1918,"sperm whales",11167.3572335808,24114.0820502423,12836804.3482819,14762.3067158321,2571326.69114249,16217.75
1918,"squids",46297.5108028869,143284.618379209,432733.925345216,94926.7053151506,299850.124705365,221151.2
1918,"toothfishes",2068.5789040932,1056813.1258936,2776044.60127914,176244.943320972,1832768.66205174,1105756
1919,"antarctic krill",106046.588103264,13048829.7126772,426813753.605957,1614681.076275,35965429.5028127,5897364
1919,"baleen whales",110894.678320227,842013.691504571,105909164.075792,178328.170391839,18083727.2332849,187241.3
1919,"bathypelagic fishes",320175.653309326,2368025.32884208,8553902.56066742,982865.774158496,4497950.23715275,1769209
1919,"flying birds",3949.38399187297,6015.28909899131,6589.19610485997,5414.82309632461,6271.75504187897,4423.023
1919,"large divers",2139.18848109866,18402.840322576,2930932.46534931,5981.69637216985,212301.785377016,16217.75
1919,"leopard seals",444.244881658175,3347.02184096322,25490.6464103454,1976.66318414925,4661.92156870424,2948.682
1919,"medium divers",75157.7204346394,412781.011165226,1447119.15809408,162446.645544479,820294.186730636,390700.4
1919,"mesopelagic fishes",13895.6748776475,1741352.76377391,7737083.99723077,495935.574315569,3576186.05405718,1769209
1919,"mesozooplankton",3.15775890427889e-08,16495229.9570325,28044120.2024284,7376348.57076378,23972987.6020666,12974200
1919,"minke whales",1932.30245432572,26302.3618494574,183010364.596228,7713.88415633933,18408842.1590866,20640.77
1919,"orca",4935.07751914788,8965.68703254229,292207.646040474,7085.12347963248,18089.1761870861,8846.046
1919,"other krill",151429.565255557,11122018.2616202,128263602.120839,1310171.38185801,78758926.1421804,2801248
1919,"other macrozooplankton",1339894.80236475,17607476.6704196,36698351.4241054,7295545.10781907,26547204.8283338,14743410
1919,"salps",103553.647437054,1042346.14562732,2872959.21288726,413461.343952404,2056198.23151779,961270.3
1919,"shelf and coastal fishes",1366283.12910944,4939960.74948602,12490777.725906,2748360.36363592,6287140.41460958,4027900
1919,"small divers",11095.0361714538,37507.0076173879,47848.4154008373,22193.2461671282,42565.4989814201,23589.46
1919,"sperm whales",11172.9463207423,24102.0083488519,12813639.5544746,14766.8628904802,2566710.19100903,16217.75
1919,"squids",46431.1183502359,142950.940026158,432826.916529925,94282.4619351819,299688.036574234,221151.2
1919,"toothfishes",2032.31774230789,1057414.38011845,2776044.55355361,176944.403754231,1832839.87765325,1105756
1920,"antarctic krill",106417.905950512,13420416.650193,428112528.968374,1628553.60001126,36450235.6991627,5897364
1920,"baleen whales",110970.747810845,841204.692961556,105773952.515884,178354.756087469,18060848.0057772,187241.3
1920,"bathypelagic fishes",311633.038625486,2353132.70267653,9023824.61029545,973111.242914244,4479989.91906485,1769209
1920,"flying birds",3950.24841201789,6015.11211571633,6588.55955052341,5415.52308658958,6271.09479499883,4423.023
1920,"large divers",2099.24307044072,18395.6884456296,2914545.85277598,5983.25880124814,210715.610486435,16217.75
1920,"leopard seals",434.082291118843,3347.80054727586,25287.374700537,1974.45864924499,4662.62931917387,2948.682
1920,"medium divers",75551.8328419862,412747.976647278,1442020.79591303,162627.840378328,819234.31677125,390700.4
1920,"mesopelagic fishes",13274.8286074006,1736552.19671243,7911074.47707483,492013.388501463,3563868.16663761,1769209
1920,"mesozooplankton",3.14901906033884e-10,17917647.8206618,30075674.4120172,9593339.59601744,25599475.6816939,12974200
1920,"minke whales",1886.7267713682,26289.5333521095,182403504.796031,7727.98137826056,18276555.0232047,20640.77
1920,"orca",4943.92661990788,8966.0656876004,291436.366145142,7089.79735861816,18064.2357300848,8846.046
1920,"other krill",161243.016333532,12095881.1137624,130501276.524029,1425756.53556522,81763009.229295,2801248
1920,"other macrozooplankton",1350246.07227503,19179459.2522968,39014008.8214832,7720631.01383271,29135340.5420043,14743410
1920,"salps",103784.695003184,1066224.44832304,2878324.14332197,424459.315724774,2063565.73803093,961270.3
1920,"shelf and coastal fishes",1364784.48121113,4926714.2243728,13338855.9334558,2739348.11794638,6281175.93261911,4027900
1920,"small divers",11082.4221121565,37507.7436529601,47837.4388746956,22168.8542402602,42563.2177786262,23589.46
1920,"sperm whales",11179.1763556305,24090.3371835962,12790517.0548182,14771.6863150735,2562102.81083071,16217.75
1920,"squids",46362.4085578262,142557.033091437,433029.529879127,93846.0952006193,299448.175515014,221151.2
1920,"toothfishes",2011.40789838307,1057429.74726963,2775995.79663336,177647.174001663,1832961.90313496,1105756
1921,"antarctic krill",104467.172154122,13519759.9083134,427337328.750584,1620556.87795397,36594852.5633308,5897364
1921,"baleen whales",111041.579253227,840396.755793244,105638907.348399,178375.941999809,18037997.2646404,187241.3
1921,"bathypelagic fishes",306351.672206432,2349988.76449945,9331046.77709061,971010.945391838,4484846.81774962,1769209
1921,"flying birds",3949.04977173994,6014.34345845693,6587.67339907149,5414.02875513712,6270.22567511802,4423.023
1921,"large divers",2056.80748985677,18397.4730890364,2898237.95451895,5997.45845237987,209144.85772824,16217.75
1921,"leopard seals",423.709363906692,3348.36032549064,25085.8842816968,1974.06326497294,4662.28577319854,2948.682
1921,"medium divers",75954.0536223064,412599.244989861,1436950.39813892,162728.193436016,818906.115630732,390700.4
1921,"mesopelagic fishes",12862.9223187927,1744175.70851516,7990492.7000527,482926.821877762,3575668.36980055,1769209
1921,"mesozooplankton",2.89706375981017e-12,16704645.8917496,27987790.6897807,7357320.24238109,23993590.6724934,12974200
1921,"minke whales",1840.17704938489,26270.2432670673,181798636.164114,7754.92920394868,18096598.0451707,20640.77
1921,"orca",4952.53485679718,8966.38377979676,290667.180415643,7094.21917659204,18039.0318778915,8846.046
1921,"other krill",158077.102780831,11548430.7479955,128992226.533528,1416170.37050172,79564775.6717747,2801248
1921,"other macrozooplankton",1329260.34452431,18748698.5548286,37919712.9759851,7792474.84698688,27746947.6938107,14743410
1921,"salps",102933.641466433,1066154.26126819,2882836.57900704,423834.64792723,2068685.79618246,961270.3
1921,"shelf and coastal fishes",1359364.76313303,4912211.39585142,14153984.4338357,2730059.60059778,6275115.84880633,4027900
1921,"small divers",11041.6072239356,37500.4743527932,47825.6295639208,22123.9095196451,42559.9072021493,23589.46
1921,"sperm whales",11184.7924714036,24078.3181551421,12767436.0708653,14775.4060561974,2557503.10963272,16217.75
1921,"squids",46310.0562673949,142067.210711397,433110.648138302,93657.318011189,299102.877892011,221151.2
1921,"toothfishes",1989.65192626984,1057100.59961685,2775844.09787698,178315.526674583,1832804.18822423,1105756
1922,"antarctic krill",106852.91636442,13676112.8668192,443626645.102922,1669607.14829017,36840115.6189369,5897364
1922,"baleen whales",111126.5525119,839589.652610846,105504051.990063,178411.372413714,18015177.8365194,187241.3
1922,"bathypelagic fishes",306498.492739365,2370547.06039662,9518468.95004551,987331.071362206,4500365.31332168,1769209
1922,"flying birds",3951.0985154447,6015.94754830833,6587.15723938077,5418.95788360849,6270.08339905384,4423.023
1922,"large divers",2020.55556909803,18399.8433750785,2882010.56178926,6007.59624474224,207570.402126873,16217.75
1922,"leopard seals",413.715873941886,3348.29625819857,24886.5714627817,1975.53559551936,4662.47915015174,2948.682
1922,"medium divers",76335.6605905232,412494.997051883,1431897.92954052,162797.627486569,818300.24716367,390700.4
1922,"mesopelagic fishes",12859.4799403131,1773076.4136907,8006046.48491638,491212.626663104,3586077.14108325,1769209
1922,"mesozooplankton",2.70192412747836e-14,18277752.0103586,30125898.42742,10240081.4969697,25627278.542645,12974200
1922,"minke whales",1794.52498825948,26265.6873058663,181195786.404806,7764.94289801341,17898299.2176094,20640.77
1922,"orca",4961.70228311232,8967.05253175894,289900.176492229,7099.23891259381,18015.0304444974,8846.046
1922,"other krill",171068.682727297,12018225.2966387,127696425.332477,1512852.63380005,78204918.336528,2801248
1922,"other macrozooplankton",1399343.52533361,19257070.1549452,38741719.336205,8163007.20965159,29282321.6769419,14743410
1922,"salps",105692.334383298,1089625.24176851,2891979.8145472,439353.761640112,2085071.51092557,961270.3
1922,"shelf and coastal fishes",1358817.78706107,4900679.97838413,14917239.3431156,2728495.39312435,6267492.54862871,4027900
1922,"small divers",11060.2822500805,37576.7029488696,47815.3941256526,22160.0525131286,42571.1247725526,23589.46
1922,"sperm whales",11191.9585174386,24067.2878252285,12744397.7097873,14780.8982700438,2552913.38924005,16217.75
1922,"squids",45818.1567666897,141491.19802615,433129.379999472,93126.4735730727,299097.141780672,221151.2
1922,"toothfishes",1983.88270077777,1056993.98487944,2775582.83723934,178950.077932055,1832842.62721553,1105756
1923,"antarctic krill",109861.146094859,13999071.5769451,466056637.494633,1736010.75821132,36969010.5868196,5897364
1923,"baleen whales",111209.859282511,838783.646016564,105369366.520688,178444.854488879,17992387.2510736,187241.3
1923,"bathypelagic fishes",312919.283226482,2412840.61956269,9645357.74764081,1017440.5666706,4528539.31071578,1769209
1923,"flying birds",3951.63784692724,6016.76035020459,6586.4837167739,5423.19953975991,6269.83024002331,4423.023
1923,"large divers",1984.5575992385,18392.3052614904,2865862.52974359,6019.46871864195,206011.486956864,16217.75
1923,"leopard seals",403.766086379883,3348.05763286829,24689.5978572944,1976.16775475287,4662.06884432812,2948.682
1923,"medium divers",76732.7130789145,412412.851018917,1426878.94090652,162930.129793223,818030.304978734,390700.4
1923,"mesopelagic fishes",13257.9522450149,1816037.1972128,8004647.95648254,504887.729285128,3612074.23521891,1769209
1923,"mesozooplankton",2.46261083704125e-16,18127380.1212106,29533949.4748903,9854458.5010332,25226010.2564664,12974200
1923,"minke whales",1748.82183603202,26262.5286413746,180594919.366098,7780.27373084645,17701042.0370919,20640.77
1923,"orca",4970.74854208051,8967.66784143905,289135.262778998,7104.12483556611,17990.77002558,8846.046
1923,"other krill",190158.425134565,12133998.0262486,124192187.286732,1679533.87605214,76224205.9205672,2801248
1923,"other macrozooplankton",1510608.59132177,20169404.1969374,39624631.3796384,8704485.90571501,30015357.0783019,14743410
1923,"salps",109426.704748922,1103392.12884534,2903534.49555643,453992.642615198,2097137.52333854,961270.3
1923,"shelf and coastal fishes",1364554.96777464,4896110.27233723,15630242.2637519,2734733.64543029,6267575.28532389,4027900
1923,"small divers",11078.0574199327,37640.4939961632,47806.5304511759,22195.8618582822,42572.0432451811,23589.46
1923,"sperm whales",11198.91216487,24056.1584462,12721400.7946781,14786.3295970137,2548331.62464764,16217.75
1923,"squids",45556.1298250053,141171.596239582,433069.384419717,92964.2382999563,299800.690008289,221151.2
1923,"toothfishes",1980.77852120871,1057867.42670995,2775397.27621874,179643.078013904,1832846.64885151,1105756
1924,"antarctic krill",110552.717780711,13955349.9619661,477742342.025625,1780998.17070445,36889451.6540344,5897364
1924,"baleen whales",111287.61609705,837978.826303512,105234846.56644,178472.779666591,17969624.9641163,187241.3
1924,"bathypelagic fishes",323025.388694846,2456484.08203246,9740366.30115475,1043618.53099917,4572569.00229833,1769209
1924,"flying birds",3950.7981755263,6016.08486187121,6585.72073136476,5421.39645886329,6269.54092694036,4423.023
1924,"large divers",1947.31922259661,18382.9786348873,2849794.01110067,6028.67110203244,204474.725014738,16217.75
1924,"leopard seals",393.834381887554,3348.20595641241,24495.1312360214,1977.00235733909,4662.34027627698,2948.682
1924,"medium divers",76847.4056854566,412391.085420966,1421899.986709,163090.591853369,817592.233281853,390700.4
1924,"mesopelagic fishes",13711.1495394732,1849300.69054126,8009438.02188913,515810.261254898,3650897.83810902,1769209
1924,"mesozooplankton",2.12276871976995e-18,17634284.9992958,29129952.9501821,9175025.69287352,24927743.4236006,12974200
1924,"minke whales",1703.00982780964,26257.770283086,179996021.551825,7805.68663943187,17504825.0192964,20640.77
1924,"orca",4979.40364035755,8967.48878287489,288372.393836877,7108.59685166076,17965.7784490341,8846.046
1924,"other krill",193271.8153054,11559504.2490176,121762121.704985,1632374.00258816,73897374.7731428,2801248
1924,"other macrozooplankton",1583291.5406592,19447296.2431613,39024604.933952,8602060.99963923,28789661.7227341,14743410
1924,"salps",111460.607675779,1101568.53141833,2914629.59078117,456595.077888052,2100972.61564902,961270.3
1924,"shelf and coastal fishes",1378914.85638985,4902567.1852234,16293114.2594132,2750507.17031202,6273801.59703555,4027900
1924,"small divers",11081.8898181071,37669.1308287622,47798.8928606761,22200.5362096475,42574.841845733,23589.46
1924,"sperm whales",11205.2328461265,24044.6580713337,12698444.9965933,14791.1970818222,2543757.29565618,16217.75
1924,"squids",45939.5389069098,141435.120510826,433168.842274387,93208.3803907487,299947.882330728,221151.2
1924,"toothfishes",1973.07171473559,1058437.67299949,2775479.42154837,180478.623940354,1833064.35082193,1105756
1925,"antarctic krill",106920.454207136,13591287.1673347,464696582.943478,1738291.99793653,36398379.092686,5897364
1925,"baleen whales",111359.383237931,837175.047477609,105100491.222457,178494.531466784,17946890.7331223,187241.3
1925,"bathypelagic fishes",325933.045005521,2463920.48648694,9778272.5299882,1034969.4779196,4590412.0542072,1769209
1925,"flying birds",3948.91741103215,6014.40137973989,6584.80870101656,5416.00007168434,6268.84278223436,4423.023
1925,"large divers",1907.87583754424,18377.3335769854,2833802.48696637,6033.5068646393,202950.987848571,16217.75
1925,"leopard seals",383.658483889201,3347.73292587636,24302.6475026337,1977.73416452641,4663.67689576149,2948.682
1925,"medium divers",75762.572412547,412381.538808931,1416945.32919531,163120.73298945,817484.472626331,390700.4
1925,"mesopelagic fishes",13519.3494473085,1834729.76420731,8000591.77047636,513393.937581365,3659660.99589561,1769209
