"Year","Species","n","min_t","q05_t","q25_t","median_t","q75_t","q95_t","max_t","ObsYield_t"
1889,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1889,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1889,"flying birds",2111,0,0,0,0,0,0,0,NA
1889,"small divers",2111,0,0,0,0,0,0,0,NA
1889,"squids",2111,0,0,0,0,0,0,0,NA
1889,"toothfishes",2111,0,0,0,0,0,0,0,NA
1889,"leopard seals",2111,0,0,0,0,0,0,0,NA
1889,"medium divers",2111,0,0,0,0,0,0,0,NA
1889,"large divers",2111,0,0,0,0,0,0,0,NA
1889,"minke whales",2111,0,0,0,0,0,0,0,NA
1889,"orca",2111,0,0,0,0,0,0,0,NA
1889,"sperm whales",2111,0,0,0,0,0,0,0,NA
1889,"baleen whales",2111,0,0,0,0,0,0,0,NA
1890,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1890,"other krill",2111,0,0,0,0,0,0,0,NA
1890,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1890,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1890,"salps",2111,0,0,0,0,0,0,0,NA
1890,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1890,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1890,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1890,"flying birds",2111,0,0,0,0,0,0,0,NA
1890,"small divers",2111,0,0,0,0,0,0,0,NA
1890,"squids",2111,0,0,0,0,0,0,0,NA
1890,"toothfishes",2111,0,0,0,0,0,0,0,NA
1890,"leopard seals",2111,0,0,0,0,0,0,0,NA
1890,"medium divers",2111,0,0,0,0,0,0,0,NA
1890,"large divers",2111,0,0,0,0,0,0,0,NA
1890,"minke whales",2111,0,0,0,0,0,0,0,NA
1890,"orca",2111,0,0,0,0,0,0,0,NA
1890,"sperm whales",2111,0,0,0,0,0,0,0,NA
1890,"baleen whales",2111,0,0,0,0,0,0,0,NA
1891,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1891,"other krill",2111,0,0,0,0,0,0,0,NA
1891,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1891,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1891,"salps",2111,0,0,0,0,0,0,0,NA
1891,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1891,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1891,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1891,"flying birds",2111,0,0,0,0,0,0,0,NA
1891,"small divers",2111,0,0,0,0,0,0,0,NA
1891,"squids",2111,0,0,0,0,0,0,0,NA
1891,"toothfishes",2111,0,0,0,0,0,0,0,NA
1891,"leopard seals",2111,0,0,0,0,0,0,0,NA
1891,"medium divers",2111,0,0,0,0,0,0,0,NA
1891,"large divers",2111,0,0,0,0,0,0,0,NA
1891,"minke whales",2111,0,0,0,0,0,0,0,NA
1891,"orca",2111,0,0,0,0,0,0,0,NA
1891,"sperm whales",2111,0,0,0,0,0,0,0,NA
1891,"baleen whales",2111,0,0,0,0,0,0,0,NA
1892,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1892,"other krill",2111,0,0,0,0,0,0,0,NA
1892,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1892,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1892,"salps",2111,0,0,0,0,0,0,0,NA
1892,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1892,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1892,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1892,"flying birds",2111,0,0,0,0,0,0,0,NA
1892,"small divers",2111,0,0,0,0,0,0,0,NA
1892,"squids",2111,0,0,0,0,0,0,0,NA
1892,"toothfishes",2111,0,0,0,0,0,0,0,NA
1892,"leopard seals",2111,0,0,0,0,0,0,0,NA
1892,"medium divers",2111,0,0,0,0,0,0,0,NA
1892,"large divers",2111,0,0,0,0,0,0,0,NA
1892,"minke whales",2111,0,0,0,0,0,0,0,NA
1892,"orca",2111,0,0,0,0,0,0,0,NA
1892,"sperm whales",2111,0,0,0,0,0,0,0,NA
1892,"baleen whales",2111,0,0,0,0,0,0,0,NA
1893,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1893,"other krill",2111,0,0,0,0,0,0,0,NA
1893,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1893,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1893,"salps",2111,0,0,0,0,0,0,0,NA
1893,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1893,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1893,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1893,"flying birds",2111,0,0,0,0,0,0,0,NA
1893,"small divers",2111,0,0,0,0,0,0,0,NA
1893,"squids",2111,0,0,0,0,0,0,0,NA
1893,"toothfishes",2111,0,0,0,0,0,0,0,NA
1893,"leopard seals",2111,0,0,0,0,0,0,0,NA
1893,"medium divers",2111,0,0,0,0,0,0,0,NA
1893,"large divers",2111,0,0,0,0,0,0,0,NA
1893,"minke whales",2111,0,0,0,0,0,0,0,NA
1893,"orca",2111,0,0,0,0,0,0,0,NA
1893,"sperm whales",2111,0,0,0,0,0,0,0,NA
1893,"baleen whales",2111,0,0,0,0,0,0,0,NA
1894,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1894,"other krill",2111,0,0,0,0,0,0,0,NA
1894,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1894,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1894,"salps",2111,0,0,0,0,0,0,0,NA
1894,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1894,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1894,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1894,"flying birds",2111,0,0,0,0,0,0,0,NA
1894,"small divers",2111,0,0,0,0,0,0,0,NA
1894,"squids",2111,0,0,0,0,0,0,0,NA
1894,"toothfishes",2111,0,0,0,0,0,0,0,NA
1894,"leopard seals",2111,0,0,0,0,0,0,0,NA
1894,"medium divers",2111,0,0,0,0,0,0,0,NA
1894,"large divers",2111,0,0,0,0,0,0,0,NA
1894,"minke whales",2111,0,0,0,0,0,0,0,NA
1894,"orca",2111,0,0,0,0,0,0,0,NA
1894,"sperm whales",2111,0,0,0,0,0,0,0,NA
1894,"baleen whales",2111,0,0,0,0,0,0,0,NA
1895,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1895,"other krill",2111,0,0,0,0,0,0,0,NA
1895,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1895,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1895,"salps",2111,0,0,0,0,0,0,0,NA
1895,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1895,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1895,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1895,"flying birds",2111,0,0,0,0,0,0,0,NA
1895,"small divers",2111,0,0,0,0,0,0,0,NA
1895,"squids",2111,0,0,0,0,0,0,0,NA
1895,"toothfishes",2111,0,0,0,0,0,0,0,NA
1895,"leopard seals",2111,0,0,0,0,0,0,0,NA
1895,"medium divers",2111,0,0,0,0,0,0,0,NA
1895,"large divers",2111,0,0,0,0,0,0,0,NA
1895,"minke whales",2111,0,0,0,0,0,0,0,NA
1895,"orca",2111,0,0,0,0,0,0,0,NA
1895,"sperm whales",2111,0,0,0,0,0,0,0,NA
1895,"baleen whales",2111,0,0,0,0,0,0,0,NA
1896,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1896,"other krill",2111,0,0,0,0,0,0,0,NA
1896,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1896,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1896,"salps",2111,0,0,0,0,0,0,0,NA
1896,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1896,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1896,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1896,"flying birds",2111,0,0,0,0,0,0,0,NA
1896,"small divers",2111,0,0,0,0,0,0,0,NA
1896,"squids",2111,0,0,0,0,0,0,0,NA
1896,"toothfishes",2111,0,0,0,0,0,0,0,NA
1896,"leopard seals",2111,0,0,0,0,0,0,0,NA
1896,"medium divers",2111,0,0,0,0,0,0,0,NA
1896,"large divers",2111,0,0,0,0,0,0,0,NA
1896,"minke whales",2111,0,0,0,0,0,0,0,NA
1896,"orca",2111,0,0,0,0,0,0,0,NA
1896,"sperm whales",2111,0,0,0,0,0,0,0,NA
1896,"baleen whales",2111,0,0,0,0,0,0,0,NA
1897,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1897,"other krill",2111,0,0,0,0,0,0,0,NA
1897,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1897,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1897,"salps",2111,0,0,0,0,0,0,0,NA
1897,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1897,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1897,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1897,"flying birds",2111,0,0,0,0,0,0,0,NA
1897,"small divers",2111,0,0,0,0,0,0,0,NA
1897,"squids",2111,0,0,0,0,0,0,0,NA
1897,"toothfishes",2111,0,0,0,0,0,0,0,NA
1897,"leopard seals",2111,0,0,0,0,0,0,0,NA
1897,"medium divers",2111,0,0,0,0,0,0,0,NA
1897,"large divers",2111,0,0,0,0,0,0,0,NA
1897,"minke whales",2111,0,0,0,0,0,0,0,NA
1897,"orca",2111,0,0,0,0,0,0,0,NA
1897,"sperm whales",2111,0,0,0,0,0,0,0,NA
1897,"baleen whales",2111,0,0,0,0,0,0,0,NA
1898,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1898,"other krill",2111,0,0,0,0,0,0,0,NA
1898,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1898,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1898,"salps",2111,0,0,0,0,0,0,0,NA
1898,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1898,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1898,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1898,"flying birds",2111,0,0,0,0,0,0,0,NA
1898,"small divers",2111,0,0,0,0,0,0,0,NA
1898,"squids",2111,0,0,0,0,0,0,0,NA
1898,"toothfishes",2111,0,0,0,0,0,0,0,NA
1898,"leopard seals",2111,0,0,0,0,0,0,0,NA
1898,"medium divers",2111,0,0,0,0,0,0,0,NA
1898,"large divers",2111,0,0,0,0,0,0,0,NA
1898,"minke whales",2111,0,0,0,0,0,0,0,NA
1898,"orca",2111,0,0,0,0,0,0,0,NA
1898,"sperm whales",2111,0,0,0,0,0,0,0,NA
1898,"baleen whales",2111,0,0,0,0,0,0,0,NA
1899,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1899,"other krill",2111,0,0,0,0,0,0,0,NA
1899,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1899,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1899,"salps",2111,0,0,0,0,0,0,0,NA
1899,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1899,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1899,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1899,"flying birds",2111,0,0,0,0,0,0,0,NA
1899,"small divers",2111,0,0,0,0,0,0,0,NA
1899,"squids",2111,0,0,0,0,0,0,0,NA
1899,"toothfishes",2111,0,0,0,0,0,0,0,NA
1899,"leopard seals",2111,0,0,0,0,0,0,0,NA
1899,"medium divers",2111,0,0,0,0,0,0,0,NA
1899,"large divers",2111,0,0,0,0,0,0,0,NA
1899,"minke whales",2111,0,0,0,0,0,0,0,NA
1899,"orca",2111,0,0,0,0,0,0,0,NA
1899,"sperm whales",2111,0,0,0,0,0,0,0,NA
1899,"baleen whales",2111,0,0,0,0,0,0,0,NA
1900,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1900,"other krill",2111,0,0,0,0,0,0,0,NA
1900,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1900,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1900,"salps",2111,0,0,0,0,0,0,0,NA
1900,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1900,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1900,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1900,"flying birds",2111,0,0,0,0,0,0,0,NA
1900,"small divers",2111,0,0,0,0,0,0,0,NA
1900,"squids",2111,0,0,0,0,0,0,0,NA
1900,"toothfishes",2111,0,0,0,0,0,0,0,NA
1900,"leopard seals",2111,0,0,0,0,0,0,0,NA
1900,"medium divers",2111,0,0,0,0,0,0,0,NA
1900,"large divers",2111,0,0,0,0,0,0,0,NA
1900,"minke whales",2111,0,0,0,0,0,0,0,NA
1900,"orca",2111,0,0,0,0,0,0,0,NA
1900,"sperm whales",2111,0,0,0,0,0,0,0,NA
1900,"baleen whales",2111,0,0,0,0,0,0,0,NA
1901,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1901,"other krill",2111,0,0,0,0,0,0,0,NA
1901,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1901,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1901,"salps",2111,0,0,0,0,0,0,0,NA
1901,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1901,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1901,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1901,"flying birds",2111,0,0,0,0,0,0,0,NA
1901,"small divers",2111,0,0,0,0,0,0,0,NA
1901,"squids",2111,0,0,0,0,0,0,0,NA
1901,"toothfishes",2111,0,0,0,0,0,0,0,NA
1901,"leopard seals",2111,0,0,0,0,0,0,0,NA
1901,"medium divers",2111,0,0,0,0,0,0,0,NA
1901,"large divers",2111,0,0,0,0,0,0,0,NA
1901,"minke whales",2111,0,0,0,0,0,0,0,NA
1901,"orca",2111,0,0,0,0,0,0,0,NA
1901,"sperm whales",2111,0,0,0,0,0,0,0,NA
1901,"baleen whales",2111,0,0,0,0,0,0,0,NA
1902,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1902,"other krill",2111,0,0,0,0,0,0,0,NA
1902,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1902,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1902,"salps",2111,0,0,0,0,0,0,0,NA
1902,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1902,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1902,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1902,"flying birds",2111,0,0,0,0,0,0,0,NA
1902,"small divers",2111,0,0,0,0,0,0,0,NA
1902,"squids",2111,0,0,0,0,0,0,0,NA
1902,"toothfishes",2111,0,0,0,0,0,0,0,NA
1902,"leopard seals",2111,0,0,0,0,0,0,0,NA
1902,"medium divers",2111,0,0,0,0,0,0,0,NA
1902,"large divers",2111,0,0,0,0,0,0,0,NA
1902,"minke whales",2111,0,0,0,0,0,0,0,NA
1902,"orca",2111,0,0,0,0,0,0,0,NA
1902,"sperm whales",2111,0,0,0,0,0,0,0,NA
1902,"baleen whales",2111,0,0,0,0,0,0,0,NA
1903,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1903,"other krill",2111,0,0,0,0,0,0,0,NA
1903,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1903,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1903,"salps",2111,0,0,0,0,0,0,0,NA
1903,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1903,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1903,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1903,"flying birds",2111,0,0,0,0,0,0,0,NA
1903,"small divers",2111,0,0,0,0,0,0,0,NA
1903,"squids",2111,0,0,0,0,0,0,0,NA
1903,"toothfishes",2111,0,0,0,0,0,0,0,NA
1903,"leopard seals",2111,0,0,0,0,0,0,0,NA
1903,"medium divers",2111,0,0,0,0,0,0,0,NA
1903,"large divers",2111,0,0,0,0,0,0,0,NA
1903,"minke whales",2111,0,0,0,0,0,0,0,NA
1903,"orca",2111,0,0,0,0,0,0,0,NA
1903,"sperm whales",2111,0,0,0,0,0,0,0,NA
1903,"baleen whales",2111,0,0,0,0,0,0,0,NA
1904,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1904,"other krill",2111,0,0,0,0,0,0,0,NA
1904,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1904,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1904,"salps",2111,0,0,0,0,0,0,0,NA
1904,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1904,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1904,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1904,"flying birds",2111,0,0,0,0,0,0,0,NA
1904,"small divers",2111,0,0,0,0,0,0,0,NA
1904,"squids",2111,0,0,0,0,0,0,0,NA
1904,"toothfishes",2111,0,0,0,0,0,0,0,NA
1904,"leopard seals",2111,0,0,0,0,0,0,0,NA
1904,"medium divers",2111,0,0,0,0,0,0,0,NA
1904,"large divers",2111,0,0,0,0,0,0,0,NA
1904,"minke whales",2111,0,0,0,0,0,0,0,NA
1904,"orca",2111,0,0,0,0,0,0,0,NA
1904,"sperm whales",2111,0,0,0,0,0,0,0,NA
1904,"baleen whales",2111,0,0,0,0,0,0,0,NA
1905,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1905,"other krill",2111,0,0,0,0,0,0,0,NA
1905,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1905,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1905,"salps",2111,0,0,0,0,0,0,0,NA
1905,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1905,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1905,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1905,"flying birds",2111,0,0,0,0,0,0,0,NA
1905,"small divers",2111,0,0,0,0,0,0,0,NA
1905,"squids",2111,0,0,0,0,0,0,0,NA
1905,"toothfishes",2111,0,0,0,0,0,0,0,NA
1905,"leopard seals",2111,0,0,0,0,0,0,0,NA
1905,"medium divers",2111,0,0,0,0,0,0,0,NA
1905,"large divers",2111,0,0,0,0,0,0,0,NA
1905,"minke whales",2111,0,0,0,0,0,0,0,NA
1905,"orca",2111,0,0,0,0,0,0,0,NA
1905,"sperm whales",2111,0,0,0,0,0,0,0,NA
1905,"baleen whales",2111,0,0,0,0,0,0,0,NA
1906,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1906,"other krill",2111,0,0,0,0,0,0,0,NA
1906,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1906,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1906,"salps",2111,0,0,0,0,0,0,0,NA
1906,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1906,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1906,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1906,"flying birds",2111,0,0,0,0,0,0,0,NA
1906,"small divers",2111,0,0,0,0,0,0,0,NA
1906,"squids",2111,0,0,0,0,0,0,0,NA
1906,"toothfishes",2111,0,0,0,0,0,0,0,NA
1906,"leopard seals",2111,0,0,0,0,0,0,0,NA
1906,"medium divers",2111,0,0,0,0,0,0,0,NA
1906,"large divers",2111,0,0,0,0,0,0,0,NA
1906,"minke whales",2111,0,0,0,0,0,0,0,NA
1906,"orca",2111,0,0,0,0,0,0,0,NA
1906,"sperm whales",2111,0,0,0,0,0,0,0,NA
1906,"baleen whales",2111,0,0,0,0,0,0,0,NA
1907,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1907,"other krill",2111,0,0,0,0,0,0,0,NA
1907,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1907,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1907,"salps",2111,0,0,0,0,0,0,0,NA
1907,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1907,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1907,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1907,"flying birds",2111,0,0,0,0,0,0,0,NA
1907,"small divers",2111,0,0,0,0,0,0,0,NA
1907,"squids",2111,0,0,0,0,0,0,0,NA
1907,"toothfishes",2111,0,0,0,0,0,0,0,NA
1907,"leopard seals",2111,0,0,0,0,0,0,0,NA
1907,"medium divers",2111,0,0,0,0,0,0,0,NA
1907,"large divers",2111,0,0,0,0,0,0,0,NA
1907,"minke whales",2111,0,0,0,0,0,0,0,NA
1907,"orca",2111,0,0,0,0,0,0,0,NA
1907,"sperm whales",2111,0,0,0,0,0,0,0,NA
1907,"baleen whales",2111,0,0,0,0,0,0,0,NA
1908,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1908,"other krill",2111,0,0,0,0,0,0,0,NA
1908,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1908,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1908,"salps",2111,0,0,0,0,0,0,0,NA
1908,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1908,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1908,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1908,"flying birds",2111,0,0,0,0,0,0,0,NA
1908,"small divers",2111,0,0,0,0,0,0,0,NA
1908,"squids",2111,0,0,0,0,0,0,0,NA
1908,"toothfishes",2111,0,0,0,0,0,0,0,NA
1908,"leopard seals",2111,0,0,0,0,0,0,0,NA
1908,"medium divers",2111,0,0,0,0,0,0,0,NA
1908,"large divers",2111,0,0,0,0,0,0,0,NA
1908,"minke whales",2111,0,0,0,0,0,0,0,NA
1908,"orca",2111,0,0,0,0,0,0,0,NA
1908,"sperm whales",2111,0,0,0,0,0,0,0,NA
1908,"baleen whales",2111,0,0,0,0,0,0,0,NA
1909,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1909,"other krill",2111,0,0,0,0,0,0,0,NA
1909,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1909,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1909,"salps",2111,0,0,0,0,0,0,0,NA
1909,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1909,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1909,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1909,"flying birds",2111,0,0,0,0,0,0,0,NA
1909,"small divers",2111,0,0,0,0,0,0,0,NA
1909,"squids",2111,0,0,0,0,0,0,0,NA
1909,"toothfishes",2111,0,0,0,0,0,0,0,NA
1909,"leopard seals",2111,0,0,0,0,0,0,0,NA
1909,"medium divers",2111,0,0,0,0,0,0,0,NA
1909,"large divers",2111,0,0,0,0,0,0,0,NA
1909,"minke whales",2111,0,0,0,0,0,0,0,NA
1909,"orca",2111,0,0,0,0,0,0,0,NA
1909,"sperm whales",2111,0,0,0,0,0,0,0,NA
1909,"baleen whales",2111,0,0,0,0,0,0,0,NA
1910,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1910,"other krill",2111,0,0,0,0,0,0,0,NA
1910,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1910,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1910,"salps",2111,0,0,0,0,0,0,0,NA
1910,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1910,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1910,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1910,"flying birds",2111,0,0,0,0,0,0,0,NA
1910,"small divers",2111,0,0,0,0,0,0,0,NA
1910,"squids",2111,0,0,0,0,0,0,0,NA
1910,"toothfishes",2111,0,0,0,0,0,0,0,NA
1910,"leopard seals",2111,0,0,0,0,0,0,0,NA
1910,"medium divers",2111,0,0,0,0,0,0,0,NA
1910,"large divers",2111,0,0,0,0,0,0,0,NA
1910,"minke whales",2111,0,0,0,0,0,0,0,NA
1910,"orca",2111,0,0,0,0,0,0,0,NA
1910,"sperm whales",2111,0,0,0,0,0,0,0,NA
1910,"baleen whales",2111,0,0,0,0,0,0,0,NA
1911,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1911,"other krill",2111,0,0,0,0,0,0,0,NA
1911,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1911,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1911,"salps",2111,0,0,0,0,0,0,0,NA
1911,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1911,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1911,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1911,"flying birds",2111,0,0,0,0,0,0,0,NA
1911,"small divers",2111,0,0,0,0,0,0,0,NA
1911,"squids",2111,0,0,0,0,0,0,0,NA
1911,"toothfishes",2111,0,0,0,0,0,0,0,NA
1911,"leopard seals",2111,0,0,0,0,0,0,0,NA
1911,"medium divers",2111,0,0,0,0,0,0,0,NA
1911,"large divers",2111,0,0,0,0,0,0,0,NA
1911,"minke whales",2111,0,0,0,0,0,0,0,NA
1911,"orca",2111,0,0,0,0,0,0,0,NA
1911,"sperm whales",2111,0,0,0,0,0,0,0,NA
1911,"baleen whales",2111,0,0,0,0,0,0,0,NA
1912,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1912,"other krill",2111,0,0,0,0,0,0,0,NA
1912,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1912,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1912,"salps",2111,0,0,0,0,0,0,0,NA
1912,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1912,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1912,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1912,"flying birds",2111,0,0,0,0,0,0,0,NA
1912,"small divers",2111,0,0,0,0,0,0,0,NA
1912,"squids",2111,0,0,0,0,0,0,0,NA
1912,"toothfishes",2111,0,0,0,0,0,0,0,NA
1912,"leopard seals",2111,0,0,0,0,0,0,0,NA
1912,"medium divers",2111,0,0,0,0,0,0,0,NA
1912,"large divers",2111,0,0,0,0,0,0,0,NA
1912,"minke whales",2111,0,0,0,0,0,0,0,NA
1912,"orca",2111,0,0,0,0,0,0,0,NA
1912,"sperm whales",2111,0,0,0,0,0,0,0,NA
1912,"baleen whales",2111,0,0,0,0,0,0,0,NA
1913,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1913,"other krill",2111,0,0,0,0,0,0,0,NA
1913,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1913,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1913,"salps",2111,0,0,0,0,0,0,0,NA
1913,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1913,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1913,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1913,"flying birds",2111,0,0,0,0,0,0,0,NA
1913,"small divers",2111,0,0,0,0,0,0,0,NA
1913,"squids",2111,0,0,0,0,0,0,0,NA
1913,"toothfishes",2111,0,0,0,0,0,0,0,NA
1913,"leopard seals",2111,0,0,0,0,0,0,0,NA
1913,"medium divers",2111,0,0,0,0,0,0,0,NA
